,N1,N2,d1,d2,freq,move_tx,move_rx,offset_tx,offset_rx,per,space1,space2,space3,space4,space5,space6,l1,l2,h1,w1,I1,I2,volume,total_loss,Lmt,Lmr,Llt,Llr,R1,R2,copperloss_tx,copperloss_rx,copperloss,coreloss
0,12.94739673415863,17.211050811621657,1.6309326965600048,1.6303898221989204,40004.29516386965,2.3091188002336405,2.395173567578004,-3.4342545269071962,-0.34688062333160996,3500.5185127588716,1.9418035037829602,13.041075867268164,2.1529414371418323,7.045018764752818,2.343193259857989,2.3824353131440366,11.917970373847151,20.556231179291082,25.105315328909242,98.49125263524536,4.361174841814485,3.1774143199991634,516.9789669886744,2.9612405945718763,10.159999887892324,4.768078418803108,40.57684054183981,44.9318535099775,0.035062593049853354,0.03655073948172472,0.6665258688404924,0.3672947259779035,1.0338205948183958,1.9253406062308773
1,12.947895825006128,17.20779331214013,1.6308201844558798,1.6305713447681374,40004.33981320942,2.3090152479193553,2.3981687637231013,-3.435278257327037,-0.2730324371420989,3500.5648934397013,2.7090714267635723,9.259305042207428,1.9011687750208306,6.8340418993578735,2.3551369831482165,2.381827187059149,8.00097906293609,17.933138274419,25.126514167734953,31.856930137667973,4.359967018130026,3.1779690364235487,144.92722768455496,16.493870981956782,6.189497860451077,3.5968487699860616,19.430660966750516,17.9328366601045,0.03171634741744388,0.027972394156140216,0.6029150778666412,0.2810917916356374,0.8840068695022787,15.608458189103153
2,12.947447506539541,17.193448815514397,1.6308434405418062,1.6304573896115873,40008.74203360844,2.310219309701351,2.4194955349347724,-1.371351953241016,-0.34653047706934864,3500.524346217247,2.7438315040610686,11.970625779359974,2.1251786550764034,6.836952648100518,2.348109862841695,2.3820600157969736,8.137916910916998,18.169353510917396,25.123822345120686,46.019528183225724,4.362252616890079,3.1779878107798543,188.48550682561674,9.87086996595773,6.645416254624853,4.151440843396686,24.418383661157783,21.282900442438184,0.03407754402723174,0.030153323516408516,0.6478004809400646,0.3030077326840375,0.9508082136241021,8.917863230108898
3,12.94736735044872,17.207615627175112,1.6309012371716727,1.6306451587688031,40004.33293175841,2.309423194321384,2.4191035567638783,-3.440500436841692,-0.34674485072745104,3500.5631010688544,2.0227829853045947,9.415859199204366,2.125308515031857,6.836476089944226,2.3531708287284747,2.3822948719014363,8.013642063754288,17.95826954893732,25.112293265416007,52.06511165949969,4.359967081811271,3.1781388208693286,201.70653308565775,8.524422388996822,6.841664309095112,4.274431488927918,22.841801020500277,22.312514875290095,0.034293441025284435,0.03258028866094204,0.651904596514247,0.3273960627249405,0.9793006592391875,7.543448268459787
4,12.9473405622801,17.207626355434773,1.6309050351964474,1.6306397968239232,40008.8742221085,2.309768012113698,2.4193091479901825,-3.1455170753633865,-0.48231207317690883,3500.576234705061,1.912159114923823,11.597550184845447,2.065411622821555,6.837011777280216,2.348115852565152,2.3823064990322753,8.014793414859101,18.210894475675563,25.126514167734953,60.69929530919262,4.360166930952123,3.1780532147424916,227.6389026867418,7.043496731399478,7.61015513148811,4.266727008320273,31.390080116588617,28.05426505712682,0.034727716994944306,0.034057846598723615,0.6601600089870934,0.3422438946859137,1.002403903673007,6.039301162515176
5,12.947434635089431,17.20891898106107,1.6308417059132967,1.6305819211329728,40004.29628656854,2.3087592232161667,2.475528453379932,-3.4863088565760534,-0.35025709972910407,3500.5873738255586,1.945124527526198,9.39663115245448,2.1193732973300587,7.032508763074383,2.346765637183271,2.382298558118024,10.130587550957088,17.942848895449206,25.436433823256728,94.46357358711377,4.359471830613409,3.1777314057265666,401.2753169355389,3.5474734946240885,9.658200989450386,5.142575718842144,34.58475039068732,32.15240488773089,0.04243852636992514,0.035365774916938535,0.8067394108817291,0.35538713556282364,1.1621265464445527,2.3838067506530263
6,12.948340618146212,17.131408867920584,1.6308966289984697,1.6303981625486421,40005.29402298125,2.308857669223837,2.429795121108378,-2.93913973873936,-0.3513976968026403,3500.530691504456,2.5450706933878915,11.948445170790297,1.9779293633430697,6.816545262669813,2.355485436819936,2.3861682656367256,8.01774781626807,18.175179976182747,25.11412213928306,70.30047495657236,4.360579562609996,3.1781578819634944,254.34297783433271,5.874053903975531,7.875180536485988,4.283954056226889,32.046834290004774,29.5692119795438,0.035407042018886975,0.03421276060806921,0.6730737059622339,0.34380061007442664,1.0168743160366605,4.855228842317924
7,12.94731701448809,17.197891397781486,1.630896659259686,1.63064067807702,40004.14429142586,2.2974938576129165,2.419812024830108,-3.4381206891817677,-0.3465713767370382,3500.5574578601804,1.9959820824092438,9.241849734791613,2.0137867293378413,6.836575755145858,2.3601659290823194,2.386634183474346,8.00614848819314,17.93811696282112,25.11245442727395,41.80797891729272,4.360261495228173,3.178132170583318,172.80807301619842,11.37928056621056,6.446809396253986,4.142603613559267,21.71175345284185,18.410423495542574,0.033759584935897854,0.029570197681008985,0.641756205797444,0.2971479594766912,0.9389041652741352,10.438772884070652
8,12.94733616197111,17.313750079664693,1.6309001337487437,1.6306114318439504,40005.88613127848,2.298182622664367,2.3354894335671426,-2.308637633090858,-0.34989107471904846,3500.569618728087,2.4516547066154812,11.97190288750222,2.0089186147450646,6.8375418542970525,2.355233064176913,2.382064774264739,8.01277134036795,18.18335166365904,25.14915478584244,56.15811295520944,4.358508513504932,3.1780871861350932,214.74033202276806,7.784539829080157,7.21108928758732,4.296051450201078,26.6742066057152,25.986139789990943,0.03517121126406887,0.03367184982165148,0.6685906576454437,0.33836505167279357,1.0069557093182373,6.776312819029975
9,12.94743752923452,17.208125902568618,1.6308802937891522,1.6305549102383707,40004.29410318082,2.3093474013930853,2.428633886679337,-3.43579290181521,-0.346541874814966,3500.5649626475283,1.9417977502878254,9.515270183108683,2.0633524195911055,6.8360096166196795,2.3432761846957666,2.3822948719014363,8.018711510074032,17.93007116003987,25.111917663700524,33.205234221884915,4.359917645324789,3.177394244828759,148.92192242177245,15.532389453571241,6.189497860451077,3.572297015481103,20.79847594543091,18.398370607676966,0.032160457042354075,0.027904355785925202,0.6113574241923341,0.2804080808571838,0.8917655050495179,14.639337375527083
