,N1,N2,d1,d2,freq,move_tx,move_rx,offset_tx,offset_rx,per,space1,space2,space3,space4,space5,space6,l1,l2,h1,w1,I1,I2,volume,total_loss,Lmt,Lmr,R1,R2,copperloss_tx,copperloss_rx,copperloss,coreloss
22,14.67118184607376,19.38833554158913,1.6291993054103102,1.6296873084328078,39996.69342764498,2.399373878208196,2.840754393320812,4.940230681145699,0.24566592296151618,3500.5950997638356,3.7240149589857467,8.812115120732768,3.8586747337107186,9.008027624793161,2.3442272369551227,2.3575398229759315,8.013477799674726,14.993489288936052,31.302499787610778,25.507215392033032,4.351479099982361,3.1614920661694996,146.43058691655662,18.878360710329822,5.88493711600325,5.821317336793883,0.07432786552805376,0.07235251153159453,1.4129429925420909,0.7270631531298403,2.140006145671931,16.747769374518455
23,14.669246808169552,19.38515226250452,1.6291877480580754,1.6299546433697472,39996.093579550114,2.4890965778753604,2.8468300662246158,4.287144980291269,0.2414722809953569,3500.553440624835,3.6987848704231925,8.7732438492393,4.301856238256885,9.000250283734898,2.3286027222663495,2.3593891741970294,8.985364369725175,15.085096988746773,31.370883566166043,98.61584215281663,4.3505860890548025,3.1614552353013985,401.11889846587115,5.291290618816643,17.797065496809815,16.43799285796219,0.10990659109897989,0.12267509267229874,2.0892803341551685,1.2327497387546629,3.3220300729098313,1.9849097813657732
24,14.669249338688841,19.387691647503257,1.629197364966228,1.6299599945466066,39996.052456351536,2.3579491635723384,2.846843766235089,4.05858858139436,0.24350921772934714,3500.6361065585797,4.030184805592607,8.773481963337805,3.950079679525577,8.76479934637485,2.341120682300795,2.368903142443588,8.06296489346782,14.978733270031952,31.40991744608647,27.06663955898363,4.352055660807513,3.161466438252957,150.70937932431585,17.38494924046118,5.941937019243463,5.9561588535944185,0.07435124292290261,0.07214971603213943,1.4133873874672096,0.7250252814353659,2.1384126689025758,15.255580780741095
25,14.638441427772937,19.387461518528113,1.6292823661887956,1.6296893880448218,39994.753499893624,2.3336440746920095,2.7892740539465364,4.281546132334761,0.29816625835472516,3500.743794493654,4.085468291678144,8.721878819669802,4.296604345825154,9.059987391113694,2.3404595481020265,2.3573729792782596,11.054946183289015,15.039447402894154,31.42565418966119,98.90713858058257,4.351011612745445,3.16128382949188,490.7251910881426,5.005062899335702,21.045858291683867,19.60665035828641,0.11492022274638516,0.12733290282220683,2.184587466319684,1.2795556071700742,3.4641430734897583,1.556944652077776
26,14.673258238312265,19.39153275419447,1.629173061950318,1.6296877078523313,39996.24998951524,2.490747810988165,2.846405331033769,4.899460418926784,0.24137782123015405,3500.6065910322527,3.496161148373174,8.805535195265918,4.271810207102609,8.999430000304471,2.3415480860666475,2.358455260299787,8.075521318998003,15.03746450350934,31.361373837940185,56.39775799435931,4.35086958732161,3.1608312565672763,239.29727154087843,7.827720314208372,10.295581674836061,11.210200660735492,0.08749039866283682,0.10260619644558124,1.663157482421063,1.0310794074620013,2.694236889883064,5.1463977266033325
27,14.670905758170234,19.388442662201296,1.629169883222001,1.6296887754459206,39996.713073151805,2.435183111276353,2.8399269741499857,3.96752224910136,0.25348101674900286,3500.567104047385,3.587007577288956,8.772570025413602,4.30297820188135,8.99254737947685,2.3440091463160897,2.3597997197168676,8.013538734145019,15.037608871500712,31.321685730684216,29.392404209318784,4.352334106652929,3.1629263345719116,158.05072003576703,15.764020570208308,6.023665621306967,6.20216279090213,0.07463648119970638,0.07517911747162849,1.4188096530139387,0.7554674335606475,2.174277086574586,13.598096090890076
28,14.673021639044158,19.391274594511255,1.6291728867338446,1.6297286846689736,39992.36339202387,2.491495422869249,2.8344816203313408,4.05858858139436,0.24392945913280178,3500.512412150479,3.541309783487483,8.80664812217999,4.221662938877244,9.000808947608158,2.341122908626556,2.3587134463238417,8.063035813490403,15.037307746933916,31.406827806859685,59.315365481598235,4.350850004898365,3.160686224109343,247.86099828909232,7.612618679032545,11.910607227091152,12.421620943244102,0.09391829316169477,0.1045695525705461,1.785349185686553,1.0508089768261608,2.8361581625127137,4.790111894156832
29,14.673426712410482,19.386915178719743,1.6293360986199386,1.6296842571572048,39994.12099077072,2.4128754676196205,2.851883748780378,4.2965579712721755,0.23802338760770164,3500.5548054850406,3.5919380755649715,8.760848823944546,4.284651025666729,9.000355414498527,2.340856028553748,2.3593862985160725,8.003483978609035,15.002511185687991,31.408072786874506,25.00163961987606,4.353083970529379,3.1615599459368946,145.12253525004206,19.420411168621616,5.587097415843038,5.634638854526179,0.0750533982959238,0.06955175941417727,1.4267350802461933,0.6989186751771259,2.1256537554233192,17.302996883070147
30,14.673126982214631,19.386879706421603,1.6291613251036519,1.6297130187196265,39994.08347705644,2.487501529862189,2.8367151082383093,4.621934171762842,0.24306907206770828,3501.0692526136595,3.5462323892295817,8.768043414019948,4.240796782604597,9.03058252399317,2.3414685547088623,2.35843951055323,8.009357845980844,15.015069400851983,31.359193883982456,23.3399680096652,4.35272713739436,3.1613655699950773,140.40847535445616,21.18604001238105,5.494451502928078,5.492497297924153,0.07206428555319119,0.06955175941417727,1.3699132426519436,0.6989186751771259,2.0688319178290695,19.1255767907554
31,14.673258238312265,19.39153275419447,1.6291731322373901,1.6296707821152558,39996.429489305025,2.490747810988165,2.846405331033769,4.540515900413955,0.24137782123015405,3500.6065910322527,3.49786022858715,8.805497611397781,4.276827199517087,9.442738225036875,2.3415480860666475,2.358301728770728,8.074797779971972,15.03746450350934,31.361750606351404,35.883186153248936,4.35086958732161,3.1606137978059543,181.1127960562675,12.344050820335445,7.718615698804177,7.198891069762845,0.08106015748413606,0.07741410183931138,1.540921169710433,0.7779265679730561,2.3188477376834893,10.036250086302841
32,14.670882383234824,19.386965562647717,1.6291956509087715,1.6296891649158518,39994.33791976053,2.350179961935524,2.846814321649077,0.11839874472771283,0.2308992412159134,3500.574674216863,3.5978926207951605,8.76787578965933,4.350652599448266,9.001138482750331,2.3316826621687,2.359343703911085,8.003851088462971,15.000327498524861,31.319932435439927,34.73817961434968,4.352703520119388,3.164510430254604,173.43006224937668,12.98972511172779,6.8158441768516,6.971174696792382,0.08213025383905119,0.07986213097441834,1.5612632733788276,0.8025265679488325,2.36378984132766,10.633933565036456
33,14.696591158051195,19.427195770285316,1.6292127987659581,1.6297141949391705,39995.41769421953,2.537730697875151,2.9668239354598063,5.4860789008661,-0.36990924003932063,3500.837922358708,4.802652467525545,9.561296957405354,4.137133269686761,9.03239861325847,2.3309008296196816,2.3592330988376147,13.293896712624177,15.72038642060799,32.8880755913774,99.98095710484874,4.35131392692085,3.163157621554672,626.0288374962767,4.7134973660893955,22.788534162312178,22.42143588738883,0.1158656707682708,0.12519042205948894,2.2025600550365207,1.2580260322335983,3.4605860872701193,1.2671034835763955
34,14.669835455218625,19.38696417332649,1.6291955132412317,1.629684006075556,39994.46593339424,2.354094267113132,2.8366420273060706,4.074100922974729,0.2430630027265616,3500.6197869382854,3.5909987168296893,8.767848694482188,4.2356211897821225,9.008973415917012,2.341487582317929,2.3583048728369422,8.002881974163364,15.009861445011577,31.321370944763977,23.764246345595595,4.352932349504542,3.1646158950579406,141.29375289496505,20.701150790938893,5.587097415843038,5.634638854526179,0.07206428555319119,0.06955175941417727,1.3699132426519436,0.6989186751771259,2.0688319178290695,18.63912873775024
35,14.670967825579579,19.37993969078499,1.6290744959005565,1.6301451531872961,39993.9900796423,2.3042816324772564,2.8469734755563194,5.484303744906798,-0.12519768889940383,3500.514676402463,4.092910199392592,8.807879206544847,4.300854898704516,9.001603681711638,2.3302381081477272,2.35970760146558,10.031477164990166,15.00334045163439,31.290570938401338,67.67863457155296,4.351591502845831,3.1615483276407317,331.4562224458634,6.013735699975578,14.707867459098013,14.439764655874907,0.09822330339793806,0.11253636811425914,1.8671857082734435,1.1308667095433786,2.9980524178168224,3.028900341380747
36,14.670883567910268,19.384418115574423,1.6291955263670674,1.6300396778266941,39995.395007573934,2.350400160052439,2.84681139536215,4.073111165288599,0.23133328703118008,3500.574611171274,3.5977086700692356,8.772937224375207,4.2875522901035765,9.034207096127215,2.3413225483483537,2.357417998717303,8.198678824294369,15.004047959246753,31.320053846691717,34.760067063668416,4.351592566920189,3.1607564037023574,177.32998146376835,12.64639959323175,6.804329796456133,6.976364368901119,0.08213025383905119,0.07741410183931138,1.5612632733788276,0.7779265679730561,2.339189841351884,10.317755339188226
37,14.695576272626699,19.426699634365168,1.6292118756445593,1.6297096362023336,39996.206742532355,2.3447578598741634,2.8413643726140303,0.24321996626532316,-0.1953241281705676,3500.66395733167,3.544803025654001,8.850623029829872,4.0417202109957,9.03561081936156,2.3312992036819113,2.3592440110175765,8.074064297179612,15.035783776544326,31.359295676608802,30.92263321418882,4.351788600059678,3.1607261349357745,163.97488835587606,14.6586131604199,6.531459816041242,6.585217298705666,0.07532068435600862,0.07766883678331304,1.4318160813339817,0.7804863739518344,2.2123024552858164,12.456258804836255
38,14.64953624814749,19.38855521708382,1.6290317558065293,1.6296886963781572,39996.31797987907,2.4861121415153606,2.8468615332115528,-0.9258399890748428,0.2396282075583952,3500.595775993574,3.5783078824961434,8.821369321866673,4.302914310883636,9.000826969261787,2.3288652807531114,2.3592580475378644,8.06378441715944,14.995104731885421,31.406830459828896,61.91064608405631,4.351474901132934,3.160899551056828,255.22716628172716,7.383873899783334,12.561748332541013,12.777496996871625,0.09530181963852709,0.1069836610272772,1.8116494706005448,1.0750681112970057,2.8867175818975506,4.510397780091541
39,14.67088251436599,19.386965562647717,1.6291955132412317,1.6296873114719337,39993.95638023232,2.406273861916238,2.84681139536215,0.09230647999531527,0.2308992412159134,3500.5579304812454,3.5893409170803188,8.766742899492543,4.3513623781350566,9.008071863977872,2.331758250494239,2.3593206288678266,8.0036120483492,14.99918334356757,31.321370944763977,20.370501513811387,4.352637119922537,3.164649547004584,131.2962267227759,25.43988548107025,5.285490375352442,5.410001302656975,0.07144089863551285,0.06932563821799309,1.3580629067016454,0.6966464058887908,2.054709312590436,23.39210878024992
40,14.671722337159796,19.389494293325015,1.6292141676165388,1.629909425867537,39995.40893830602,2.306144517720888,2.8471093940570658,5.506245676785245,-0.2372102233972438,3501.0581348538462,3.3622371553077923,8.750219817582325,4.264441437926251,9.059821009449871,2.3301794039263064,2.3703265599653713,11.495771709794594,15.00872495063064,31.40912180907812,94.9570404488629,4.351447836001973,3.160667444296203,493.85221646819235,4.957564272021996,21.21972172655218,19.732186632822017,0.11249903750680479,0.1257805298445855,2.1385617033893567,1.263955966355255,3.402517669744612,1.570859253301068
