,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
66,8.0,49.0,25.0,100.0,67.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,2227.5045000000005,0.28041591045316544,881.7453789351508,32.144393211463814,101.0,188.50000000000003,117.0,195.4588888165934,87.36174516443236,57.497317820663696,144.85906298509605,50.599825831497355
55,8.0,50.0,25.0,100.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2557.1910000000007,0.27480759224410206,859.7832679373838,32.10580223728013,102.00000000000001,188.50000000000003,133.0,179.78201497782533,76.12306077896136,47.83037282746513,123.9534336064265,55.828581371398826
50,8.0,50.0,25.0,88.0,59.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1945.6500000000005,0.2748075922441021,1025.046460049614,31.754813210721114,102.00000000000001,175.00000000000003,109.00000000000001,208.27182928906504,93.75530966687293,68.76226872382759,162.51757839070052,45.75425089836452
81,8.0,50.0,25.0,95.0,67.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,2189.8890000000006,0.27480759224410206,919.2379347363031,31.76202492249009,102.00000000000001,183.50000000000003,117.0,196.3884699742035,87.9635743482336,59.3125345699273,147.2761089181609,49.112361056042594
83,8.0,50.0,27.0,95.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2620.1250000000005,0.2544514743000945,918.943259090502,32.29554674259884,102.00000000000001,187.5,137.0,178.99320791958178,77.0124263890893,50.65187953986533,127.66430592895463,51.328901990627166
84,8.0,53.0,22.0,90.0,58.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1763.4780000000003,0.2946050517196635,1008.284455220146,31.75767072816683,102.00000000000001,169.5,102.00000000000001,225.7745353329891,107.13843179170196,71.1873910705432,178.32582286224516,47.44871247074392
40,8.0,53.0,22.0,92.0,59.0,3500.0,23.0,23.0,16.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1801.7790000000005,0.2946050517196635,985.7243398174608,32.06279297720555,102.00000000000001,171.5,103.00000000000001,223.7128566393555,104.87918206490163,70.91977864811439,175.79896071301602,47.913895926339485
79,8.0,50.0,25.0,96.0,67.0,3500.0,24.0,24.0,16.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,2201.823000000001,0.27480759224410206,917.2241894437024,31.780811670803654,102.00000000000001,184.50000000000003,117.0,196.24706342150697,88.00319210434265,59.13151026112172,147.13470236546436,49.112361056042594
77,8.0,50.0,25.0,100.0,67.0,3500.0,24.0,24.0,14.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,2249.5590000000007,0.2748075922441021,884.0597966436386,32.108080308978195,102.00000000000001,188.50000000000003,117.0,193.78032950434914,87.46192862160117,57.20603982670532,144.6679684483065,49.11236105604262
69,8.0,50.0,25.0,96.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2502.9270000000006,0.27480759224410206,878.2644906816062,31.813397488293386,102.00000000000001,184.50000000000003,133.0,182.5138597144621,76.92415620561391,49.76112213744932,126.68527834306323,55.82858137139885
43,8.0,50.0,25.0,100.0,68.0,3500.0,24.0,24.0,14.0,10.0,4.0,5.0,2.0,2.0,0.0,1.0,2268.786000000001,0.27480759224410206,882.2714000392964,32.10825554394947,102.00000000000001,188.50000000000003,118.00000000000001,193.7167909796142,87.02333502277182,57.16133113109002,144.18466615386183,49.53212482575236
17,8.0,53.0,22.0,86.0,50.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1586.8140000000003,0.2946050517196635,1067.0128165254216,32.30897114601222,102.00000000000001,165.5,94.0,240.31410331560392,115.34999061481689,81.23686787480732,196.5868584896242,43.727244825979696
59,8.0,50.0,24.0,100.0,59.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,2019.0900000000004,0.28625790858760636,904.812740286383,32.48940946248212,102.00000000000001,185.00000000000003,107.00000000000001,206.30224429605977,91.80592443281537,66.79039223277668,158.59631666559204,47.7059276304677
97,8.0,53.0,22.0,91.0,58.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1773.8820000000005,0.2946050517196635,985.4282737276523,31.94870480644333,102.00000000000001,170.5,102.00000000000001,225.42081123524756,106.84317984192445,71.12891892257917,177.97209876450364,47.44871247074394
60,8.0,50.0,27.0,100.0,68.0,3500.0,24.0,24.0,14.0,10.0,4.0,5.0,2.0,2.0,0.0,1.0,2395.4700000000003,0.2544514743000945,1014.4052800097389,32.64154669995257,102.00000000000001,192.5,122.0,190.93942100849247,87.0510395051875,58.17943228537425,145.23047179056175,45.70894921793074
64,8.0,50.0,25.0,95.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2489.361000000001,0.2748075922441021,880.2548552392263,31.74722586864631,102.00000000000001,183.50000000000003,133.0,182.53119309067517,76.98472190667366,49.71788981260259,126.70261171927625,55.8285813713989
62,8.0,50.0,26.0,95.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2554.335000000001,0.2642380694654828,886.3923992395612,32.14204878486266,102.00000000000001,185.50000000000003,135.0,181.01080720957196,77.07624337308265,50.4556988873958,127.53194226047844,53.47886494909351
61,8.0,53.0,22.0,90.0,59.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1780.7670000000003,0.2946050517196635,1008.284455220146,31.75767072816683,102.00000000000001,169.5,103.00000000000001,224.43502243095872,105.33373543407608,71.1873910705432,176.52112650461928,47.913895926339464
41,8.0,51.0,25.0,96.0,59.0,3500.0,24.0,24.0,13.0,10.0,4.0,4.0,1.0,2.0,0.0,0.0,2065.768000000001,0.269419208082453,1065.2419119089259,32.65750327136307,103.00000000000001,184.00000000000003,109.00000000000001,205.57726595094226,93.12941196353853,68.01237605209563,161.14178801563418,44.43547793530812
95,8.0,51.0,24.0,100.0,59.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,2038.8850000000007,0.28064500841922185,983.7094383967035,32.54021714127598,103.00000000000001,185.00000000000003,107.00000000000001,205.93524243576638,92.81394863679604,66.79039223277668,159.60434086957272,46.33090156619366
94,8.0,51.0,27.0,100.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2716.3675000000003,0.249462229705975,979.0391328033562,32.64777613594861,103.00000000000001,192.5,137.0,175.87598204022714,77.22910156252816,48.79742939796039,126.02653096048854,49.849451079738586
56,8.0,51.0,25.0,100.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2582.261500000001,0.269419208082453,938.679966047704,32.121786668766795,103.00000000000001,188.50000000000003,133.0,179.25120628735723,77.20139708011247,47.83037282746513,125.0317699075776,54.21943637977962
90,8.0,51.0,24.0,95.0,59.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1983.7800000000004,0.2806450084192219,1010.6525506350885,31.9049535514166,103.00000000000001,180.00000000000003,107.00000000000001,207.70942901805205,93.15773772997055,68.22078972188781,161.37852745185836,46.33090156619368
12,8.0,55.0,21.0,88.0,58.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1721.2000000000005,0.2974108141169936,1000.7173892453629,31.764653395967148,104.00000000000001,165.5,100.0,228.90311418874472,109.28153972295901,72.44743169181949,181.7289714147785,47.174142773966246
28,8.0,55.0,21.0,87.0,50.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1573.9360000000001,0.2974108141169936,1016.7262809959581,32.76124245602912,104.00000000000001,164.5,92.0,242.60905192064354,116.93377268960822,82.2750678789864,199.2088405685946,43.40021135204893
14,8.0,52.0,25.0,100.0,68.0,3500.0,24.0,24.0,14.0,10.0,4.0,5.0,2.0,2.0,0.0,1.0,2313.272000000001,0.2642380694654828,962.140527486754,32.191778038640884,104.00000000000001,188.50000000000003,118.00000000000001,193.29999829074222,88.87882228491007,57.67668664292079,146.55550892783086,46.74448936291136
46,8.0,55.0,21.0,88.0,59.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1738.4120000000005,0.2974108141169936,1000.7173892453629,31.764653395967148,104.00000000000001,165.5,101.0,227.64357536483163,107.55025947130623,72.44743169181949,179.99769116312572,47.64588420170592
4,8.0,55.0,21.0,86.0,50.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1564.3680000000002,0.2974108141169936,1028.7403347894701,32.54226002359711,104.00000000000001,163.5,92.0,243.1291382011367,116.91145802787392,82.81746882121381,199.7289268490877,43.40021135204894
85,8.0,52.0,27.0,101.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2756.9880000000007,0.24466487913470628,979.0391328033562,32.69929232066562,104.00000000000001,193.5,137.0,175.7425774844723,78.19925378084893,49.10317861492848,127.30243239577742,48.44014508869489
48,8.0,53.0,22.0,87.0,59.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,1.0,0.0,4.0,1816.9200000000005,0.29460505171966356,1068.3527932103714,31.837306423859598,105.00000000000001,168.0,103.00000000000001,222.66080669375384,94.59906373556619,80.14784703184819,174.74691076741436,47.91389592633948
71,8.0,53.0,25.0,104.0,67.0,3500.0,24.0,24.0,14.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,2364.8625000000006,0.2592524455133039,891.0775723355786,32.716576031626865,105.00000000000001,192.50000000000003,117.0,191.51951145477275,88.90461512643688,57.55226157632055,146.45687670275743,45.062634752015335
44,8.0,53.0,22.0,97.0,59.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1925.0700000000006,0.2946050517196635,1018.83989660765,32.32759007994411,105.00000000000001,178.00000000000003,103.00000000000001,209.50683767727287,92.89402155853121,68.69892019240221,161.59294175093342,47.913895926339464
58,8.0,53.0,25.0,87.0,59.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1991.4300000000005,0.2592524455133039,1121.4515419299287,32.207533618127805,105.00000000000001,174.00000000000003,109.00000000000001,206.804358633594,95.55527011803738,69.26765955855085,164.82292967658822,41.98142895700575
57,8.0,56.0,21.0,88.0,59.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1755.1275000000003,0.2920999067220473,1002.8543926510363,31.788251524422225,105.00000000000001,165.5,101.0,227.14909372624544,108.30698563064888,72.44743169181949,180.75441732246838,46.39467640377706
49,8.0,53.0,27.0,100.0,83.0,3500.0,24.0,24.0,13.0,11.0,4.0,5.0,4.0,4.0,0.0,0.0,2783.4975000000004,0.24004856066046656,990.503155640761,32.99981207845763,105.00000000000001,193.5,137.0,174.976811205268,78.54805979933599,49.33234811987907,127.88040791921506,47.09640328605296
93,8.0,53.0,22.0,100.0,59.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1957.5150000000003,0.29460505171966345,1001.8463347217586,32.47198698231163,105.00000000000001,181.00000000000003,103.00000000000001,207.80068222793088,92.66719541742332,67.21959088416813,159.88678630159143,47.913895926339436
36,8.0,53.0,22.0,92.0,59.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1870.9950000000003,0.2946050517196635,1030.2813925909354,31.750599883913246,105.00000000000001,173.00000000000003,103.00000000000001,211.63445807181222,93.87687013356658,69.84369201190613,163.7205621454727,47.913895926339485
11,8.0,53.0,27.0,102.0,83.0,3500.0,24.0,24.0,13.0,11.0,4.0,5.0,4.0,4.0,0.0,0.0,2812.2675000000004,0.24004856066046656,990.503155640761,32.99981207845763,105.00000000000001,195.5,137.0,174.976811205268,78.54805979933599,49.33234811987907,127.88040791921506,47.09640328605295
68,8.0,53.0,22.0,95.0,59.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1903.4400000000003,0.2946050517196635,1029.3484343929076,31.836723392452267,105.00000000000001,176.00000000000003,103.00000000000001,209.67676891013033,93.01098451059782,68.75188847319305,161.76287298379088,47.913895926339464
31,8.0,53.0,25.0,104.0,83.0,3500.0,24.0,24.0,14.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2688.2625000000007,0.25925244551330384,865.8286142921864,32.70375452166575,105.00000000000001,192.50000000000003,133.0,177.37840444837363,78.15700645509929,47.996351651239856,126.15335810633914,51.22504634203449
16,8.0,53.0,25.0,100.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2632.402500000001,0.2592524455133039,951.8780935932957,32.58372080701836,105.00000000000001,188.50000000000003,133.0,177.53271768490094,78.1715492984332,48.13612204443323,126.30767134286643,51.22504634203452
2,8.0,53.0,27.0,107.0,83.0,3500.0,24.0,24.0,14.0,17.0,4.0,5.0,4.0,4.0,0.0,0.0,2970.5025000000005,0.2400485606604666,907.2501831199658,32.9097255559839,105.00000000000001,206.50000000000003,137.0,174.9191449645599,78.46267038770513,49.360071290801756,127.82274167850689,47.096403286053004
39,8.0,53.0,22.0,94.0,59.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1892.6250000000005,0.2946050517196635,1038.4979061844642,31.756150425985158,105.00000000000001,175.00000000000003,103.00000000000001,210.89040621985382,93.76037375252548,69.21613654098886,162.97651029351434,47.913895926339485
22,8.0,53.0,25.0,100.0,68.0,3500.0,24.0,24.0,14.0,10.0,4.0,5.0,2.0,2.0,0.0,1.0,2335.515000000001,0.25925244551330384,975.3386550323454,32.590677085804174,105.00000000000001,188.50000000000003,118.00000000000001,192.0032944042224,88.87882228491007,57.67668664292079,146.55550892783086,45.44778547639152
65,8.0,54.0,22.0,100.0,67.0,3500.0,24.0,24.0,14.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,2147.2950000000005,0.2891494026137439,924.1099640714073,31.771565673131963,106.00000000000001,182.50000000000003,111.0,197.94848106098698,90.00030730455768,57.718781070296146,147.7190883748538,50.229392686133174
87,8.0,55.0,21.0,92.0,59.0,3500.0,24.0,24.0,16.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1847.9970000000003,0.29741081411699366,990.8116644558778,31.958271593967876,107.00000000000001,171.0,101.0,214.33621828261212,95.50665744969797,71.18367663120821,166.69033408090618,47.64588420170594
34,8.0,55.0,22.0,95.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2412.0475000000006,0.2838921407480394,934.7909535108552,32.045273188232855,107.00000000000001,177.50000000000003,127.0,187.7924056051361,80.38490246376014,51.47434298236587,131.859245446126,55.9331601590101
9,8.0,55.0,21.0,91.0,59.0,3500.0,24.0,24.0,16.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1837.1900000000003,0.29741081411699366,990.8116644558778,31.829143765681373,107.00000000000001,170.0,101.0,214.50415596927516,95.67459513636098,71.18367663120821,166.8582717675692,47.64588420170596
25,8.0,55.0,22.0,94.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2398.4585000000006,0.28389214074803937,946.0326770228994,31.973242174203016,107.00000000000001,176.50000000000003,127.0,189.10702439515944,81.06291397038848,52.11095026576089,133.17386423614937,55.93316015901007
33,8.0,55.0,22.0,87.0,59.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1851.5280000000005,0.28389214074803937,1088.2410003356042,31.88720645181626,107.00000000000001,168.0,103.00000000000001,212.61378722404393,96.02855135137774,71.22212172795727,167.250673079335,45.36311414470893
47,8.0,55.0,21.0,100.0,67.0,3500.0,24.0,24.0,14.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,2105.171500000001,0.2974108141169936,883.9360321222127,31.835363626667306,107.00000000000001,180.50000000000003,109.00000000000001,200.24864494774187,89.37018474622943,59.4586445778892,148.82882932411863,51.419815623623236
20,8.0,55.0,21.0,97.0,67.0,3500.0,24.0,24.0,16.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,2070.1825000000003,0.29741081411699366,910.1547611000549,31.80104940503784,107.00000000000001,177.50000000000003,109.00000000000001,203.06834909790723,90.36981188960041,61.27872158468352,151.64853347428394,51.41981562362328
54,8.0,55.0,22.0,98.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2452.8145000000004,0.28389214074803937,933.3394422998036,32.274056045069905,107.00000000000001,180.50000000000003,127.0,187.04135385227667,79.81345975319553,51.29473394007107,131.1081936932666,55.93316015901007
70,8.0,56.0,21.0,100.0,67.0,3500.0,24.0,24.0,14.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,2124.8460000000005,0.2920999067220473,886.0730355278861,31.86690823150745,108.00000000000001,180.50000000000003,109.00000000000001,199.65505774100288,90.12691090557207,59.4586445778892,149.5855554834613,50.069502257541615
76,8.0,56.0,21.0,97.0,67.0,3500.0,24.0,24.0,16.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,2089.5300000000007,0.2920999067220473,912.2917645057282,31.83259400987797,108.00000000000001,177.50000000000003,109.00000000000001,202.47476189116819,91.12653804894306,61.27872158468352,152.40525963362657,50.06950225754159
63,8.0,56.0,21.0,98.0,67.0,3500.0,24.0,24.0,16.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,2101.3020000000006,0.2920999067220473,912.2917645057282,31.750880393284728,108.00000000000001,178.50000000000003,109.00000000000001,201.81344634220525,90.52998855011272,61.213955534550934,151.74394408466367,50.06950225754159
86,8.0,56.0,22.0,95.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2434.5900000000006,0.27882263823468156,936.5130548765244,32.04941119859314,108.00000000000001,177.50000000000003,127.0,187.08029542475455,81.14162862310278,51.47434298236587,132.61597160546864,54.464323819285895
72,8.0,57.0,21.0,100.0,67.0,3500.0,24.0,24.0,14.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,2144.5205000000005,0.2869753469549938,889.5402696422193,32.07625863711791,109.00000000000001,180.50000000000003,109.00000000000001,199.17933746368035,90.94307391827196,59.4586445778892,150.40171849616115,48.777618967519196
27,8.0,57.0,21.0,100.0,83.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2459.3125000000005,0.2869753469549938,860.8915239775883,31.942844064147586,109.00000000000001,180.50000000000003,125.0,185.13932027901092,79.67547667792346,49.526207170446206,129.20168384836967,55.93763643064125
88,8.0,61.0,19.0,86.0,50.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,2.0,0.0,1.0,1529.44,0.29638437472401,938.5294050510804,33.00900638664238,110.0,158.0,88.0,259.53410155157917,123.41680564311865,94.81547537942603,218.23228102254467,41.30182052903446
0,8.0,61.0,19.0,84.0,50.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,2.0,0.0,1.0,1510.0799999999997,0.29638437472401014,934.6075931622642,32.213522782428385,110.0,156.0,88.0,260.50790147972214,124.58012288763213,94.62595806305552,219.20608095068764,41.3018205290345
5,8.0,61.0,19.0,87.0,50.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1553.64,0.29638437472401014,955.27248343534,32.651190375819155,110.0,160.5,88.0,251.32799875971318,124.39514065798686,85.63103757269185,210.0261782306787,41.30182052903449
7,8.0,61.0,19.0,86.0,50.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1543.96,0.29638437472401,952.9835346573276,32.43220794338714,110.0,159.5,88.0,251.81242255497426,124.37282599625257,86.13777602968726,210.51060202593982,41.30182052903446
8,8.0,61.0,19.0,86.0,50.0,3500.0,23.0,23.0,8.0,9.0,3.0,3.0,1.0,2.0,0.0,1.0,1539.12,0.29638437472401,938.5294050510804,32.62973041856236,110.0,159.0,88.0,259.28381323095584,123.43621884966723,94.54577385225414,217.98199270192137,41.30182052903446
10,8.0,62.0,19.0,87.0,58.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1710.288,0.2916039815833002,1022.9935420405551,31.88996409907944,111.0,160.5,96.0,233.32708786146816,113.59048857725732,75.74921846078986,189.33970703804718,43.987380823421
96,7.0,70.0,33.0,96.0,68.0,3500.0,24.0,24.0,12.0,10.0,4.0,5.0,3.0,3.0,0.0,1.0,3277.774000000001,0.16994903663828204,1169.769372036634,31.77882594938589,122.00000000000001,200.5,134.0,169.98192418907115,81.99129651256715,56.3781985742251,138.36949508679226,31.61242910227889
19,7.0,70.0,33.0,95.0,68.0,3500.0,24.0,24.0,12.0,10.0,4.0,5.0,3.0,3.0,0.0,1.0,3261.426000000001,0.16994903663828204,1172.9152648494767,31.767826888867614,122.00000000000001,199.5,134.0,170.0621958548342,82.05186221362692,56.39790453892838,138.4497667525553,31.612429102278888
35,7.0,70.0,33.0,104.0,68.0,3500.0,24.0,24.0,11.0,10.0,4.0,5.0,3.0,3.0,0.0,1.0,3408.558000000001,0.16994903663828204,1093.7067152732247,31.96795917358285,122.00000000000001,208.50000000000003,134.0,167.51114028590786,80.34412670228595,55.554584481343014,135.89871118362896,31.612429102278888
53,7.0,71.0,33.0,100.0,68.0,3500.0,24.0,24.0,11.0,10.0,4.0,5.0,3.0,3.0,0.0,1.0,3370.569000000001,0.16755538823492597,1143.0768612043646,31.85296500025076,123.00000000000001,204.50000000000003,134.0,167.53075959955348,80.84998139035058,55.72371824355856,136.57369963390914,30.957059965644344
3,7.0,71.0,32.0,97.0,66.0,3500.0,24.0,24.0,12.0,10.0,4.0,5.0,2.0,3.0,-2.0,0.0,3190.0050000000006,0.1727914941172674,1169.6136933911807,31.747649432863476,123.00000000000001,199.5,130.0,174.0849375734546,86.66457438594837,55.99100610539029,142.65558049133867,31.429357082115946
67,7.0,71.0,32.0,109.0,68.0,3500.0,24.0,24.0,11.0,10.0,4.0,5.0,3.0,3.0,0.0,1.0,3433.9140000000007,0.1727914941172674,1094.1529925747827,31.814111459102545,123.00000000000001,211.5,132.0,166.74833752841337,79.41030942093236,55.425142454870986,134.83545187580336,31.91288565261003
29,7.0,71.0,32.0,99.0,66.0,3500.0,24.0,24.0,12.0,10.0,4.0,5.0,2.0,3.0,2.0,0.0,3221.9850000000006,0.1727914941172674,1151.907783980886,31.748238840069515,123.00000000000001,201.5,130.0,174.08214040889405,86.4606056563603,56.19217767041779,142.6527833267781,31.429357082115953
99,7.0,71.0,33.0,105.0,68.0,3500.0,24.0,24.0,11.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,3452.9790000000007,0.16755538823492594,1093.7067152732247,31.978863946073467,123.00000000000001,209.5,134.0,166.62397637719738,80.09353263412326,55.57338377742978,135.66691641155305,30.95705996564433
30,7.0,71.0,33.0,97.0,68.0,3500.0,24.0,24.0,12.0,10.0,4.0,5.0,3.0,3.0,0.0,1.0,3321.123000000001,0.167555388234926,1164.9975138567306,31.868917347946564,123.00000000000001,201.5,134.0,168.4503558674033,81.27317264454278,56.220123257216166,137.49329590175896,30.95705996564435
37,7.0,71.0,33.0,95.0,68.0,3500.0,24.0,24.0,12.0,10.0,4.0,5.0,3.0,3.0,0.0,1.0,3288.1590000000006,0.16755538823492594,1172.9152648494767,31.778906896329502,123.00000000000001,199.5,134.0,169.0788481489826,81.72388364440987,56.39790453892838,138.12178818333825,30.95705996564433
51,7.0,71.0,33.0,99.0,68.0,3500.0,24.0,24.0,12.0,10.0,4.0,5.0,3.0,3.0,0.0,1.0,3354.087000000001,0.1675553882349259,1146.6040159950712,31.869993774838026,123.00000000000001,203.5,134.0,168.17817728912797,81.03269327316755,56.1884240503161,137.22111732348367,30.95705996564431
