,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
5,9.0,35.0,21.0,110.0,92.0,3500.0,24.0,24.0,14.0,10.0,4.0,5.0,4.0,4.0,0.0,0.0,2220.8490000000006,0.41543097844913385,578.3890995358474,32.84523680216232,87.00000000000001,190.5,134.0,172.5269570687397,75.74320165183276,49.57999113776391,125.32319278959667,47.203764279143044
33,9.0,35.0,18.0,100.0,64.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1505.1000000000004,0.48466947485732287,529.9158101576694,32.66548436477867,87.00000000000001,173.00000000000003,100.0,202.6785259841776,97.46383130442943,65.73148420805424,163.19531551248366,39.48321047169393
79,9.0,36.0,16.0,100.0,72.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,3.0,-3.0,0.0,1546.6880000000003,0.5301072381251969,530.906199484522,31.755832719361543,88.00000000000001,169.0,104.00000000000001,201.90554358360373,96.95702449974799,61.070686466504895,158.02771096625287,43.87783261735084
78,9.0,43.0,10.0,101.0,55.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1079.8500000000001,0.7100971375816592,516.7081128050919,32.015774165549864,92.0,156.50000000000003,75.0,238.9524613957699,122.14180427809387,77.5263523368118,199.66815661490568,39.28430478086423
64,9.0,40.0,16.0,104.0,64.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1527.9360000000001,0.4770965143126772,551.2296784625208,32.381834928189754,92.0,173.00000000000003,96.0,202.48896873621118,97.67954065422038,67.344705782606,165.0242464368264,37.464722299384775
58,9.0,43.0,10.0,97.0,55.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1052.25,0.7100971375816593,506.53965354199784,31.920358188175083,92.0,152.50000000000003,75.0,241.56854138425388,123.099781772889,79.18445483050063,202.28423660338962,39.28430478086424
85,9.0,43.0,10.0,98.0,55.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1059.1500000000003,0.7100971375816593,506.53965354199784,31.832998083326412,92.0,153.50000000000003,75.0,240.79889314454692,122.35361291726254,79.16097544642012,201.51458836368266,39.284304780864275
65,9.0,44.0,10.0,98.0,55.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1070.6625000000001,0.6939585662729852,506.2969122241068,32.1978310283787,93.0,153.50000000000003,75.0,240.13271173103232,122.35009300048681,79.16097544642012,201.51106844690693,38.621643284125376
52,9.0,44.0,10.0,101.0,55.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1091.5875,0.6939585662729852,516.4653714872009,32.38060711060211,93.0,156.50000000000003,75.0,238.28627998225528,122.13828436131813,77.5263523368118,199.66463669812993,38.621643284125355
3,9.0,45.0,10.0,86.0,54.0,3500.0,23.0,23.0,11.0,8.0,3.0,3.0,1.0,1.0,0.0,1.0,973.8400000000001,0.6785372648002521,500.4393678762496,32.93105192265235,94.0,140.0,74.0,263.7482229679821,123.96942693071287,102.30057872570586,226.27000565641873,37.47821731156339
19,9.0,45.0,10.0,86.0,56.0,3500.0,23.0,23.0,17.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1010.8760000000002,0.678537264800252,500.6811754326221,31.750078999932178,94.0,141.50000000000003,76.0,246.97148331639733,125.00896895289074,83.4713722597388,208.48034121262953,38.49114210376779
2,9.0,45.0,10.0,86.0,55.0,3500.0,23.0,23.0,19.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,997.5750000000002,0.678537264800252,500.6811754326221,31.78985541011724,94.0,141.50000000000003,75.0,248.52430728228194,125.37492632312686,85.16470125148952,210.53962757461636,37.98467970766557
61,9.0,45.0,10.0,92.0,55.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1039.8750000000002,0.6785372648002521,507.6258562770319,32.8521314476227,94.0,147.50000000000003,75.0,244.31976681817414,124.9315738239877,81.40351328652085,206.33508711050854,37.984679707665585
0,9.0,45.0,10.0,84.0,54.0,3500.0,23.0,23.0,11.0,8.0,3.0,3.0,1.0,1.0,0.0,-4.0,959.9280000000001,0.678537264800252,503.19720832658214,32.38120378364619,94.0,138.0,74.0,264.91403781915784,125.06130674711959,102.3745137604749,227.43582050759449,37.47821731156335
