1.000000000000000000e+01,1.390000000000000000e+02,4.400000000000000000e+01,9.900000000000000000e+01,1.120000000000000000e+02,9.400000000000000000e+03,3.300000000000000000e+01,4.300000000000000000e+01,9.000000000000000000e+00,3.500000000000000000e+01,6.500000000000000000e+00,5.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+01,1.392117283409019910e+04,1.392502391684430040e+04
6.000000000000000000e+00,1.000000000000000000e+02,3.600000000000000000e+01,9.500000000000000000e+01,1.100000000000000000e+02,7.300000000000000000e+03,1.800000000000000000e+01,2.400000000000000000e+01,1.200000000000000000e+01,2.700000000000000000e+01,3.600000000000000089e+00,7.099999999999999645e+00,5.000000000000000000e-01,2.500000000000000000e+00,-3.500000000000000000e+00,5.500000000000000000e+00,3.000000000000000000e+01,2.424972547281270181e+03,2.421926533860620111e+03
1.200000000000000000e+01,1.940000000000000000e+02,4.300000000000000000e+01,5.000000000000000000e+01,1.860000000000000000e+02,6.500000000000000000e+03,2.900000000000000000e+01,1.300000000000000000e+01,2.200000000000000000e+01,1.600000000000000000e+01,9.000000000000000000e+00,6.799999999999999822e+00,5.000000000000000000e-01,5.000000000000000000e-01,-1.900000000000000000e+01,1.650000000000000000e+01,3.000000000000000000e+01,1.726364396798930102e+04,1.727061614978849684e+04
1.200000000000000000e+01,1.360000000000000000e+02,4.100000000000000000e+01,7.700000000000000000e+01,1.610000000000000000e+02,4.500000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,4.500000000000000000e+01,3.600000000000000000e+01,6.299999999999999822e+00,6.799999999999999822e+00,1.000000000000000000e+00,2.500000000000000000e+00,-7.500000000000000000e+00,1.750000000000000000e+01,3.000000000000000000e+01,7.963724648435700146e+03,7.960968623120839766e+03
8.000000000000000000e+00,5.000000000000000000e+01,1.900000000000000000e+01,9.400000000000000000e+01,1.530000000000000000e+02,1.000000000000000000e+03,2.100000000000000000e+01,1.100000000000000000e+01,3.900000000000000000e+01,3.100000000000000000e+01,9.800000000000000711e+00,5.700000000000000178e+00,2.500000000000000000e+00,5.000000000000000000e+00,-1.500000000000000000e+01,-1.450000000000000000e+01,3.000000000000000000e+01,1.244882154407430050e+02,1.263030455506520013e+02
1.100000000000000000e+01,5.200000000000000000e+01,4.000000000000000000e+01,1.010000000000000000e+02,1.700000000000000000e+02,8.000000000000000000e+03,8.000000000000000000e+00,5.000000000000000000e+00,3.900000000000000000e+01,4.600000000000000000e+01,8.500000000000000000e+00,4.299999999999999822e+00,3.000000000000000000e+00,5.000000000000000000e+00,-8.000000000000000000e+00,-2.500000000000000000e+00,3.000000000000000000e+01,3.970748286161140186e+03,3.976091390656459680e+03
3.000000000000000000e+00,1.910000000000000000e+02,1.300000000000000000e+01,9.700000000000000000e+01,1.260000000000000000e+02,6.600000000000000000e+03,1.700000000000000000e+01,3.900000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+00,3.200000000000000178e+00,2.100000000000000089e+00,5.000000000000000000e+00,4.500000000000000000e+00,-1.500000000000000000e+00,1.550000000000000000e+01,3.000000000000000000e+01,3.826245972148730061e+02,3.862969995545259962e+02
1.200000000000000000e+01,3.000000000000000000e+01,1.800000000000000000e+01,9.800000000000000000e+01,1.840000000000000000e+02,4.900000000000000000e+03,4.400000000000000000e+01,3.200000000000000000e+01,3.900000000000000000e+01,4.400000000000000000e+01,8.500000000000000000e+00,3.700000000000000178e+00,3.500000000000000000e+00,3.000000000000000000e+00,-4.500000000000000000e+00,1.450000000000000000e+01,3.000000000000000000e+01,7.557806892334799613e+02,7.638536293154819532e+02
1.300000000000000000e+01,1.230000000000000000e+02,1.800000000000000000e+01,9.800000000000000000e+01,1.570000000000000000e+02,3.400000000000000000e+03,3.700000000000000000e+01,2.600000000000000000e+01,1.300000000000000000e+01,1.700000000000000000e+01,6.200000000000000178e+00,7.299999999999999822e+00,2.500000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+01,3.000000000000000000e+01,2.850237002802269672e+03,2.850732259933839941e+03
3.000000000000000000e+00,1.770000000000000000e+02,4.800000000000000000e+01,7.500000000000000000e+01,9.900000000000000000e+01,3.700000000000000000e+03,1.900000000000000000e+01,1.900000000000000000e+01,3.900000000000000000e+01,9.000000000000000000e+00,8.099999999999999645e+00,4.299999999999999822e+00,5.000000000000000000e-01,5.000000000000000000e-01,-1.000000000000000000e+00,-5.000000000000000000e-01,3.000000000000000000e+01,7.815306461165190512e+02,7.841989493847919448e+02
