1.000000000000000000e+01,1.390000000000000000e+02,4.400000000000000000e+01,9.900000000000000000e+01,1.120000000000000000e+02,9.400000000000000000e+03,3.300000000000000000e+01,4.300000000000000000e+01,9.000000000000000000e+00,3.500000000000000000e+01,6.500000000000000000e+00,5.500000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+01,1.392117283409019910e+04,1.392502391684430040e+04
6.000000000000000000e+00,1.000000000000000000e+02,3.600000000000000000e+01,9.500000000000000000e+01,1.100000000000000000e+02,7.300000000000000000e+03,1.800000000000000000e+01,2.400000000000000000e+01,1.200000000000000000e+01,2.700000000000000000e+01,3.600000000000000089e+00,7.099999999999999645e+00,5.000000000000000000e-01,2.500000000000000000e+00,-3.500000000000000000e+00,5.500000000000000000e+00,3.000000000000000000e+01,2.424972547281270181e+03,2.421926533860620111e+03
1.200000000000000000e+01,1.940000000000000000e+02,4.300000000000000000e+01,5.000000000000000000e+01,1.860000000000000000e+02,6.500000000000000000e+03,2.900000000000000000e+01,1.300000000000000000e+01,2.200000000000000000e+01,1.600000000000000000e+01,9.000000000000000000e+00,6.799999999999999822e+00,5.000000000000000000e-01,5.000000000000000000e-01,-1.900000000000000000e+01,1.650000000000000000e+01,3.000000000000000000e+01,1.726364396798930102e+04,1.727061614978849684e+04
1.200000000000000000e+01,1.360000000000000000e+02,4.100000000000000000e+01,7.700000000000000000e+01,1.610000000000000000e+02,4.500000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,4.500000000000000000e+01,3.600000000000000000e+01,6.299999999999999822e+00,6.799999999999999822e+00,1.000000000000000000e+00,2.500000000000000000e+00,-7.500000000000000000e+00,1.750000000000000000e+01,3.000000000000000000e+01,7.963724648435700146e+03,7.960968623120839766e+03
8.000000000000000000e+00,5.000000000000000000e+01,1.900000000000000000e+01,9.400000000000000000e+01,1.530000000000000000e+02,1.000000000000000000e+03,2.100000000000000000e+01,1.100000000000000000e+01,3.900000000000000000e+01,3.100000000000000000e+01,9.800000000000000711e+00,5.700000000000000178e+00,2.500000000000000000e+00,5.000000000000000000e+00,-1.500000000000000000e+01,-1.450000000000000000e+01,3.000000000000000000e+01,1.244882154407430050e+02,1.263030455506520013e+02
9.000000000000000000e+00,9.900000000000000000e+01,2.700000000000000000e+01,8.400000000000000000e+01,1.260000000000000000e+02,6.900000000000000000e+03,4.500000000000000000e+01,4.000000000000000000e+00,3.300000000000000000e+01,4.300000000000000000e+01,5.599999999999999645e+00,3.399999999999999911e+00,3.500000000000000000e+00,4.500000000000000000e+00,1.250000000000000000e+01,1.600000000000000000e+01,3.000000000000000000e+01,3.897794901470540026e+03,3.900658020954129825e+03
4.000000000000000000e+00,1.170000000000000000e+02,1.800000000000000000e+01,4.600000000000000000e+01,8.900000000000000000e+01,1.400000000000000000e+03,4.400000000000000000e+01,1.100000000000000000e+01,3.200000000000000000e+01,2.100000000000000000e+01,2.299999999999999822e+00,4.799999999999999822e+00,1.500000000000000000e+00,2.000000000000000000e+00,3.500000000000000000e+00,1.950000000000000000e+01,3.000000000000000000e+01,1.865023877040540015e+02,1.853371998015639974e+02
2.000000000000000000e+00,1.280000000000000000e+02,3.200000000000000000e+01,9.600000000000000000e+01,1.090000000000000000e+02,7.600000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+00,2.200000000000000000e+01,9.000000000000000000e+00,4.400000000000000355e+00,5.799999999999999822e+00,2.500000000000000000e+00,3.500000000000000000e+00,1.600000000000000000e+01,9.000000000000000000e+00,3.000000000000000000e+01,3.255771955767240229e+02,3.252730138772540158e+02
7.000000000000000000e+00,1.590000000000000000e+02,1.500000000000000000e+01,8.600000000000000000e+01,1.130000000000000000e+02,7.900000000000000000e+03,4.900000000000000000e+01,6.000000000000000000e+00,4.800000000000000000e+01,1.000000000000000000e+01,3.500000000000000000e+00,4.299999999999999822e+00,3.000000000000000000e+00,1.500000000000000000e+00,1.950000000000000000e+01,1.100000000000000000e+01,3.000000000000000000e+01,2.677692184848840043e+03,2.677491615516839829e+03
7.000000000000000000e+00,4.300000000000000000e+01,2.300000000000000000e+01,6.300000000000000000e+01,1.060000000000000000e+02,3.500000000000000000e+03,1.100000000000000000e+01,1.800000000000000000e+01,5.000000000000000000e+01,2.500000000000000000e+01,5.000000000000000000e+00,8.000000000000000000e+00,3.500000000000000000e+00,1.500000000000000000e+00,-9.000000000000000000e+00,1.550000000000000000e+01,3.000000000000000000e+01,5.374233750893560000e+02,5.381339737426579859e+02
