,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
54,7.0,80.0,17.0,88.0,91.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.1,1.0,1.7000000000000002,0.0,20.0,449.9999999999999,480.49999999999994,2532.4312499999996,0.28866343723119964,760.0840003449266,31.7460109641972,129.0,157.04999999999998,125.0,207.49788455370654,85.92067876204227,57.092310003012805,143.01298876505507,64.48489578865146
43,7.0,80.0,17.0,87.0,91.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.1,0.0,20.0,449.9999999999999,449.9999999999999,2499.3750000000005,0.2886634372311997,769.0776050092081,31.74252366959585,129.0,155.00000000000003,125.0,214.26832464055965,85.92164966794951,63.86177918395865,149.78342885190816,64.48489578865149
12,7.0,80.0,17.0,84.0,92.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.1,0.0,20.0,449.9999999999999,449.9999999999999,2470.6080000000006,0.28866343723119964,760.4775682379452,31.786414929672816,129.0,152.00000000000003,126.0,214.85144971428156,86.34004864916604,63.51062611015484,149.85067475932087,65.00077495496068
77,7.0,80.0,17.0,88.0,91.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.7000000000000002,0.0,20.0,449.9999999999999,449.9999999999999,2515.5,0.28866343723119964,759.3320639728495,31.754906448669303,129.0,156.0,125.0,214.12161207995587,85.92164966794951,63.71506662335492,149.63671629130442,64.48489578865146
59,7.0,82.0,16.0,90.0,91.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.1,1.0,1.5,0.0,20.0,449.9999999999999,480.49999999999994,2530.5466499999998,0.29922429469087775,733.9645478818986,31.82340209741064,131.0,157.04999999999998,123.0,212.6609535485279,85.789205820484,59.96032973885104,145.74953555933504,66.91141798919286
18,7.0,80.0,17.0,88.0,93.0,3500.0,24.0,24.0,8.0,8.0,3.2,3.0,1.0,1.1,0.0,-15.0,512.0,449.9999999999999,2617.66304,0.28866343723119964,749.0747796360977,31.900704875386353,131.20000000000002,157.1,127.0,201.98633497386345,70.54901273966337,65.92066811293019,136.46968085259357,65.51665412126988
34,7.0,80.0,17.0,88.0,93.0,3500.0,24.0,24.0,9.0,9.0,3.2,3.1,1.0,1.1,0.0,-15.0,512.0,480.49999999999994,2635.15856,0.28866343723119964,749.0747796360977,31.76450719774131,131.20000000000002,158.14999999999998,127.0,195.06530496008793,70.54804183375613,59.00060900506191,129.54865083881805,65.51665412126988
98,7.0,80.0,17.0,88.0,93.0,3500.0,24.0,24.0,9.0,9.0,3.2,3.2,1.0,1.1,0.0,-15.0,512.0,512.0,2635.99168,0.28866343723119964,749.0747796360977,31.76450719774131,131.20000000000002,158.2,127.0,191.74250716437234,70.85585180066376,55.370001242438725,126.22585304310249,65.51665412126988
19,7.0,80.0,17.0,89.0,95.0,3500.0,24.0,24.0,8.0,8.0,3.5,3.0,1.0,1.0,0.0,-13.0,612.4999999999999,449.9999999999999,2684.4738750000006,0.2886634372311997,720.6094055222837,31.74607156531482,131.5,158.25,129.0,194.92475001542562,62.60093058930304,65.77540697223425,128.3763375615373,66.54841245388832
61,7.0,80.0,17.0,89.0,97.0,3500.0,24.0,24.0,8.0,8.0,3.7,3.0,1.0,1.0,0.0,-13.0,684.4999999999999,449.9999999999999,2731.9650450000004,0.28866343723119975,726.6391215857155,31.946870844289794,131.70000000000002,158.35,131.0,189.86004007009382,56.585669766501326,65.69419951708568,122.279869283587,67.5801707865068
