,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
83,8.0,56.0,13.0,89.0,95.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.5,1.0,1.0,0.0,-10.0,1908.9262500000002,0.4718536954740764,511.4087694915592,31.754860901605074,105.00000000000001,150.25,121.0,179.30247531698245,82.23585546615337,44.3754301864047,126.61128565255807,52.691189664424385
76,8.0,56.0,13.0,84.0,97.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.2000000000000002,-1.0,20.0,1859.7600000000004,0.4718536954740764,524.0513928375503,31.82939921022497,105.00000000000001,144.00000000000003,123.0,204.0191189958549,80.73060036567836,69.72640021096827,150.45700057664664,53.562118419208296
14,8.0,56.0,14.0,84.0,95.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.2000000000000002,0.0,20.0,1885.5900000000004,0.43814986008307094,543.7019466800391,32.04045035246559,105.00000000000001,146.00000000000003,123.0,201.39106534071084,80.92981904838125,69.75737964562533,150.68719869400658,50.70386664670424
15,8.0,56.0,13.0,88.0,95.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.1,1.0,1.1,0.0,13.0,1893.68025,0.47185369547407635,503.80862506284785,31.792202043816918,105.00000000000001,149.04999999999998,121.0,190.43068508396425,81.13878145420408,56.6007139653358,137.73949541953988,52.691189664424385
66,8.0,56.0,13.0,89.0,96.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.6,1.0,2.1,0.0,-5.0,1925.3429999999998,0.4718536954740763,516.4709299693612,31.741993567238296,105.00000000000001,150.29999999999998,122.0,175.91410845004262,81.9915456124924,40.79590879573394,122.78745440822635,53.12665404181629
3,8.0,56.0,14.0,86.0,95.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.6,1.0,1.0,0.0,13.0,1928.2095000000004,0.43814986008307094,539.4950392932269,31.865841549977986,105.00000000000001,149.3,123.0,173.0981536990816,81.74990315737232,40.64438389500504,122.39428705237736,50.70386664670424
98,8.0,56.0,13.0,89.0,95.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.4000000000000004,1.0,1.0,0.0,-10.0,1908.291,0.4718536954740764,511.4087694915592,31.754860901605074,105.00000000000001,150.2,121.0,180.42554788845266,82.23585546615337,45.49850275787489,127.73435822402826,52.691189664424385
96,8.0,56.0,14.0,86.0,95.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.5,1.0,1.0,0.0,13.0,1927.5637500000005,0.43814986008307094,539.4950392932269,31.865841549977986,105.00000000000001,149.25000000000003,123.0,176.83544773617137,81.74990315737232,44.38167793209482,126.13158108946713,50.70386664670424
48,8.0,56.0,13.0,89.0,95.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.2,1.0,1.1,0.0,20.0,1907.0204999999999,0.47185369547407635,509.03287954766085,31.758549758157823,105.00000000000001,150.1,121.0,187.02507358411287,81.02612940296675,53.307754516721715,134.33388391968845,52.691189664424385
43,8.0,56.0,13.0,88.0,95.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.2,1.0,1.1,0.0,13.0,1894.3155,0.47185369547407635,503.80862506284785,31.792202043816918,105.00000000000001,149.1,121.0,187.56195999405173,81.28958187226337,53.58118845736395,134.8707703296273,52.691189664424385
45,8.0,57.0,13.0,84.0,97.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.2000000000000002,1.0,20.0,1877.4720000000004,0.4635755604657592,517.808925557801,31.77838696569229,106.00000000000001,144.00000000000003,123.0,203.32130587773236,80.59718591097747,69.85896713034087,150.45615304131834,52.86515283641403
93,8.0,57.0,13.0,89.0,95.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.6,1.0,1.2000000000000002,0.0,11.0,1927.7478,0.4635755604657592,505.34952079934664,31.74216210151402,106.00000000000001,150.29999999999998,121.0,174.43171302488176,81.65041060371885,40.7757455658288,122.42615616954765,52.00555685533411
1,8.0,57.0,13.0,84.0,95.0,3500.0,23.0,23.0,9.0,8.0,3.0,3.0,1.0,1.0,0.0,13.0,1846.9440000000004,0.4635755604657592,508.15170546795565,31.74031760142677,106.00000000000001,144.00000000000003,121.0,203.37282101710005,81.02330650391825,70.34395765784768,151.36726416176595,52.00555685533411
62,8.0,58.0,13.0,84.0,95.0,3500.0,23.0,23.0,9.0,8.0,3.0,3.0,1.0,1.0,0.0,13.0,1864.3680000000004,0.4555828783887634,522.0935882075523,31.74031760142677,107.00000000000001,144.00000000000003,121.0,202.70767237663745,81.00832154237239,70.35881122621863,151.36713276859103,51.34053960804644
71,8.0,56.0,13.0,87.0,97.0,3500.0,24.0,24.0,8.0,8.0,3.2,3.0,1.0,1.1,0.0,-1.0,1952.7873600000003,0.4718536954740763,519.6881737149725,31.85806614257451,107.2,148.10000000000002,123.0,194.04051783253362,68.08584170295522,72.39255771037013,140.47839941332535,53.562118419208275
13,8.0,56.0,13.0,87.0,97.0,3500.0,24.0,24.0,9.0,9.0,3.2,3.2,1.0,1.0,0.0,-1.0,1967.29152,0.4718536954740763,519.6881737149725,31.780908602187093,107.2,149.2,123.0,176.86212624417638,68.39695436414333,54.90305346082477,123.3000078249681,53.562118419208275
7,8.0,56.0,13.0,87.0,97.0,3500.0,24.0,24.0,9.0,9.0,3.2,3.1,1.0,1.0,0.0,-1.0,1966.6322400000001,0.4718536954740763,519.6881737149725,31.780908602187093,107.2,149.15,123.0,180.0679922880501,68.15150000790588,58.35437386093596,126.50587386884183,53.562118419208275
2,8.0,56.0,13.0,86.0,97.0,3500.0,24.0,24.0,8.0,8.0,3.2,3.0,1.0,1.2000000000000002,0.0,-1.0,1939.60176,0.47185369547407635,523.0639822801795,31.791515227706398,107.2,147.10000000000002,123.0,194.0975949031603,68.14291877358193,72.39255771037013,140.53547648395204,53.56211841920828
5,8.0,56.0,13.0,87.0,99.0,3500.0,24.0,24.0,9.0,9.0,3.4000000000000004,3.2,1.0,1.0,0.0,-5.0,2004.3525000000002,0.47185369547407635,512.3996662647319,31.740554290206003,107.4,149.3,125.0,172.6084777879605,62.65854194379226,55.51688867017607,118.17543061396833,54.43304717399216
39,8.0,56.0,13.0,87.0,99.0,3500.0,24.0,24.0,9.0,9.0,3.4000000000000004,3.1,1.0,1.0,0.0,-5.0,2003.6812500000005,0.47185369547407635,512.3996662647319,31.740554290206003,107.4,149.25000000000003,125.0,175.98273872990757,62.581482485628136,58.96820907028726,121.54969155591539,54.43304717399216
8,8.0,56.0,13.0,86.0,99.0,3500.0,24.0,24.0,8.0,8.0,3.4000000000000004,3.0,1.0,1.2000000000000002,0.0,-7.0,1976.1600000000008,0.4718536954740764,512.6129020978075,31.759121725284775,107.4,147.20000000000002,125.0,189.70149152924802,62.435242218786236,72.83320213646967,135.2684443552559,54.43304717399213
11,8.0,56.0,13.0,87.0,99.0,3500.0,24.0,24.0,8.0,8.0,3.4000000000000004,3.0,1.0,1.0,0.0,-1.0,1989.5850000000003,0.47185369547407635,512.146914090062,31.762088828286814,107.4,148.20000000000002,125.0,189.67830234476727,62.23886225105369,73.00639291972143,135.24525517077512,54.43304717399216
12,8.0,56.0,13.0,86.0,100.0,3500.0,24.0,24.0,8.0,8.0,3.5,3.0,1.0,1.2000000000000002,0.0,11.0,1994.5012500000007,0.47185369547407635,514.0752746715492,31.769342379884417,107.50000000000001,147.25000000000003,126.0,187.90716064952517,60.08103449260145,72.95761460553965,133.0386490981411,54.86851155138408
22,8.0,56.0,13.0,87.0,101.0,3500.0,24.0,24.0,9.0,9.0,3.6,3.6,1.0,1.0,0.0,-14.0,2044.3139200000005,0.47185369547407635,502.52463437758007,31.787445834303647,107.60000000000001,149.60000000000002,127.0,153.0747576616114,55.399511538807694,42.371270194027645,97.77078173283533,55.303975928776026
78,8.0,56.0,13.0,87.0,101.0,3500.0,24.0,24.0,9.0,9.0,3.6,3.4000000000000004,1.0,1.0,0.0,-14.0,2042.947400000001,0.47185369547407635,502.52463437758007,31.787445834303647,107.60000000000001,149.50000000000003,127.0,158.21895594419703,55.399511538807694,47.5154684766133,102.914980015421,55.303975928776026
42,8.0,56.0,13.0,87.0,101.0,3500.0,24.0,24.0,9.0,9.0,3.6,3.3000000000000003,1.0,1.0,0.0,-14.0,2042.264140000001,0.47185369547407635,502.52463437758007,31.787445834303647,107.60000000000001,149.45000000000002,127.0,161.52659492717032,55.53172963440839,50.69088936398589,106.22261899839428,55.303975928776026
24,8.0,56.0,13.0,87.0,101.0,3500.0,24.0,24.0,9.0,9.0,3.6,3.1,1.0,1.0,0.0,19.0,2040.8976200000004,0.47185369547407635,509.0037837926171,31.939689007868456,107.60000000000001,149.35000000000002,127.0,169.48247825558332,55.200020689382455,58.97848163742485,114.1785023268073,55.303975928776026
17,8.0,56.0,13.0,87.0,101.0,3500.0,24.0,24.0,8.0,8.0,3.6,3.0,1.0,1.0,0.0,19.0,2026.5491600000005,0.47185369547407635,506.88732050398374,32.006246130068924,107.60000000000001,148.3,127.0,183.112735516574,55.02819033181306,72.78056925598493,127.808759587798,55.303975928776026
74,8.0,56.0,13.0,87.0,101.0,3500.0,24.0,24.0,9.0,9.0,3.6,3.5,1.0,1.0,0.0,-14.0,2043.6306600000007,0.47185369547407635,502.52463437758007,31.787445834303647,107.60000000000001,149.55,127.0,156.99571230022985,55.399511538807694,46.29222483264611,101.6917363714538,55.303975928776026
50,8.0,56.0,13.0,87.0,101.0,3500.0,24.0,24.0,9.0,9.0,3.6,3.2,1.0,1.0,0.0,-14.0,2041.5808800000007,0.4718536954740763,502.4591834593282,32.220190368704934,107.60000000000001,149.4,127.0,166.13646836752267,55.23104852604307,55.60144391270359,110.83249243874666,55.30397592877602
4,8.0,56.0,13.0,86.0,101.0,3500.0,24.0,24.0,8.0,8.0,3.6,3.0,1.0,1.0,0.0,19.0,2012.8839600000006,0.4718536954740764,510.2631290691906,31.95749831294129,107.60000000000001,147.3,127.0,183.1366735319279,55.05212834716692,72.78056925598493,127.83269760315184,55.30397592877604
75,8.0,56.0,13.0,87.0,102.0,3500.0,24.0,24.0,9.0,9.0,3.7,3.5,1.0,1.1,0.0,-14.0,2062.32576,0.4718536954740764,505.6474741676174,31.95781635895224,107.7,149.60000000000002,128.0,155.2636571801383,53.235419531803196,46.288797342167136,99.52421687397033,55.73944030616796
61,8.0,56.0,13.0,88.0,102.0,3500.0,24.0,24.0,9.0,9.0,3.7,3.6,1.0,1.0,0.0,19.0,2076.80064,0.47185369547407635,503.8154195672612,31.803770986381114,107.7,150.64999999999998,128.0,151.29911351601396,53.20969986764078,42.34997334220526,95.55967320984604,55.73944030616791
30,8.0,56.0,14.0,87.0,102.0,3500.0,24.0,24.0,9.0,9.0,3.7,3.9000000000000004,1.0,1.0,0.0,-20.0,2125.3518000000004,0.43814986008307094,526.5081677869462,31.759576050279847,107.7,151.8,130.0,144.41243506803713,54.13228014384384,36.690702370766,90.82298251460983,53.58945255342728
95,8.0,56.0,14.0,87.0,102.0,3500.0,24.0,24.0,9.0,9.0,3.7,4.0,1.0,1.0,0.0,-20.0,2126.0518500000003,0.43814986008307094,526.5081677869462,31.759576050279847,107.7,151.85000000000002,130.0,144.19107877035174,54.13228014384384,36.4693460730806,90.60162621692444,53.58945255342728
37,8.0,56.0,13.0,87.0,102.0,3500.0,24.0,24.0,9.0,9.0,3.7,3.6,1.0,1.2000000000000002,0.0,-14.0,2063.01504,0.4718536954740764,505.6474741676174,31.95781635895224,107.7,149.65,128.0,151.3461300319988,53.235419531803196,42.371270194027645,95.60668972583085,55.73944030616796
77,8.0,56.0,13.0,87.0,102.0,3500.0,24.0,24.0,9.0,9.0,3.7,3.4000000000000004,1.0,1.2000000000000002,0.0,-14.0,2061.6364800000006,0.4718536954740764,505.6474741676174,31.95781635895224,107.7,149.55,128.0,156.48690082410548,53.235419531803196,47.512040986134316,100.74746051793751,55.73944030616796
10,8.0,56.0,13.0,86.0,102.0,3500.0,24.0,24.0,8.0,8.0,3.7,3.0,1.0,1.0,0.0,19.0,2031.30816,0.47185369547407635,513.385968859227,32.13054442940559,107.7,147.35000000000002,128.0,181.58481929283397,53.06823722116001,72.77714176550596,125.84537898666596,55.73944030616798
23,8.0,56.0,13.0,87.0,102.0,3500.0,24.0,24.0,9.0,9.0,3.7,3.3000000000000003,1.0,1.1,0.0,-14.0,2060.9472000000005,0.4718536954740764,505.6474741676174,31.95781635895224,107.7,149.50000000000003,128.0,159.79453980707876,53.367637627403894,50.68746187350691,104.05509950091081,55.73944030616796
46,8.0,56.0,14.0,87.0,104.0,3500.0,24.0,24.0,9.0,9.0,3.9000000000000004,3.6,1.0,1.0,0.0,20.0,2161.3449000000005,0.43814986008307094,521.830279597735,31.772201006589025,107.9,151.75000000000003,132.0,145.75977914299688,49.41810121302794,41.92777226033509,91.34587347336303,54.413905669633834
70,8.0,56.0,14.0,87.0,104.0,3500.0,24.0,24.0,9.0,9.0,3.9000000000000004,3.5,1.0,1.0,0.0,20.0,2160.632760000001,0.43814986008307094,521.830279597735,31.772201006589025,107.9,151.70000000000002,132.0,149.67730629113635,49.41810121302794,45.845299408474574,95.26340062150251,54.413905669633834
44,8.0,56.0,14.0,87.0,104.0,3500.0,24.0,24.0,9.0,9.0,3.9000000000000004,3.4000000000000004,1.0,1.0,0.0,-14.0,2159.920620000001,0.43814986008307094,518.0115369649901,32.06833871920441,107.9,151.65000000000003,132.0,151.23214936466894,49.35986703678266,47.45837665825243,96.8182436950351,54.413905669633834
84,8.0,56.0,15.0,89.0,104.0,3500.0,24.0,24.0,10.0,10.0,4.0,4.6000000000000005,1.0,1.0,0.0,-16.0,2276.4456000000005,0.40893986941086624,551.314812811667,31.80622083396917,108.00000000000001,157.29999999999998,134.0,129.63505167763896,48.40337611593119,28.742713944098632,77.14609006002982,52.48896161760915
85,8.0,56.0,14.0,87.0,104.0,3500.0,24.0,24.0,9.0,9.0,4.0,3.4000000000000004,1.0,1.0,0.0,-14.0,2162.635200000001,0.43814986008307094,518.0115369649901,32.06833871920441,108.00000000000001,151.70000000000002,132.0,149.59140204257147,47.71911971468519,47.45837665825243,95.17749637293763,54.413905669633834
60,8.0,56.0,15.0,99.0,104.0,3500.0,24.0,24.0,13.0,13.0,4.0,6.2,1.0,1.0,0.0,-15.0,2476.1592000000005,0.40893986941086624,527.6743487477457,31.80046734239627,108.00000000000001,171.1,134.0,115.47047194384686,48.31835158598333,14.663158740254373,62.981510326237704,52.48896161760915
56,8.0,56.0,14.0,88.0,104.0,3500.0,24.0,24.0,9.0,9.0,4.0,3.6,1.0,1.0,0.0,19.0,2178.3168000000005,0.43814986008307094,515.6701216876409,31.907788539193128,108.00000000000001,152.79999999999998,132.0,144.29488779192076,47.69870949892792,42.18227262335902,89.88098212228694,54.413905669633834
72,8.0,56.0,15.0,89.0,104.0,3500.0,24.0,24.0,10.0,10.0,4.0,4.4,1.0,1.1,0.0,-16.0,2274.9984000000004,0.40893986941086624,551.314812811667,31.80622083396917,108.00000000000001,157.20000000000002,134.0,132.50564250653684,48.2701012618518,31.746579627075917,80.01668088892771,52.48896161760915
69,8.0,56.0,14.0,87.0,104.0,3500.0,24.0,24.0,9.0,9.0,4.0,3.5,1.0,1.0,0.0,20.0,2163.348000000001,0.43814986008307094,521.830279597735,31.772201006589025,108.00000000000001,151.75000000000003,132.0,148.03655896903888,47.77735389093048,45.845299408474574,93.62265329940504,54.413905669633834
35,8.0,56.0,14.0,87.0,104.0,3500.0,24.0,24.0,9.0,9.0,4.0,3.6,1.0,1.0,0.0,20.0,2164.0608000000007,0.43814986008307094,521.830279597735,31.772201006589025,108.00000000000001,151.8,132.0,144.1190318208994,47.77735389093048,41.92777226033509,89.70512615126557,54.413905669633834
59,8.0,56.0,16.0,89.0,104.0,3500.0,24.0,24.0,10.0,10.0,4.0,4.9,1.0,1.0,0.0,20.0,2342.0016000000005,0.38338112757268716,593.2662485713595,31.96779599075887,108.00000000000001,159.45000000000002,136.0,124.04065616481779,48.5097269086544,24.74296142913086,73.25268833778526,50.78796782703253
57,8.0,56.0,15.0,93.0,104.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,1.0,1.0,0.0,-15.0,2337.228,0.40893986941086624,533.6322805532682,31.801783496278116,108.00000000000001,161.5,134.0,125.11412550235202,48.71313889996448,23.912024984778423,72.6251638847429,52.48896161760912
