,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
2,7.0,88.0,15.0,93.0,61.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.2,1.0,1.2000000000000002,0.0,-8.0,449.9999999999999,512.0,1971.0327,0.29741081411699366,918.2003917651163,31.86334477016503,137.0,158.1,91.0,181.605178290069,88.30785512030673,61.11239638262358,149.4202515029303,32.18492678713869
86,7.0,88.0,15.0,93.0,63.0,3500.0,24.0,24.0,9.0,9.0,3.2,3.2,1.0,1.6,0.0,-8.0,512.0,512.0,2060.93952,0.29741081411699366,817.0030892284019,31.75221701060584,139.20000000000002,159.2,93.0,169.4639382683162,74.62248571989298,61.9491647329958,136.57165045288878,32.892287815427444
9,7.0,89.0,16.0,88.0,63.0,3500.0,24.0,24.0,9.0,9.0,3.2,3.2,1.0,1.0,0.0,-9.0,512.0,512.0,2080.4278,0.2756897996028312,912.197674712464,31.755854154892425,140.20000000000002,156.2,95.0,168.59686943551068,74.80731827720199,62.023585977256516,136.83090425445852,31.765965181052188
38,7.0,89.0,15.0,93.0,67.0,3500.0,24.0,24.0,8.0,8.0,3.7,3.0,1.0,1.0,0.0,-13.0,684.4999999999999,449.9999999999999,2161.1449650000004,0.2940691195763533,814.9429807821746,31.929781850049793,140.70000000000002,158.35,97.0,166.56558146617004,58.3125403747732,74.23169915004884,132.54423952482205,34.021341941348
7,7.0,89.0,16.0,90.0,67.0,3500.0,24.0,24.0,8.0,8.0,3.7,3.0,1.0,1.0,0.0,-13.0,684.4999999999999,449.9999999999999,2191.775355,0.2756897996028312,886.2139966947258,31.92097010045544,140.70000000000002,157.35,99.0,165.31308083932544,58.33514082999904,73.87446050486147,132.2096013348605,33.10347950446491
4,7.0,89.0,16.0,94.0,69.0,3500.0,24.0,24.0,8.0,8.0,4.0,3.0,1.0,1.1,0.0,-13.0,799.9999999999999,449.9999999999999,2299.9215000000004,0.2756897996028312,867.2577939079196,31.866122714144456,141.0,161.5,101.0,160.69297491985765,52.703387874609376,74.21735037907699,126.92073825368637,33.77223666617127
0,7.0,94.0,14.0,88.0,61.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.0,0.0,-8.0,449.9999999999999,449.9999999999999,1909.05,0.29831479835443125,953.6858940544415,31.848473980602098,143.00000000000003,150.0,89.0,194.00227236579394,88.7238078630242,73.7301260803551,162.4539339433793,31.548338422414645
56,7.0,94.0,14.0,92.0,61.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.3,0.0,-8.0,449.9999999999999,449.9999999999999,1959.9579999999999,0.29831479835443125,900.5841276885835,32.021285868767684,143.00000000000003,154.0,89.0,193.71157493278906,88.54968504378603,73.61355146658839,162.16323651037442,31.54833842241466
65,7.0,94.0,14.0,88.0,63.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.1,1.0,1.0,1.0,-9.0,449.9999999999999,480.49999999999994,1965.6136500000002,0.2983147983544313,852.7317640149381,31.77317539678576,143.00000000000003,151.04999999999998,91.0,186.2377523212569,88.59395408887642,65.38650838474302,153.98046247361944,32.25728984763745
74,7.0,89.0,16.0,100.0,75.0,3500.0,25.0,25.0,9.0,9.0,4.7,3.6,1.0,1.0,0.0,-14.0,1104.5,647.9999999999999,2616.209385,0.2756897996028312,815.5562813220926,31.78082588334168,143.70000000000002,170.15,107.0,122.1561998047101,35.80003793578081,50.57765371763896,86.37769165341976,35.77850815129033
