,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
0,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,8.0,8.0,3.0,3.0,1.5,4.800000000000001,-1.0,1.0,449.9999999999999,449.9999999999999,4742.276,0.23131952209099504,851.1311556959087,46.70848338203207,89.0,346.00000000000006,154.0,190.58172448434402,84.11093200571563,61.917813426526365,146.02874543224198,44.55297905210203
31,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,11.0,11.0,3.0,5.300000000000001,1.3,1.3,-3.0,4.0,449.9999999999999,1404.5,4799.1559,0.23131952209099504,881.0158836995283,45.296107012808825,89.0,350.15000000000003,154.0,151.89615285224252,84.51568787718803,22.82748592295245,107.34317380014048,44.55297905210203
32,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,11.0,11.0,3.0,5.9,1.3,1.3,-3.0,-3.0,449.9999999999999,1740.4999999999998,4803.2677,0.2313195220909951,868.2573195511984,44.835119025513286,89.0,350.45000000000005,154.0,148.7993477885857,84.75361455680417,19.492754179679466,104.24636873648363,44.55297905210205
35,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,12.0,12.0,3.0,6.0,1.3,1.3,-3.0,-3.0,449.9999999999999,1799.9999999999995,4817.659000000001,0.23131952209099504,866.5148507057498,44.73004917822128,89.0,351.50000000000006,154.0,148.27744974414367,84.75361455680417,18.97085613523747,103.72447069204163,44.55297905210203
39,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,9.0,9.0,3.0,3.1,1.3,4.1000000000000005,-3.0,4.0,449.9999999999999,480.49999999999994,4756.667300000001,0.23131952209099502,822.0804961184818,46.91276747505691,89.0,347.05,154.0,189.8541161493481,84.02599931364311,61.275137783603,145.3011370972461,44.55297905210202
41,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,10.0,10.0,3.0,4.9,1.3,2.9000000000000004,-3.0,1.0,449.9999999999999,1200.5,4782.7087,0.23131952209099502,879.5287610487236,45.23997747023295,89.0,348.95000000000005,154.0,154.01293072589186,84.74867464892141,24.711277024868416,109.45995167378982,44.55297905210202
42,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,10.0,10.0,3.0,4.800000000000001,1.3,3.3000000000000003,-3.0,0.0,449.9999999999999,1152.0,4782.0234,0.23131952209099504,877.1627003714557,44.92767483492501,89.0,348.90000000000003,154.0,156.00925355445548,84.74867464892141,26.70759985343204,111.45627450235345,44.55297905210203
45,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,9.0,9.0,3.0,3.6,1.3,3.9000000000000004,-3.0,3.0,449.9999999999999,647.9999999999999,4760.093800000001,0.23131952209099504,825.5906491258077,46.584368975473616,89.0,347.30000000000007,154.0,175.70005097016707,84.16878586347886,46.97828605458619,131.14707191806505,44.55297905210203
50,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,10.0,10.0,3.0,4.7,1.3,3.3000000000000003,-3.0,0.0,449.9999999999999,1104.5,4781.3381,0.23131952209099504,879.3805725138586,45.394946262344035,89.0,348.85,154.0,157.22868707941728,84.70950845828192,27.966199569033343,112.67570802731527,44.55297905210203
51,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,9.0,9.0,3.0,3.5,1.3,3.8000000000000003,-3.0,4.0,449.9999999999999,612.4999999999999,4759.4085000000005,0.23131952209099504,826.8075180043086,46.567952402984716,89.0,347.25,154.0,176.50274476575788,84.0401061719281,47.909659541727756,131.94976571365586,44.55297905210203
55,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,10.0,10.0,3.0,4.4,1.3,2.8000000000000003,-3.0,4.0,449.9999999999999,968.0,4779.2822,0.23131952209099504,878.7599360109206,45.66705977688515,89.0,348.7,154.0,160.86562793579256,84.60250105534705,31.710147828343484,116.31264888369053,44.55297905210203
56,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,10.0,10.0,3.0,4.3,1.3,3.8000000000000003,-3.0,0.0,449.9999999999999,924.4999999999998,4778.5969,0.23131952209099504,881.4264616210562,45.21588169786421,89.0,348.65000000000003,154.0,162.5796119891868,84.6932055015156,33.33342743556915,118.02663293708476,44.55297905210203
30,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,10.0,10.0,3.0,4.2,1.3,3.9000000000000004,-3.0,0.0,449.9999999999999,881.9999999999999,4777.911599999999,0.23131952209099502,836.852200238237,45.656371413136256,89.0,348.6,154.0,163.20138903062065,84.63491613777961,34.01349384073903,118.64840997851864,44.55297905210202
58,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,10.0,10.0,3.0,4.5,1.3,3.4000000000000004,-3.0,1.0,449.9999999999999,1012.4999999999998,4779.967499999999,0.23131952209099504,889.064854584239,45.37677383701213,89.0,348.75,154.0,160.17494334421824,84.73646015920689,30.88550413290931,115.62196429211619,44.55297905210203
61,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,12.0,12.0,3.0,6.4,1.3,1.3,-3.0,1.0,449.9999999999999,2048.0,4820.4002,0.23131952209099504,906.8635729986793,44.13488282486846,89.0,351.7,154.0,145.80859018102515,85.22094788688018,16.034663242042946,101.25561112892314,44.55297905210203
70,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,12.0,12.0,3.0,6.1000000000000005,1.3,1.3,-3.0,1.0,449.9999999999999,1860.5,4818.3443,0.23131952209099502,886.1119601023179,44.69710316984281,89.0,351.55,154.0,147.531997835645,84.76642992964939,18.212588853893596,102.97901878354298,44.55297905210202
73,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,11.0,11.0,3.0,5.800000000000001,1.3,1.3,-3.0,4.0,449.9999999999999,1682.0,4802.5824,0.23131952209099504,875.7070609894874,44.771409452713506,89.0,350.40000000000003,154.0,149.8030639856779,84.59948888176635,20.650596051809536,105.25008493357589,44.55297905210203
76,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,11.0,11.0,3.0,5.4,1.3,1.3,-3.0,4.0,449.9999999999999,1458.0,4799.8412,0.23131952209099504,881.0158836995283,45.296107012808825,89.0,350.2,154.0,151.28070779390578,84.5186761151907,22.209052626613055,106.72772874180376,44.55297905210203
79,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,12.0,12.0,3.0,6.6000000000000005,1.3,1.3,-3.0,0.0,449.9999999999999,2178.0,4821.7708,0.23131952209099504,897.1792909282989,44.13488282486846,89.0,351.80000000000007,154.0,145.3257655148785,85.38328179587727,15.389504666899212,100.77278646277648,44.55297905210203
81,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,11.0,11.0,3.0,5.7,1.3,1.3,-3.0,4.0,449.9999999999999,1624.4999999999998,4801.8971,0.23131952209099504,881.0158836995283,45.296107012808825,89.0,350.35,154.0,150.03576352813138,84.59948888176635,20.883295594263007,105.48278447602935,44.55297905210203
84,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,11.0,11.0,3.0,5.6000000000000005,1.3,1.3,-3.0,4.0,449.9999999999999,1568.0,4801.2118,0.23131952209099504,881.0158836995283,45.296107012808825,89.0,350.30000000000007,154.0,150.70038867264407,84.59948888176635,21.547920738775694,106.14740962054205,44.55297905210203
90,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,11.0,11.0,3.0,5.5,1.3,1.3,-3.0,4.0,449.9999999999999,1512.4999999999998,4800.5265,0.23131952209099504,881.0158836995283,45.296107012808825,89.0,350.25,154.0,150.80104267759754,84.5186761151907,21.729387510304818,106.24806362549552,44.55297905210203
91,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,10.0,10.0,3.0,4.9,1.3,2.8000000000000003,-3.0,0.0,449.9999999999999,1200.5,4782.7087,0.23131952209099504,869.8444789783432,45.23997747023295,89.0,348.95000000000005,154.0,154.01293072589186,84.74867464892141,24.711277024868416,109.45995167378982,44.55297905210203
92,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,10.0,10.0,3.0,4.6000000000000005,1.3,3.4000000000000004,-3.0,0.0,449.9999999999999,1058.0,4780.6528,0.23131952209099504,879.3805725138586,45.394946262344035,89.0,348.80000000000007,154.0,158.76503891796108,84.84180467202656,29.37025519383249,114.21205986585905,44.55297905210203
94,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,9.0,9.0,3.0,3.6,1.3,3.8000000000000003,-3.0,3.0,449.9999999999999,647.9999999999999,4760.093800000001,0.23131952209099504,825.5906491258077,46.584368975473616,89.0,347.30000000000007,154.0,175.70005097016707,84.16878586347886,46.97828605458619,131.14707191806505,44.55297905210203
60,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,12.0,12.0,3.0,6.300000000000001,1.3,1.3,-3.0,1.0,449.9999999999999,1984.5000000000002,4819.7149,0.23131952209099504,906.8635729986793,44.13488282486846,89.0,351.65000000000003,154.0,147.03222520642976,85.22094788688018,17.258298267447557,102.47924615432774,44.55297905210203
28,9.0,40.0,33.0,246.0,88.0,3200.0,23.0,23.0,10.0,10.0,3.0,5.0,1.3,2.8000000000000003,-3.0,0.0,449.9999999999999,1249.9999999999998,4783.394,0.23131952209099504,869.8444789783432,45.23997747023295,89.0,349.00000000000006,154.0,152.7643713586338,84.83376925787502,23.37762304865674,108.21139230653176,44.55297905210203
