,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
85,9.0,32.0,18.0,95.0,63.0,3500.0,23.0,23.0,10.0,9.0,3.0,4.0,2.0,1.0,0.0,3.0,1335.1635000000003,0.5301072381251969,565.7999228388641,31.79741124475273,81.0,166.5,99.0,214.57073405951763,98.96681270264408,73.8355999230492,172.80241262569328,41.76832143382438
87,9.0,32.0,17.0,95.0,55.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,1193.0895,0.5612900168384437,626.8723141395734,31.88276153838563,81.0,165.5,89.0,225.76860675680237,112.83544356603264,73.7615654163956,186.59700898242824,39.17159777437413
52,9.0,32.0,18.0,99.0,64.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1381.0500000000002,0.5301072381251969,539.2768011821187,31.804013249167294,81.0,170.5,100.0,210.87661538652793,99.54659317199398,69.13979854400428,168.68639171599824,42.19022367052965
57,9.0,32.0,17.0,108.0,55.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1279.5975000000003,0.5612900168384437,556.8962496151554,32.65115463641559,81.0,177.50000000000003,89.0,223.99288923643576,112.91884231736009,71.90244914470155,184.82129146206165,39.17159777437413
58,9.0,32.0,16.0,110.0,55.0,3500.0,23.0,23.0,9.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,1257.8895,0.5963706428908465,520.0573713744778,31.756115601979236,81.0,178.50000000000003,87.0,224.07595715718043,112.07534257629132,71.95232735597189,184.02766993226322,40.048287224917225
59,9.0,32.0,18.0,100.0,64.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1389.1500000000003,0.5301072381251969,530.969278598033,31.82964810509682,81.0,171.5,100.0,210.1679464889767,99.49849177761678,68.47923104083029,167.97772281844706,42.19022367052965
76,9.0,32.0,17.0,96.0,55.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,1200.2984999999999,0.5612900168384437,614.5096221441478,31.893432404788168,81.0,166.5,89.0,225.55943733636246,112.78361900477994,73.60422055720842,186.38783956198836,39.17159777437413
94,9.0,32.0,17.0,95.0,55.0,3500.0,23.0,23.0,10.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1185.8805,0.5612900168384438,626.4323231916558,31.92901239525363,81.0,164.5,89.0,225.99554858563783,112.97854610943934,73.84540470182435,186.82395081126367,39.17159777437414
75,9.0,32.0,17.0,102.0,55.0,3500.0,23.0,23.0,9.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,1243.5525,0.5612900168384438,590.1909701722414,32.57864905360128,81.0,172.50000000000003,89.0,224.49772333329014,112.25622692858279,73.06989863033326,185.32612555891603,39.1715977743741
82,9.0,32.0,17.0,100.0,55.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1221.9255,0.5612900168384438,589.7509792243237,32.60281773024736,81.0,169.5,89.0,224.72466516212563,112.39932947198949,73.153737915762,185.55306738775147,39.17159777437414
77,9.0,32.0,16.0,104.0,55.0,3500.0,23.0,23.0,12.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1208.5605,0.5963706428908466,531.3208580327051,31.763880516328747,81.0,171.5,87.0,225.25836162459063,112.14448824918591,73.0655861504875,185.21007439967343,40.04828722491721
12,9.0,32.0,18.0,100.0,64.0,3500.0,23.0,23.0,9.0,10.0,3.0,4.0,2.0,2.0,0.0,0.0,1397.25,0.5301072381251969,531.4092695459507,31.813034084033678,81.0,172.50000000000003,100.0,209.94100466014123,99.35538923421007,68.39539175540155,167.7507809896116,42.19022367052965
79,9.0,32.0,18.0,95.0,63.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.0,2.0,1.0,0.0,3.0,1343.1825000000001,0.5301072381251969,566.2399137867817,31.801046256798998,81.0,167.5,99.0,214.34379223068223,98.82371015923738,73.75176063762046,172.57547079685784,41.76832143382438
95,9.0,32.0,18.0,96.0,63.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.0,2.0,1.0,0.0,3.0,1351.2015000000001,0.5301072381251969,556.4340958593148,31.843138695426102,81.0,168.5,99.0,214.1346228102423,98.77188559798466,73.59441577843327,172.36630137641794,41.76832143382436
22,9.0,33.0,16.0,95.0,55.0,3500.0,23.0,23.0,10.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1159.2749999999999,0.5782988052274876,613.8805284245502,31.796035111074396,82.0,162.5,87.0,228.4133653834412,114.86229980494433,74.4044144503638,189.26671425530813,39.146651128133094
83,9.0,33.0,18.0,97.0,72.0,3500.0,23.0,23.0,9.0,10.0,3.0,4.0,3.0,3.0,0.0,0.0,1501.0920000000003,0.5140433824244334,515.205689417876,32.05034676148134,82.0,169.5,108.00000000000001,207.75638480523912,99.12392946213971,64.09286156735924,163.21679102949895,44.539593775740194
55,9.0,33.0,18.0,99.0,72.0,3500.0,23.0,23.0,9.0,10.0,3.0,4.0,3.0,3.0,0.0,0.0,1518.8040000000003,0.5140433824244333,506.7058118206492,32.23950025073079,82.0,171.5,108.00000000000001,207.32564438789893,99.028692202395,63.75735840976374,162.78605061215876,44.539593775740194
11,9.0,33.0,18.0,96.0,72.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,3.0,3.0,0.0,0.0,1483.3800000000003,0.5140433824244334,516.7045312709521,31.814931998769293,82.0,167.5,108.00000000000001,208.10666093047064,99.33272104137131,64.2343461133591,163.5670671547304,44.539593775740215
46,9.0,33.0,16.0,95.0,55.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,1166.4089999999999,0.5782988052274877,612.5572686217608,31.749784254206396,82.0,163.5,87.0,228.18642355460577,114.71919726153763,74.32057516493505,189.03977242647267,39.1466511281331
73,9.0,33.0,18.0,99.0,72.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,3.0,3.0,0.0,0.0,1509.9480000000003,0.5140433824244333,508.02907162343854,32.26750444389645,82.0,170.5,108.00000000000001,207.55258621673437,99.1717947458017,63.841197695192484,163.0129924409942,44.539593775740194
80,9.0,33.0,18.0,96.0,72.0,3500.0,23.0,23.0,9.0,10.0,3.0,4.0,3.0,3.0,0.0,0.0,1492.2360000000003,0.5140433824244333,515.3812714681627,31.77959164778725,82.0,168.5,108.00000000000001,207.87971910163515,99.18961849796462,64.15050682793036,163.34012532589497,44.539593775740194
62,9.0,33.0,18.0,99.0,72.0,3500.0,23.0,23.0,9.0,12.0,3.0,4.0,3.0,3.0,0.0,0.0,1536.5160000000003,0.5140433824244333,507.43313952561886,32.129843642281074,82.0,173.50000000000003,108.00000000000001,207.09085600297902,99.03580074219722,63.515461485041605,162.55126222723882,44.539593775740194
89,9.0,34.0,18.0,100.0,72.0,3500.0,23.0,23.0,9.0,10.0,3.0,4.0,3.0,3.0,0.0,0.0,1546.2900000000004,0.49892445941195,526.5070672953761,32.37594959583116,83.0,172.50000000000003,108.00000000000001,207.02328670201604,99.42632005743565,64.03051708497718,163.45683714241284,43.566449559603214
21,9.0,34.0,18.0,99.0,72.0,3500.0,23.0,23.0,9.0,12.0,3.0,4.0,3.0,3.0,0.0,0.0,1555.2540000000006,0.49892445941195,535.5419175844314,32.24065813145192,83.0,173.50000000000003,108.00000000000001,206.89193203116812,99.46037432708479,63.86510814448014,163.32548247156492,43.5664495596032
45,9.0,31.0,22.0,97.0,75.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1772.9215000000002,0.44771520404708715,509.5614218740537,31.851650675165445,83.0,179.50000000000003,119.0,190.18529395484174,83.30901750664425,62.56941474120779,145.87843224785203,44.30686170698969
15,9.0,32.0,22.0,97.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1779.2040000000004,0.4337241039206157,514.660738065896,31.840930392528577,84.0,179.50000000000003,118.0,188.74938646709518,83.25390763235698,62.58111241453029,145.83502004688728,42.91436642020791
2,9.0,32.0,24.0,90.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1808.7720000000002,0.39758042859389775,526.5151771567668,31.769162878955704,84.0,176.50000000000003,122.0,186.47827528240975,82.53958713530527,62.336421488903525,144.8760086242088,41.60226665820096
40,9.0,32.0,22.0,96.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,4.0,2.0,3.0,0.0,0.0,1764.3360000000002,0.4337241039206157,502.64288772478216,31.9076639831324,84.0,178.00000000000003,118.0,191.24135618521493,83.41279353206453,64.91419623294246,148.326989765007,42.91436642020794
64,9.0,33.0,22.0,94.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1770.2950000000003,0.42058094925635464,513.3012256169462,31.814943658845085,85.0,176.50000000000003,118.0,190.43450970299267,85.4484035477762,63.037901948582665,148.48630549635885,41.948204206633804
23,9.0,36.0,19.0,100.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1739.5840000000003,0.44640609526332375,512.290434804348,32.06059958897638,88.00000000000001,176.50000000000003,111.99999999999999,191.33400741246913,86.14304991981373,63.58064542420721,149.72369534402094,41.61031206844819
65,9.0,36.0,18.0,96.0,74.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,1635.9200000000003,0.4712064338890639,517.1554988256145,31.841758726340338,88.00000000000001,169.0,110.0,194.98178432523235,85.34474062617036,67.1015335048938,152.44627413106417,42.53551019416819
24,9.0,36.0,18.0,97.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1660.1200000000003,0.4712064338890639,528.945689451507,31.798207275024712,88.00000000000001,171.5,110.0,192.1353741873516,85.34698730231504,64.25287669086836,149.59986399318342,42.53551019416819
6,9.0,36.0,18.0,95.0,74.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,1626.2400000000002,0.4712064338890639,526.9613167530812,31.75544096948747,88.00000000000001,168.0,110.0,195.28505848674325,85.49066992849411,67.25887836408097,152.74954829257507,42.53551019416817
27,9.0,36.0,18.0,100.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1689.16,0.4712064338890639,504.6029372536539,31.987381788209163,88.00000000000001,174.50000000000003,110.0,191.5095610507912,85.47527710281736,63.49877375380568,148.97405085662302,42.53551019416819
48,9.0,36.0,18.0,99.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1679.4800000000002,0.4712064338890639,513.3009647044414,31.961746932279652,88.00000000000001,173.50000000000003,110.0,191.92523654593066,85.2730067909465,64.11671956081597,149.38972635176248,42.53551019416819
78,9.0,36.0,18.0,96.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,4.0,2.0,3.0,0.0,0.0,1645.6000000000004,0.4712064338890639,516.8544715012949,31.806418375358206,88.00000000000001,170.0,110.0,194.80630148445198,85.25309707081875,67.01769421946504,152.2707912902838,42.53551019416819
30,9.0,36.0,18.0,98.0,74.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,1655.2800000000002,0.4712064338890639,513.0059764953882,32.170056966658024,88.00000000000001,171.0,110.0,194.6950726775276,85.40095035144473,66.75861213191467,152.15956248335942,42.5355101941682
9,9.0,40.0,10.0,99.0,54.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.0,0.0,1.0,1007.658,0.7633544229002837,580.0116375976671,31.979267892056324,89.0,153.00000000000003,74.0,247.9363205974291,114.33482684332752,92.71011146380985,207.0449383071374,40.89138229029173
50,9.0,40.0,10.0,109.0,54.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,2.0,0.0,0.0,1073.5179999999998,0.7633544229002837,558.5738215416648,31.928072830857253,89.0,163.0,74.0,241.32037408365767,114.34612860636594,86.082863187,200.42899179336592,40.89138229029173
20,9.0,40.0,12.0,104.0,55.0,3500.0,23.0,23.0,10.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1149.5685,0.6361286857502365,572.6156401512537,31.744792283352705,89.0,163.5,79.0,231.43302515718455,116.60239938166418,76.68602787539935,193.28842725706352,38.14459790012099
4,9.0,40.0,10.0,100.0,54.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,2.0,0.0,0.0,1014.244,0.7633544229002837,564.5786338860793,31.822026753527563,89.0,154.00000000000003,74.0,241.91720246511466,114.05126803190295,86.97455214291998,201.0258201748229,40.89138229029173
91,9.0,40.0,10.0,98.0,54.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.0,0.0,1.0,1001.072,0.7633544229002834,584.452717771039,31.767625917240135,89.0,152.00000000000003,74.0,248.18447403509967,114.37468911986588,92.91840262494208,207.29309174480795,40.89138229029171
28,9.0,40.0,10.0,108.0,54.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,2.0,0.0,0.0,1066.932,0.7633544229002837,558.5738215416648,31.870363659695784,89.0,162.0,74.0,241.32037408365773,114.34612860636594,86.082863187,200.42899179336592,40.89138229029177
92,9.0,41.0,12.0,100.0,55.0,3500.0,23.0,23.0,9.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,1141.155,0.6206133519514501,594.89188284733,31.84334417231156,90.0,160.5,79.0,231.7082763600286,116.3171239469366,77.93722359512822,194.2543475420648,37.45392881796377
14,9.0,41.0,12.0,100.0,55.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1134.045,0.6206133519514502,596.2151426501193,31.908746290701373,90.0,159.5,79.0,231.75633210035625,116.4602264903433,77.84217679204913,194.30240328239245,37.453928817963785
1,9.0,41.0,10.0,95.0,54.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.0,0.0,1.0,992.34,0.7447360223417401,553.8349922841935,31.768099879951844,90.0,149.00000000000003,74.0,248.29419489990937,114.55251709303155,93.59069953260236,208.1432166256339,40.150978274275474
7,9.0,45.0,10.0,104.0,55.0,3500.0,23.0,23.0,12.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1124.4750000000001,0.678537264800252,514.080028638368,31.76174483590959,94.0,159.50000000000003,75.0,236.53882421593246,118.28056531019688,80.27357919807002,198.55414450826692,37.98467970766557
72,9.0,46.0,10.0,100.0,55.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1107.9375000000002,0.6637864546958988,584.9761959514292,32.242047650998764,95.0,155.50000000000003,75.0,238.70171533887333,118.90747036937418,82.42236601934354,201.32983638871772,37.37187895015559
93,9.0,46.0,10.0,100.0,55.0,3500.0,23.0,23.0,9.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,1115.0625000000002,0.6637864546958988,583.6529361486398,32.17664553260895,95.0,156.50000000000003,75.0,238.65365959854574,118.76436782596748,82.51741282242266,201.28178064839014,37.37187895015559
69,9.0,47.0,10.0,96.0,55.0,3500.0,23.0,23.0,10.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1090.8,0.6496633386385393,583.2218547080756,32.25647634881333,96.0,151.50000000000003,75.0,239.7021966221554,119.977618046669,82.94275016556784,202.92036821223684,36.78182840991856
49,9.0,47.0,10.0,94.0,55.0,3500.0,23.0,23.0,10.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1076.4,0.6496633386385393,579.0182338789352,32.091002352188845,96.0,149.50000000000003,75.0,239.91701190542315,120.04417627448764,83.09100722101692,203.13518349550458,36.78182840991859
35,9.0,47.0,11.0,99.0,64.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1292.0639999999999,0.5906030351259448,532.7338827120266,31.82066700588465,96.0,156.5,86.0,223.09722118378136,106.83915055699411,76.9537843037378,183.79293486073192,39.30428632304947
10,9.0,47.0,11.0,100.0,64.0,3500.0,23.0,23.0,9.0,10.0,3.0,4.0,2.0,2.0,0.0,0.0,1308.5759999999998,0.5906030351259449,523.1031003251516,31.835418388676562,96.0,158.5,86.0,221.4880830865825,106.23887732967584,75.9449194338572,182.18379676353305,39.30428632304946
37,9.0,47.0,10.0,100.0,55.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1119.6000000000001,0.6496633386385393,584.9761959514292,32.793820584535396,96.0,155.50000000000003,75.0,238.19213715858348,119.01289399263376,82.39741475603113,201.41030874866487,36.78182840991859
42,9.0,47.0,11.0,100.0,64.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1300.32,0.5906030351259448,524.4263601279409,31.863422581842222,96.0,157.5,86.0,221.53613882691008,106.38197987308254,75.84987263077808,182.23185250386064,39.304286323049446
51,9.0,47.0,10.0,98.0,55.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1105.2000000000003,0.6496633386385393,596.1884875633452,32.35943491372791,96.0,153.50000000000003,75.0,239.53042800311977,119.97636249929673,82.77223709390442,202.74859959320116,36.78182840991859
68,9.0,47.0,14.0,93.0,74.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,1595.484,0.46404524188467094,517.6474162636543,31.747560373831202,99.0,158.0,102.0,202.75753138948113,91.49356347443347,72.26640422632558,163.75996770075903,38.99756368872208
5,9.0,47.0,13.0,99.0,75.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,2.0,3.0,0.0,1.0,1619.8380000000002,0.4997410297219532,501.1960313687559,31.969396583267983,99.0,162.0,101.0,201.99294135409951,90.52021768503768,70.68069128606336,161.20090897110106,40.792032382998464
56,9.0,47.0,12.0,99.0,76.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,2.0,3.0,0.0,1.0,1584.0000000000002,0.541386115532116,500.75247861259913,31.982840998189555,99.0,160.0,100.0,203.33696515279888,90.42873094471764,70.05556005365406,160.4842909983717,42.85267415442719
96,9.0,47.0,13.0,97.0,75.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,2.0,3.0,0.0,1.0,1599.8400000000001,0.4997410297219532,515.5324842234324,31.74970691185146,99.0,160.0,101.0,202.7020722331492,90.63535433449324,71.27468551565752,161.91003985015078,40.79203238299844
17,8.0,47.0,25.0,97.0,74.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,2.0,4.0,-3.0,0.0,2258.784,0.29234850238734267,734.3788831684409,31.74942441253726,99.0,184.00000000000003,124.0,180.91580180638078,79.7952213516225,63.23067527422882,143.02589662585132,37.88990518052947
18,8.0,47.0,25.0,100.0,69.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,2.0,3.0,-1.0,1.0,2203.0470000000005,0.29234850238734267,798.4108958998377,31.752087592975737,99.0,187.00000000000003,119.00000000000001,181.24673605835184,79.51983232120071,65.36481731390106,144.88464963510177,36.362086423250084
19,9.0,47.0,12.0,97.0,76.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,1564.2000000000003,0.541386115532116,510.2970286063483,31.777617779567304,99.0,158.0,100.0,203.75808744245387,90.54386759417321,70.3615456938535,160.9054132880267,42.85267415442719
26,8.0,47.0,25.0,109.0,67.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,2270.268,0.29234850238734267,798.7464865810191,31.802865673736893,99.0,196.0,117.0,180.139693349292,79.7661723382459,64.62256209070782,144.3887344289537,35.75095892033829
31,8.0,47.0,25.0,97.0,76.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,3.0,4.0,0.0,0.0,2295.2160000000003,0.2923485023873427,751.6050165407407,31.84286746637444,99.0,184.00000000000003,126.0,179.01087862663107,77.1001178354612,63.4097281077286,140.50984594318982,38.50103268344127
61,9.0,47.0,13.0,98.0,75.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,2.0,3.0,0.0,1.0,1609.8390000000002,0.4997410297219532,517.1562478727168,31.757754608451798,99.0,161.0,101.0,202.39158582093916,90.6128765116779,70.9866769262628,161.5995534379407,40.792032382998464
38,8.0,47.0,25.0,98.0,76.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,3.0,4.0,0.0,0.0,2307.6900000000005,0.29234850238734267,752.189115728288,31.8631874181407,99.0,185.00000000000003,126.0,178.90182803409732,77.02058476032357,63.38021059033253,140.4007953506561,38.50103268344123
71,9.0,47.0,12.0,98.0,76.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,2.0,3.0,0.0,1.0,1574.1000000000001,0.5413861155321161,509.02991172477175,31.787490556580064,99.0,159.0,100.0,203.4761142287702,90.52138977135785,70.10205030298515,160.623440074343,42.852674154427206
43,8.0,47.0,25.0,100.0,67.0,3500.0,24.0,24.0,17.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,2166.0210000000006,0.29234850238734267,860.2815205427946,31.742591640552398,99.0,187.00000000000003,117.0,182.8005721987701,79.82774700382035,67.22186627461146,147.04961327843182,35.75095892033829
60,8.0,47.0,25.0,99.0,69.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,2.0,3.0,0.0,1.0,2191.2660000000005,0.29234850238734267,804.1004042650136,31.781334319758443,99.0,186.00000000000003,119.00000000000001,181.93602518973938,79.5845627556879,65.9893760108014,145.57393876648928,36.36208642325007
70,8.0,48.0,25.0,98.0,67.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,2164.5000000000005,0.28625790858760636,884.1802835613556,31.74309740150137,100.0,185.00000000000003,117.0,183.25862743058843,80.83730722490769,67.22302784592233,148.06033507083004,35.198292359758405
3,8.0,48.0,25.0,97.0,67.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,2152.8000000000006,0.2862579085876064,883.5961843738083,31.742416038499925,100.0,184.00000000000003,117.0,183.5615538552313,80.85222506015586,67.51103643531705,148.3632614954729,35.19829235975838
44,8.0,48.0,25.0,100.0,67.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,2187.900000000001,0.28625790858760636,862.697172743165,31.90320100700124,100.0,187.00000000000003,117.0,182.21616308060902,80.68028966128472,66.3375810595659,147.01787072085062,35.19829235975839
99,8.0,46.0,25.0,100.0,76.0,3500.0,25.0,25.0,9.0,9.0,5.0,4.0,2.0,4.0,0.0,0.0,2398.8510000000006,0.2987039046131545,736.2458500329739,31.817343700446283,101.0,188.50000000000003,126.0,171.71811142138463,68.90164102657283,63.69780786215892,132.59944888873176,39.118662532652884
13,8.0,46.0,25.0,108.0,76.0,3500.0,25.0,25.0,9.0,9.0,5.0,4.0,2.0,4.0,0.0,0.0,2500.659,0.2987039046131545,678.7034390377821,31.865680606614504,101.0,196.5,126.0,170.97026528101802,68.8957651570167,62.95583759134846,131.85160274836517,39.11866253265287
54,8.0,47.0,25.0,99.0,76.0,3500.0,25.0,25.0,9.0,9.0,5.0,4.0,2.0,4.0,0.0,0.0,2409.7500000000005,0.29234850238734267,741.7687443472037,31.924454839992098,102.00000000000001,187.50000000000003,126.0,171.42895377977376,68.96637146105999,63.96154963527255,132.92792109633254,38.50103268344123
