,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
98,8.0,61.0,19.0,91.0,93.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,1.4000000000000001,0.0,-4.0,1249.9999999999998,1249.9999999999998,2568.1240000000007,0.5927687494480202,784.6927199330153,31.799632638514787,116.0,169.0,131.0,285.9306522381709,32.206546180816076,24.82016033359074,57.02670651440681,228.90394572376408
42,8.0,62.0,18.0,91.0,93.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,1.1,0.0,-10.0,1249.9999999999998,1249.9999999999998,2520.5310000000004,0.6156084055647448,777.3981761990125,31.743167138965493,117.0,167.0,129.0,290.3707395522312,32.25855255025961,24.83448747509372,57.09304002535333,233.27769952687788
47,8.0,63.0,18.0,91.0,93.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,1.4000000000000001,0.0,-11.0,1249.9999999999998,1249.9999999999998,2542.0740000000005,0.6058368435716535,774.1269197484762,31.780865078800346,118.00000000000001,167.0,129.0,287.7870806447727,32.59745828047761,24.657702285937326,57.255160566414936,230.53192007835776
46,8.0,64.0,19.0,92.0,93.0,3500.0,25.0,25.0,11.0,11.0,5.0,5.9,1.0,1.9000000000000001,0.0,-7.0,1249.9999999999998,1740.4999999999998,2672.7340500000005,0.5649827143176441,787.3477289995807,31.76459391587442,119.00000000000001,171.45000000000002,131.0,273.8149058843893,32.863527890984926,19.041791257303245,51.90531914828817,221.90958673610112
16,8.0,65.0,17.0,91.0,93.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,1.0,0.0,-11.0,1249.9999999999998,1249.9999999999998,2514.6000000000004,0.6217366340364302,773.8334369228669,31.76324773203319,120.00000000000001,165.0,127.0,292.07414840648454,32.55671380593991,26.659814271553675,59.21652807749358,232.85762032899098
52,8.0,65.0,19.0,92.0,93.0,3500.0,25.0,25.0,11.0,11.0,5.0,5.9,1.0,1.9000000000000001,0.0,-7.0,1249.9999999999998,1740.4999999999998,2695.1940000000004,0.5562906725589112,807.5093443633659,31.85720627126443,120.00000000000001,171.45000000000002,131.0,271.2834649436987,32.863527890984926,19.041791257303245,51.90531914828817,219.37814579541052
41,8.0,66.0,17.0,91.0,93.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,1.1,0.0,-11.0,1249.9999999999998,1249.9999999999998,2535.5550000000007,0.612316382005575,774.5742896819321,31.764257019193803,121.00000000000001,165.0,127.0,289.45520182519766,32.55377063687903,26.659814271553675,59.21358490843271,230.24161691676494
2,8.0,68.0,22.0,93.0,93.0,3500.0,25.0,25.0,12.0,12.0,5.0,6.9,1.0,1.4000000000000001,0.0,-4.0,1249.9999999999998,2380.5,3032.3374500000014,0.4592372865041814,1022.2049183750606,32.89113507808374,123.00000000000001,179.95000000000002,137.0,245.7792574872964,34.676484866604206,14.766517158959479,49.443002025563686,196.33625546173272
12,8.0,69.0,15.0,91.0,93.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,1.4000000000000001,0.0,-11.0,1249.9999999999998,1249.9999999999998,2455.5720000000006,0.6637864546958987,739.1088455442737,31.743847472552375,124.00000000000001,161.0,123.0,300.0805881961438,33.92252742592322,26.23059791022205,60.153125336145266,239.92746285999854
53,8.0,69.0,17.0,92.0,93.0,3500.0,25.0,25.0,11.0,11.0,5.0,5.9,1.0,1.4000000000000001,0.0,-4.0,1249.9999999999998,1740.4999999999998,2637.0026000000003,0.5856939306140283,785.7978372042649,31.785326267089555,124.00000000000001,167.45000000000002,127.0,277.1999727210449,34.12675770333846,19.260047870693512,53.386805574031975,223.81316714701296
10,8.0,70.0,15.0,91.0,93.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,1.4000000000000001,0.0,-11.0,1249.9999999999998,1249.9999999999998,2475.375,0.6543037910573859,754.4765276906415,31.74871477556395,125.0,161.0,123.0,297.5668149861582,33.94986915726521,26.23059791022205,60.18046706748726,237.38634791867094
44,8.0,70.0,17.0,92.0,93.0,3500.0,25.0,25.0,11.0,11.0,5.0,5.9,1.0,1.7000000000000002,0.0,-4.0,1249.9999999999998,1740.4999999999998,2658.26875,0.5773268744623993,801.1655193506327,31.77269919801931,125.0,167.45000000000002,127.0,274.85686891720866,34.15409943468046,19.260047870693512,53.41414730537397,221.44272161183466
