,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
21,9.0,41.0,13.0,86.0,79.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.4000000000000004,1.0,1.4000000000000001,0.0,11.0,449.9999999999999,578.0,1391.0400000000002,0.5728738633398001,505.9214111938463,31.94048203639591,90.0,147.20000000000002,105.00000000000001,175.84969151323787,83.51323548070096,45.41887314583263,128.9321086265336,46.917582886704274
1,9.0,41.0,13.0,84.0,79.0,3500.0,23.0,23.0,9.0,8.0,3.0,3.0,1.0,1.0,0.0,14.0,449.9999999999999,449.9999999999999,1360.8000000000004,0.5728738633398001,500.4003124520838,32.38730426022783,90.0,144.00000000000003,105.00000000000001,194.45655190459433,82.94185941869914,64.59710959919092,147.53896901789005,46.917582886704295
26,9.0,41.0,13.0,86.0,79.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.2,1.0,1.2000000000000002,0.0,11.0,449.9999999999999,512.0,1390.0950000000003,0.5728738633398001,505.01279387939866,32.33434006563454,90.0,147.10000000000002,105.00000000000001,182.770849094194,83.1956039364848,52.657662271004945,135.85326620748975,46.917582886704274
4,9.0,41.0,13.0,86.0,79.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.1,1.0,1.1,0.0,11.0,449.9999999999999,480.49999999999994,1389.6225000000002,0.5728738633398001,505.01279387939866,32.33434006563454,90.0,147.05,105.00000000000001,184.46639908547579,83.04480351842551,54.504012680346,137.5488161987715,46.917582886704274
6,9.0,41.0,13.0,86.0,79.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.3000000000000003,1.0,1.4000000000000001,0.0,11.0,449.9999999999999,544.5,1390.5675000000003,0.5728738633398001,505.9214111938463,31.94048203639591,90.0,147.15000000000003,105.00000000000001,179.06381556751643,83.68348478002973,48.462747900782446,132.14623268081218,46.917582886704274
78,9.0,41.0,13.0,86.0,79.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.7,1.0,1.0,0.0,11.0,449.9999999999999,684.4999999999999,1392.4575000000002,0.5728738633398001,504.6255512748601,32.07752388188433,90.0,147.35000000000002,105.00000000000001,173.4038218392518,83.51323548070096,42.97300347184658,126.48623895254754,46.917582886704274
25,9.0,39.0,16.0,91.0,85.0,3500.0,24.0,24.0,13.0,12.0,3.6,5.7,1.0,1.0,0.0,-1.0,647.9999999999999,1624.4999999999998,1734.72273,0.4893297582694126,503.28396083539684,32.17675250772829,90.6,163.64999999999998,117.0,119.60318007052115,55.307158076941555,17.77237723634667,73.07953531328823,46.52364475723293
42,9.0,39.0,16.0,91.0,85.0,3500.0,24.0,24.0,13.0,12.0,3.6,6.1000000000000005,1.0,1.0,0.0,-2.0,647.9999999999999,1860.5,1736.8427700000002,0.4893297582694126,512.3853291113469,31.803452919679945,90.6,163.85,117.0,117.09491185026066,55.189924227457965,15.381342865569769,70.57126709302773,46.52364475723293
55,9.0,42.0,13.0,87.0,79.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.7,1.0,1.0,0.0,11.0,449.9999999999999,684.4999999999999,1417.4842500000002,0.5592340094507572,505.604707221156,32.39564868848007,91.0,148.35000000000002,105.00000000000001,172.9307424373256,83.86938379933278,42.97300347184658,126.84238727117936,46.088355166146215
5,9.0,42.0,13.0,84.0,79.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.0,0.0,13.0,449.9999999999999,449.9999999999999,1375.9200000000003,0.5592340094507572,508.67726144801145,32.59863338997589,91.0,144.00000000000003,105.00000000000001,193.87917643857264,83.30228027559819,64.48854099682823,147.79082127242643,46.088355166146215
