,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
96,10.0,30.0,11.0,87.0,59.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,449.9999999999999,799.9999999999999,924.6555000000001,0.8327502795275824,719.5201739056032,32.72085007079452,79.0,144.50000000000003,81.0,164.58908666697187,82.65519231314646,38.971237046088376,121.62642935923483,42.96265730773704
1,10.0,30.0,10.0,84.0,59.0,3500.0,23.0,23.0,10.0,8.0,3.0,3.0,1.0,2.0,0.0,0.0,449.9999999999999,449.9999999999999,861.258,0.9160253074803404,678.2842148456201,32.19988728159657,79.0,138.0,79.0,188.86885254412448,82.37415489805002,61.53081612911019,143.90497102716023,44.96388151696426
4,10.0,30.0,10.0,87.0,59.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,449.9999999999999,799.9999999999999,889.3425000000002,0.9160253074803404,659.955996310564,31.914205246256202,79.0,142.50000000000003,79.0,165.8085770377761,82.65519231314646,38.18950320766544,120.8446955208119,44.963881516964214
5,10.0,32.0,10.0,84.0,59.0,3500.0,23.0,23.0,10.0,8.0,3.0,3.0,1.0,2.0,0.0,0.0,449.9999999999999,449.9999999999999,883.062,0.8587737257628191,704.2412935545487,32.44542774093309,81.0,138.0,79.0,188.3266497192797,82.90656902574715,62.55313514595064,145.45970417169778,42.866945547581885
13,10.0,32.0,11.0,87.0,59.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,449.9999999999999,799.9999999999999,948.0645000000002,0.7807033870571084,743.8531596538833,32.97225687083487,81.0,144.50000000000003,81.0,163.94956602768508,83.18760644084358,39.80290913886485,122.99051557970843,40.95905044797667
95,10.0,32.0,10.0,87.0,59.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,449.9999999999999,799.9999999999999,911.8575000000002,0.858773725762819,684.2889820588441,32.1608637518098,81.0,142.50000000000003,79.0,165.0757272888672,83.18760644084358,39.02117530044176,122.20878174128535,42.86694554758185
75,10.0,30.0,13.0,87.0,69.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,1.0,1.0,0.0,-1.0,799.9999999999999,799.9999999999999,1168.5000000000002,0.7046348519079542,629.4702893777918,32.75241177414184,82.0,150.00000000000003,95.0,132.01339217048348,48.05688354914867,39.42758184260185,87.48446539175052,44.528926778732945
53,10.0,30.0,11.0,87.0,69.0,3500.0,24.0,24.0,10.0,8.0,4.0,3.0,1.0,3.0,0.0,0.0,799.9999999999999,449.9999999999999,1078.2590000000002,0.8327502795275822,531.0481416902669,31.868889290750154,82.0,144.50000000000003,91.0,159.31292037761304,47.472598666677605,63.573632636811155,111.04623130348875,48.26668907412428
3,10.0,31.0,11.0,87.0,69.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,1.0,1.0,0.0,-1.0,799.9999999999999,799.9999999999999,1102.7380000000003,0.8058873672847569,537.7916299879191,31.793479291854986,83.0,146.00000000000003,91.0,135.16089709265896,47.89533182439177,40.15594714389657,88.05127896828833,47.10961812437064
85,10.0,32.0,11.0,87.0,69.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,1.0,1.0,0.0,-1.0,799.9999999999999,799.9999999999999,1116.0240000000001,0.7807033870571082,549.6764631966843,31.798178366041988,84.0,146.00000000000003,91.0,134.12187012973703,47.942915710022916,40.16323107692553,88.10614678694844,46.01572334278859
94,10.0,32.0,12.0,87.0,69.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,1.0,1.0,0.0,-1.0,799.9999999999999,799.9999999999999,1156.1760000000004,0.7156447714690158,589.2757819839971,32.54400599395428,84.0,148.00000000000003,93.0,132.54406325624055,48.226606885925385,40.22297138771645,88.44957827364183,44.094484982598715
19,10.0,32.0,13.0,87.0,69.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,1.0,1.0,0.0,-1.0,799.9999999999999,799.9999999999999,1197.0000000000005,0.6605951736637071,653.7967396569721,33.003521793722356,84.0,150.00000000000003,95.0,131.07216527759462,48.360635979911635,40.25925393537833,88.61988991528997,42.45227536230466
2,10.0,32.0,11.0,86.0,69.0,3500.0,24.0,24.0,10.0,8.0,4.0,3.0,1.0,3.0,0.0,0.0,799.9999999999999,449.9999999999999,1096.914,0.7807033870571084,561.4910263966514,31.869390273983736,84.0,143.50000000000003,91.0,158.4106839414297,47.763027087544245,64.6319335110968,112.39496059864105,46.015723342788654
10,10.0,32.0,10.0,86.0,69.0,3500.0,24.0,24.0,10.0,8.0,4.0,3.0,1.0,2.0,0.0,4.0,799.9999999999999,449.9999999999999,1057.8540000000003,0.8587737257628191,512.1494214264407,31.742029436659077,84.0,141.50000000000003,89.00000000000001,160.4476748436919,47.830778499003024,64.32375515817257,112.15453365717559,48.2931411865163
48,9.0,40.0,16.0,93.0,65.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,799.9999999999999,1249.9999999999998,1459.074,0.47709651431267724,659.1619708441543,31.79452733784889,92.0,163.5,97.0,111.49850665969136,50.1466493543949,23.496877481959743,73.64352683635465,37.85497982333671
83,9.0,43.0,16.0,89.0,65.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,799.9999999999999,1249.9999999999998,1469.7925,0.44381071098853697,684.3531882688508,31.82836225165622,95.0,159.5,97.0,110.48208121845796,51.00510168535198,23.594639657537616,74.5997413428896,35.88233987556837
64,9.0,43.0,17.0,89.0,65.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,799.9999999999999,1249.9999999999998,1518.9075000000003,0.41770419857744656,712.9114405612911,32.78063387157791,95.0,161.5,99.0,109.5612902988079,50.969747703782026,23.576004782655414,74.54575248643744,35.015537812370454
6,9.0,43.0,18.0,89.0,65.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,799.9999999999999,1249.9999999999998,1568.7825,0.3944984097675883,750.8395369777459,32.990859052413,95.0,163.5,101.0,109.25245254576141,51.43018869709957,23.578812636571474,75.00900133367104,34.24345121209038
86,9.0,43.0,16.0,91.0,66.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,799.9999999999999,1249.9999999999998,1503.565,0.44381071098853697,649.9719577941737,32.06205969323279,95.0,161.5,98.0,110.31840814465765,50.601496331190646,23.464650908253606,74.06614723944425,36.25226090521341
58,9.0,41.0,16.0,94.0,75.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,1.0,0.0,5.0,1249.9999999999998,1249.9999999999998,1705.152,0.4654600139635875,569.2655381443213,31.80682455177,96.0,166.0,107.0,95.21769007837666,30.411543213651314,23.80467926421233,54.21622247786364,41.001467600513024
38,9.0,41.0,18.0,91.0,75.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,1.0,0.0,5.0,1249.9999999999998,1249.9999999999998,1779.5520000000001,0.41374223463429993,626.0393459368698,32.148418115151195,96.0,167.0,111.0,93.59212203223669,30.80243872092683,23.805742718138557,54.60818143906539,38.983940593171305
31,9.0,41.0,17.0,91.0,75.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,1.0,0.0,5.0,1249.9999999999998,1249.9999999999998,1726.56,0.4380800131422001,589.497275789237,31.926690105634158,96.0,165.0,109.0,94.13798047089581,30.403961234717894,23.79855772660596,54.202518961323854,39.93546150957196
88,9.0,44.0,18.0,94.0,75.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,2.0,0.0,0.0,1249.9999999999998,1249.9999999999998,1868.13,0.38553253681832506,672.0549735565327,32.55799046045804,99.0,170.0,111.0,92.4718230385881,31.368221153425118,24.104531710108386,55.4727528635335,36.99907017505459
92,9.0,47.0,13.0,87.0,64.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,1.0,1.0,0.0,-2.0,799.9999999999999,799.9999999999999,1336.5000000000002,0.4997410297219532,643.1192154095797,31.780243299447452,99.0,150.00000000000003,90.0,126.61793565162617,50.252681837036626,40.015918027759206,90.26859986479583,36.349335786830345
29,9.0,47.0,14.0,89.0,65.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,799.9999999999999,1249.9999999999998,1431.6885000000002,0.4640452418846708,682.0028321153579,31.962988115906008,99.0,155.5,93.0,112.61733547454305,51.30645519608944,25.754278091677623,77.06073328776706,35.55660218677599
97,9.0,44.0,18.0,93.0,75.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,2.0,0.0,0.0,1249.9999999999998,1249.9999999999998,1857.1410000000003,0.38553253681832506,670.4809133532518,32.46691413442102,99.0,169.0,111.0,92.51809484247038,31.4144929573074,24.104531710108386,55.519024667415785,36.999070175054584
49,9.0,44.0,17.0,94.0,75.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,2.0,0.0,0.0,1249.9999999999998,1249.9999999999998,1812.8880000000004,0.4082109213370501,635.8353836988618,32.33548681906939,99.0,168.0,109.0,92.94545267400974,30.947976157735756,24.095332187522708,55.04330834525847,37.902144328751284
21,9.0,48.0,12.0,88.0,64.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,1.0,1.0,0.0,-2.0,799.9999999999999,799.9999999999999,1311.2,0.530107238125197,601.942804679697,31.743872822422595,100.0,149.0,88.0,127.30496473657291,50.195847817113865,39.981720089392944,90.17756790650681,37.12739683006611
8,9.0,48.0,13.0,87.0,64.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,1.0,1.0,0.0,-2.0,799.9999999999999,799.9999999999999,1350.0000000000002,0.4893297582694126,647.0151673747574,32.005944618816805,100.0,150.00000000000003,90.0,126.14014064169305,50.329876911100115,40.022844686567566,90.35272159766768,35.78741904402537
70,9.0,43.0,18.0,92.0,84.0,3500.0,26.0,26.0,10.0,10.0,6.0,5.0,1.0,3.0,0.0,-1.0,1799.9999999999995,1249.9999999999998,2054.3400000000006,0.3944984097675884,634.3163958003697,31.89073466149173,101.0,169.5,120.00000000000001,87.9012311724636,23.304445572378633,23.911497031264677,47.21594260364331,40.68528856882029
27,9.0,43.0,16.0,93.0,84.0,3500.0,26.0,26.0,10.0,10.0,6.0,5.0,1.0,1.0,0.0,8.0,1799.9999999999995,1249.9999999999998,1950.7140000000004,0.44381071098853697,553.3822266144467,31.905516355531812,101.0,166.5,116.0,90.11288679998744,23.051980355084076,24.150067006079343,47.20204736116342,42.91083943882403
77,9.0,44.0,18.0,94.0,84.0,3500.0,26.0,27.0,10.0,10.0,6.0,5.0,1.0,3.0,0.0,-1.0,1799.9999999999995,1249.9999999999998,2111.4,0.38553253681832506,653.6128398025094,32.19389653495563,102.00000000000001,172.50000000000003,120.00000000000001,87.74453159495806,23.38279247948282,24.362744331632424,47.745536811115244,39.99899478384281
80,9.0,47.0,14.0,91.0,75.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,1.0,0.0,5.0,1249.9999999999998,1249.9999999999998,1670.454,0.46404524188467094,565.822155183084,31.75007362241065,102.00000000000001,159.0,103.0,96.50658352796879,31.295168227091146,25.831522556383767,57.12669078347491,39.37989274449387
99,9.0,44.0,17.0,93.0,84.0,3500.0,26.0,27.0,10.0,10.0,6.0,5.0,1.0,3.0,0.0,0.0,1799.9999999999995,1249.9999999999998,2040.1020000000003,0.40821092133705006,606.2830055060117,31.856762179956153,102.00000000000001,169.5,118.00000000000001,88.47362867122811,23.106823038365146,24.335126451279038,47.44194948964419,41.03167918158393
90,9.0,48.0,14.0,91.0,75.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,1.0,0.0,5.0,1249.9999999999998,1249.9999999999998,1686.831,0.45437763267874015,569.8709597303796,31.770838521658472,103.00000000000001,159.0,103.0,95.98193977492453,31.372363301154625,25.838449215192124,57.21081251634675,38.77112725857777
15,9.0,45.0,20.0,94.0,84.0,3500.0,26.0,27.0,10.0,10.0,6.0,5.0,1.0,3.0,0.0,-1.0,1799.9999999999995,1249.9999999999998,2254.2580000000003,0.33926863240012606,764.5444900667422,33.02850734500978,103.00000000000001,176.50000000000003,124.0,86.83539880300528,24.304126293636344,24.929640599963346,49.23376689359969,37.60163190940559
47,9.0,45.0,16.0,93.0,84.0,3500.0,26.0,26.0,10.0,10.0,6.0,5.0,1.0,1.0,0.0,8.0,1799.9999999999995,1249.9999999999998,1989.3420000000003,0.42408579050015754,575.6971165128045,31.9251702883264,103.00000000000001,166.5,116.0,89.68042453762398,23.320910893309925,24.868274301706126,48.18918519501605,41.491239342607926
60,9.0,45.0,20.0,92.0,84.0,3500.0,26.0,26.0,10.0,10.0,6.0,5.0,1.0,3.0,0.0,-1.0,1799.9999999999995,1249.9999999999998,2215.9420000000005,0.33926863240012606,758.4658011403867,32.71832608780652,103.00000000000001,173.50000000000003,124.0,86.85502198018258,24.323749470813652,24.929640599963346,49.253390070777,37.60163190940559
62,9.0,46.0,18.0,94.0,84.0,3500.0,26.0,27.0,10.0,10.0,6.0,5.0,1.0,3.0,0.0,-1.0,1799.9999999999995,1249.9999999999998,2152.8000000000006,0.36877025260883267,683.6021600270302,32.857980245098666,104.00000000000001,172.50000000000003,120.00000000000001,86.96955377847462,23.552191079576186,24.712702200827405,48.26489328040359,38.70466049807103
98,9.0,46.0,18.0,92.0,84.0,3500.0,26.0,26.0,10.0,10.0,6.0,5.0,1.0,3.0,0.0,-1.0,1799.9999999999995,1249.9999999999998,2115.3600000000006,0.36877025260883267,675.9670147740526,32.56052773413857,104.00000000000001,169.5,120.00000000000001,86.99073880950291,23.57337611060448,24.712702200827405,48.286078311431886,38.70466049807103
76,9.0,46.0,16.0,93.0,84.0,3500.0,26.0,27.0,10.0,10.0,6.0,5.0,1.0,3.0,0.0,-1.0,1799.9999999999995,1249.9999999999998,2020.7200000000005,0.4148665341849367,607.8351594375474,31.93587230178185,104.00000000000001,167.5,116.0,88.80089867958375,23.31157562002846,24.66745523975235,47.979030859780806,40.82186781980295
22,9.0,53.0,10.0,89.0,64.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,1.0,1.0,0.0,-1.0,799.9999999999999,799.9999999999999,1287.7200000000005,0.5761165455851198,540.2136988206227,31.77868866027765,105.00000000000001,146.00000000000003,84.0,130.66721835145134,51.76395739874799,41.21209189347938,92.97604929222737,37.69116905922397
91,9.0,47.0,14.0,95.0,84.0,3500.0,26.0,26.0,10.0,10.0,6.0,5.0,1.0,1.0,0.0,9.0,1799.9999999999995,1249.9999999999998,1934.5200000000007,0.4640452418846708,559.1160756404314,31.868051949000336,105.00000000000001,164.5,112.0,92.35802836670845,23.28389588163649,26.253278238632056,49.537174120268546,42.82085424643991
69,9.0,47.0,14.0,95.0,84.0,3500.0,26.0,27.0,10.0,10.0,6.0,5.0,1.0,1.0,0.0,9.0,1799.9999999999995,1249.9999999999998,1946.2800000000004,0.4640452418846709,560.8099639125174,31.875604511640276,105.00000000000001,165.5,112.0,92.34865119435591,23.27451870928393,26.253278238632056,49.52779694791599,42.820854246439936
9,9.0,56.0,10.0,89.0,65.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,799.9999999999999,1249.9999999999998,1354.0500000000004,0.5452531592144882,597.2711237917626,32.28203824265818,108.00000000000001,147.50000000000003,85.0,114.47428189934986,53.16118701585087,24.695969153621846,77.85715616947272,36.617125729877145
7,9.0,53.0,11.0,94.0,75.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,1.0,0.0,5.0,1249.9999999999998,1249.9999999999998,1634.256,0.5237423141682908,532.1196675398345,31.873991275123846,108.00000000000001,156.0,97.0,99.3349291109101,33.280847992354495,25.4937520995325,58.774600091886995,40.5603290190231
78,9.0,56.0,11.0,89.0,65.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,799.9999999999999,1249.9999999999998,1404.702,0.4956846901949894,682.1452041480134,32.81672969151395,108.00000000000001,149.5,87.0,113.77988445064979,53.16118701585087,25.692283954718945,78.85347097056982,34.92641348007997
23,9.0,56.0,10.0,87.0,64.0,3500.0,24.0,24.0,9.0,9.0,4.0,4.0,1.0,1.0,0.0,-1.0,799.9999999999999,799.9999999999999,1306.3680000000004,0.5452531592144882,580.2018831449082,32.607539880121784,108.00000000000001,144.00000000000003,84.0,129.9051617133208,52.284270191631414,41.43455550628139,93.7188256979128,36.186336015407996
84,9.0,56.0,11.0,91.0,75.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,1.0,2.0,0.0,0.0,1249.9999999999998,1249.9999999999998,1647.3510000000003,0.49568469019498945,583.3938150791932,31.96188528173862,111.00000000000001,153.0,97.0,98.2745426674415,33.759340435285,25.574258467009866,59.33359890229487,38.94094376514663
