,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
26,7.0,75.0,25.0,98.0,97.0,3500.0,25.0,25.0,10.0,10.0,5.0,4.7,1.0,1.3,0.0,20.0,1249.9999999999998,1104.5,3589.813500000001,0.2093772131383635,907.7599857077029,31.863475632873286,130.0,187.85000000000002,147.00000000000003,105.5202922476514,31.565532669155758,26.76004552195039,58.325578191106146,47.19471405654525
31,7.0,75.0,25.0,96.0,97.0,3500.0,25.0,25.0,10.0,10.0,5.0,4.7,1.0,1.3,0.0,13.0,1249.9999999999998,1104.5,3551.593500000001,0.20937721313836352,914.3616293990652,31.78285757044505,130.0,185.85000000000002,147.00000000000003,106.10762361796604,31.810774573656893,27.102134987763865,58.91290956142076,47.19471405654529
21,7.0,75.0,25.0,100.0,97.0,3500.0,25.0,25.0,11.0,11.0,5.0,5.2,1.0,1.7000000000000002,0.0,16.0,1249.9999999999998,1351.9999999999998,3651.921000000001,0.20937721313836352,908.2419956976952,31.895932893129615,130.0,191.10000000000002,147.00000000000003,102.60745777777149,31.861207833533612,23.551535887692577,55.41274372122619,47.19471405654529
57,7.0,75.0,25.0,100.0,97.0,3500.0,25.0,25.0,10.0,10.0,5.0,4.7,1.0,1.3,0.0,20.0,1249.9999999999998,1104.5,3628.0335000000014,0.2093772131383635,900.6760340104898,32.17756319773032,130.0,189.85000000000002,147.00000000000003,105.55093406779692,31.556173880452498,26.800046130799146,58.356220011251644,47.19471405654527
65,7.0,76.0,25.0,91.0,97.0,3500.0,25.0,25.0,10.0,10.0,5.0,4.7,1.0,1.3,0.0,13.0,1249.9999999999998,1104.5,3482.628450000001,0.20662224980759558,937.7436580880268,31.772893906164732,131.0,180.85000000000002,147.00000000000003,106.3198497562571,32.353534825712224,27.685846654172174,60.0393814798844,46.280468276372716
32,7.0,76.0,25.0,93.0,97.0,3500.0,25.0,25.0,10.0,10.0,5.0,4.7,1.0,1.3,0.0,20.0,1249.9999999999998,1104.5,3521.1424500000007,0.20662224980759558,921.4007856873276,31.893473614612784,131.0,182.85000000000002,147.00000000000003,105.75158630887043,32.12736084413905,27.3437571883587,59.47111803249775,46.280468276372694
60,7.0,76.0,25.0,90.0,97.0,3500.0,25.0,25.0,10.0,10.0,5.0,4.7,1.0,1.2000000000000002,0.0,13.0,1249.9999999999998,1104.5,3463.3714500000006,0.20662224980759555,937.5533228765491,31.7949424501282,131.0,179.85000000000002,147.00000000000003,106.47873131388724,32.353534825712224,27.844728211802337,60.198263037514565,46.28046827637268
70,7.0,80.0,19.0,88.0,87.0,3500.0,24.0,24.0,9.0,9.0,3.7,3.2,1.0,1.2000000000000002,0.0,19.0,684.4999999999999,512.0,2674.333125,0.2582778122594945,830.1728635861385,31.930377246242735,131.70000000000002,162.45,125.0,168.41276432065368,57.474019168590395,56.22243267696385,113.69645184555424,54.71631247509944
61,7.0,80.0,19.0,88.0,87.0,3500.0,24.0,24.0,9.0,9.0,3.7,3.5,1.0,1.2000000000000002,0.0,-14.0,684.4999999999999,612.4999999999999,2676.8025,0.2582778122594945,838.2853161185361,31.754227762462616,131.70000000000002,162.6,125.0,164.20130236852944,57.50108862848006,51.98390126494993,109.48498989343,54.71631247509944
14,7.0,80.0,18.0,89.0,87.0,3500.0,24.0,24.0,9.0,9.0,3.7,3.1,1.0,1.2000000000000002,0.0,-20.0,684.4999999999999,480.49999999999994,2614.5347400000005,0.2726265796072441,815.6305887552597,31.785569321729838,131.70000000000002,161.39999999999998,123.00000000000001,173.6572658062608,57.20717043051658,58.133635786311594,115.34080621682817,58.31645958943262
86,7.0,80.0,25.0,96.0,97.0,3500.0,25.0,25.0,12.0,12.0,5.0,6.2,1.0,1.0,0.0,13.0,1249.9999999999998,1921.9999999999998,3742.7670000000016,0.19629113731721579,943.5339984079025,31.826326294145222,135.0,188.60000000000002,147.00000000000003,93.53637195986829,32.898363875231304,17.73401269921974,50.632376574451044,42.90399538541724
71,7.0,80.0,25.0,94.0,97.0,3500.0,25.0,25.0,12.0,12.0,5.0,5.7,1.0,1.0,0.0,13.0,1249.9999999999998,1624.4999999999998,3698.115750000001,0.1962911373172158,948.745027959395,31.84476933010496,135.0,186.35000000000002,147.00000000000003,96.90915918885591,32.92102555125989,21.084138252178782,54.00516380343867,42.903995385417254
