,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
78,7.0,75.0,25.0,98.0,97.0,3500.0,25.0,25.0,10.0,10.0,0.5,0.47000000000000003,0.1,0.13,0.0,20.0,12.499999999999998,11.045,3385.0230225000014,0.20937721313836352,877.9097830925526,37.790131529340485,125.5,183.48500000000004,147.00000000000003,396.7425100717875,177.29703119941422,172.25076481582798,349.54779601524217,47.194714056545266
56,7.0,75.0,25.0,95.0,97.0,3500.0,25.0,25.0,10.0,11.0,0.5,0.47000000000000003,0.1,0.1,0.0,16.0,12.499999999999998,11.045,3348.126022500001,0.20937721313836352,895.3633729519596,37.526019605740814,125.5,181.48500000000004,147.00000000000003,396.96534543603616,177.51986656366296,172.25076481582798,349.77063137949096,47.194714056545266
98,7.0,75.0,25.0,97.0,97.0,3500.0,25.0,25.0,10.0,10.0,0.5,0.47000000000000003,0.1,0.13,0.0,20.0,12.499999999999998,11.045,3366.5745225000014,0.20937721313836352,881.243084230459,37.73365119219214,125.5,182.48500000000004,147.00000000000003,396.7425100717875,177.29703119941422,172.25076481582798,349.54779601524217,47.19471405654529
24,7.0,75.0,25.0,93.0,97.0,3500.0,25.0,25.0,10.0,11.0,0.5,0.47000000000000003,0.1,0.1,0.0,16.0,12.499999999999998,11.045,3311.229022500001,0.20937721313836352,895.3950893194643,37.43415092322867,125.5,179.48500000000004,147.00000000000003,396.88743587155255,177.4419569991793,172.25076481582798,349.6927218150073,47.19471405654529
20,7.0,75.0,25.0,100.0,97.0,3500.0,25.0,25.0,10.0,10.0,0.5,0.47000000000000003,0.1,0.13,0.0,20.0,12.499999999999998,11.045,3421.9200225000013,0.2093772131383635,870.9017840540398,38.212144800922076,125.5,185.48500000000004,147.00000000000003,396.84588643032015,177.4004075579469,172.25076481582798,349.6511723737749,47.19471405654527
63,7.0,76.0,24.0,94.0,97.0,3500.0,25.0,25.0,10.0,10.0,0.5,0.47000000000000003,0.1,0.1,0.0,-16.0,12.499999999999998,11.045,3255.518612500001,0.21523151021624537,851.35320447186,37.25916888733918,126.5,177.48500000000004,145.00000000000003,392.0375517701822,177.54953849866564,166.00026369658127,343.5498021952469,48.48774957493528
15,7.0,76.0,25.0,91.0,97.0,3500.0,25.0,25.0,10.0,10.0,0.5,0.47000000000000003,0.1,0.13,0.0,15.0,12.499999999999998,11.045,3281.826817500001,0.20662224980759555,916.1518019168433,37.306319773294135,126.5,176.48500000000004,147.00000000000003,396.62309324387195,178.09186015167128,172.25076481582798,350.34262496749926,46.2804682763727
82,7.0,80.0,19.0,88.0,87.0,3500.0,24.0,24.0,9.0,9.0,0.37000000000000005,0.32000000000000006,0.1,0.12000000000000002,0.0,-14.0,6.8450000000000015,5.120000000000001,2556.88970625,0.2582778122594945,809.6243307595689,35.15157553387039,128.37,159.345,125.0,405.752422323864,173.63317834196516,177.40293150679938,351.03610984876457,54.71631247509944
91,7.0,80.0,19.0,88.0,87.0,3500.0,24.0,24.0,9.0,9.0,0.37000000000000005,0.3400000000000001,0.1,0.12000000000000002,0.0,-14.0,6.8450000000000015,5.780000000000001,2557.05016875,0.2582778122594945,809.6243307595689,35.15157553387039,128.37,159.355,125.0,405.752422323864,173.63317834196516,177.40293150679938,351.03610984876457,54.71631247509944
94,7.0,80.0,19.0,88.0,87.0,3500.0,24.0,24.0,9.0,9.0,0.37000000000000005,0.36000000000000004,0.1,0.12000000000000002,0.0,-14.0,6.8450000000000015,6.4799999999999995,2557.2106312500005,0.2582778122594945,809.6243307595689,35.15157553387039,128.37,159.365,125.0,405.752422323864,173.63317834196516,177.40293150679938,351.03610984876457,54.71631247509944
71,7.0,80.0,25.0,94.0,97.0,3500.0,25.0,25.0,12.0,12.0,0.5,0.6000000000000001,0.1,0.11000000000000001,0.0,-14.0,12.499999999999998,18.0,3482.764425000001,0.1962911373172158,929.5207346113845,38.33911398685807,130.5,181.55,147.00000000000003,409.2048043195442,178.11694920773343,188.1838597263935,366.30080893412696,42.903995385417254
88,7.0,80.0,25.0,94.0,97.0,3500.0,25.0,25.0,12.0,12.0,0.5,0.6200000000000001,0.1,0.11000000000000001,0.0,-14.0,12.499999999999998,19.220000000000002,3482.956260000001,0.1962911373172158,929.5207346113845,38.33911398685807,130.5,181.56000000000003,147.00000000000003,409.2048043195442,178.11694920773343,188.1838597263935,366.30080893412696,42.903995385417254
10,7.0,80.0,25.0,93.0,97.0,3500.0,25.0,25.0,12.0,11.0,0.5,0.5700000000000001,0.1,0.1,0.0,4.0,12.499999999999998,16.245,3444.109672500001,0.19629113731721579,932.2106932676419,38.247636752270346,130.5,179.53500000000003,147.00000000000003,411.0963394529042,178.06683156327037,190.12551250421654,368.19234406748694,42.903995385417254
86,7.0,83.0,25.0,93.0,97.0,3500.0,25.0,25.0,11.0,11.0,0.5,0.5900000000000001,0.1,0.1,0.0,16.0,12.499999999999998,17.405,3523.4808525000008,0.18919627693225619,964.7730555341024,38.52231737599722,133.5,179.54500000000002,147.00000000000003,406.3774568972187,178.01559450815503,187.72829950110582,365.7438940092609,40.633562887957815
57,7.0,88.0,15.0,88.0,81.0,3500.0,23.0,23.0,9.0,9.0,0.30000000000000004,0.31000000000000005,0.1,0.1,0.0,18.0,4.5,4.805000000000001,2240.6417265,0.2974108141169936,782.7047569073518,34.55766515859255,134.3,150.305,111.0,405.34779795143334,165.63244753333984,179.8715807276906,345.50402826103044,59.84376969040291
0,7.0,88.0,15.0,84.0,81.0,3500.0,23.0,23.0,8.0,8.0,0.30000000000000004,0.30000000000000004,0.1,0.1,0.0,-15.0,4.5,4.5,2166.030690000001,0.2974108141169937,815.5980384490828,34.142054569967314,134.3,145.30000000000004,111.0,390.6590872746157,165.36142868469588,165.4538888995169,330.8153175842128,59.843769690402915
