,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
9,8.0,61.0,17.0,86.0,76.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,4.0,449.9999999999999,799.9999999999999,1881.5500000000002,0.6625062493830813,809.6802746778999,31.837796604529174,110.0,155.50000000000003,110.0,337.59596114367014,82.48363283926253,35.67937983349525,118.16301267275777,219.43294847091235
43,8.0,61.0,19.0,87.0,76.0,3500.0,23.0,23.0,10.0,10.0,3.0,5.0,1.0,1.4000000000000001,0.0,4.0,449.9999999999999,1249.9999999999998,2031.48,0.5927687494480202,852.2294859947916,32.473160863257824,110.0,162.0,113.99999999999999,315.74337748492957,83.79047040182948,24.702037306178607,108.49250770800809,207.25086977692146
60,8.0,62.0,16.0,86.0,76.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.5,1.0,1.2000000000000002,0.0,7.0,449.9999999999999,612.4999999999999,1837.1610000000003,0.6925594562603379,790.5020330706596,32.41973262069946,111.0,153.25000000000003,108.0,352.34101050923243,82.19112403565856,45.707364750091074,127.89848878574963,224.44252172348277
85,8.0,62.0,17.0,87.0,76.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.800000000000001,1.0,1.4000000000000001,0.0,4.0,449.9999999999999,1152.0,1927.9590000000007,0.6518206647156122,816.720649422465,31.854750250099286,111.0,157.90000000000003,110.0,328.3566351421573,82.56295680742834,27.8791321474574,110.44208895488573,217.91454618727153
75,8.0,62.0,16.0,86.0,76.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.7,1.0,1.6,0.0,4.0,449.9999999999999,684.4999999999999,1838.3598000000002,0.692559456260338,791.5963359964232,32.24813545919324,111.0,153.35000000000002,108.0,349.69356665443013,82.02877727127378,43.222267659673555,125.25104493094733,224.44252172348283
86,8.0,62.0,15.0,86.0,76.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.7,1.0,1.2000000000000002,0.0,4.0,449.9999999999999,684.4999999999999,1780.7841,0.7387300866776939,734.8001561071804,31.88345630785486,111.0,151.35000000000002,106.0,357.2741596209151,81.35135476654277,42.92818441641511,124.27953918295788,232.99462043795722
10,8.0,62.0,14.0,84.0,76.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.1,0.0,4.0,449.9999999999999,449.9999999999999,1685.4240000000002,0.7914965214403862,674.3018442161577,31.881148573306778,111.0,146.00000000000003,104.0,387.74084038355085,80.9181983496085,66.7319631291691,147.6501614787776,240.09067890477323
59,8.0,62.0,15.0,86.0,76.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.4000000000000004,1.0,1.2000000000000002,0.0,4.0,449.9999999999999,578.0,1779.0192000000002,0.7387300866776939,734.8001561071804,31.88345630785486,111.0,151.20000000000002,106.0,362.4473629000464,81.24432913896982,48.208413323119395,129.45274246208922,232.99462043795722
55,8.0,62.0,16.0,86.0,76.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.9000000000000004,1.0,1.2000000000000002,0.0,4.0,449.9999999999999,760.5,1839.5586000000005,0.692559456260338,790.4049036076854,31.844802534982335,111.0,153.45000000000002,108.0,346.1303300511433,82.33554728171144,39.35226104594906,121.68780832766049,224.44252172348283
92,8.0,62.0,15.0,86.0,76.0,3500.0,23.0,23.0,9.0,9.0,3.0,3.6,1.0,1.2000000000000002,0.0,4.0,449.9999999999999,647.9999999999999,1780.1958000000002,0.7387300866776939,734.8001561071804,31.88345630785486,111.0,151.3,106.0,359.0994977066447,81.28382031345383,44.82105695523363,126.10487726868746,232.99462043795722
53,8.0,62.0,16.0,86.0,76.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.2000000000000002,0.0,4.0,449.9999999999999,799.9999999999999,1840.1580000000004,0.692559456260338,790.4049036076854,31.844802534982335,111.0,153.50000000000003,108.0,342.80531701747236,82.30248391372767,36.06031138026184,118.3627952939895,224.44252172348283
40,8.0,62.0,17.0,87.0,76.0,3500.0,23.0,23.0,10.0,10.0,3.0,5.0,1.0,1.4000000000000001,0.0,4.0,449.9999999999999,1249.9999999999998,1929.1800000000003,0.6518206647156122,816.720649422465,31.854750250099286,111.0,158.00000000000003,110.0,325.1406810528235,82.66961661975114,24.556518245800817,107.22613486555196,217.91454618727153
8,8.0,62.0,18.0,87.0,76.0,3500.0,23.0,23.0,10.0,10.0,3.0,5.0,1.0,1.4000000000000001,0.0,4.0,449.9999999999999,1249.9999999999998,1989.1200000000006,0.6156084055647447,845.7110085935454,32.26286614703144,111.0,160.00000000000003,112.0,318.88557902794645,83.30912194977468,24.566174324314165,107.87529627408884,211.0102827538576
20,8.0,62.0,19.0,87.0,76.0,3500.0,23.0,23.0,10.0,10.0,3.0,5.0,1.0,1.4000000000000001,0.0,4.0,449.9999999999999,1249.9999999999998,2049.948,0.5832079631666004,865.8356922912881,32.937617636892945,111.0,162.0,113.99999999999999,313.35588494243063,83.79047040182948,24.79340629948565,108.58387670131513,204.77200824111551
34,8.0,63.0,16.0,87.0,76.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.9,1.0,1.2000000000000002,0.0,5.0,449.9999999999999,1200.5,1886.3712000000003,0.6815664490181104,780.5284634159304,31.740991468778695,112.0,155.95000000000005,108.0,331.5474535528346,82.5857788620378,26.017635787034237,108.60341464907204,222.9440389037626
