,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
55,7.0,96.0,28.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,5.0,2.8000000000000003,3.7,0.0,4.0,449.9999999999999,1249.9999999999998,3654.000000000001,0.2920999067220473,1330.5201146771635,33.01256130999737,145.00000000000003,180.00000000000003,140.0,364.7659705038719,97.19843451378158,29.228830617362934,126.42726513114451,238.33870537272745
44,7.0,96.0,28.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.9,2.8000000000000003,3.8000000000000003,0.0,4.0,449.9999999999999,1200.5,3652.9850000000015,0.2920999067220473,1332.0595183679309,32.84416310228147,145.00000000000003,179.95000000000002,140.0,365.3046730584406,97.19006955951461,29.77589812619851,126.96596768571312,238.33870537272745
1,7.0,97.0,27.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.800000000000001,2.8000000000000003,3.9000000000000004,0.0,4.0,449.9999999999999,1152.0,3584.329200000001,0.29979555145813785,1312.949918129645,32.85912004001955,146.00000000000003,177.90000000000003,138.0,372.78737857876337,97.00615647249708,30.2928082571804,127.29896472967748,245.4884138490859
64,7.0,97.0,27.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,5.0,2.8000000000000003,3.3000000000000003,0.0,4.0,449.9999999999999,1249.9999999999998,3586.3440000000014,0.29979555145813785,1311.4105144388777,33.02751824773545,146.00000000000003,178.00000000000003,138.0,371.52394020186495,97.01452142676405,29.02100492601497,126.03552635277902,245.4884138490859
57,7.0,97.0,28.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,5.0,2.8000000000000003,4.4,0.0,-1.0,449.9999999999999,1249.9999999999998,3679.200000000001,0.28908856747749007,1321.595060205952,32.892454486788736,146.00000000000003,180.00000000000003,140.0,361.1415171155033,97.31461156951839,29.108154433835544,126.42276600335393,234.71875111214936
38,7.0,97.0,28.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.800000000000001,2.8000000000000003,4.4,0.0,-1.0,449.9999999999999,1152.0,3677.1560000000013,0.28908856747749007,1321.595060205952,32.892454486788736,146.00000000000003,179.90000000000003,140.0,362.4670327955153,97.30624661525142,30.442035068114514,127.74828168336595,234.71875111214936
82,7.0,97.0,28.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.9,2.8000000000000003,4.6000000000000005,0.0,-1.0,449.9999999999999,1200.5,3678.1780000000017,0.28908856747749007,1321.595060205952,32.892454486788736,146.00000000000003,179.95000000000002,140.0,361.74229697318543,97.30624661525142,29.717299245784663,127.02354586103608,234.71875111214936
89,7.0,97.0,27.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.9,2.8000000000000003,3.8000000000000003,0.0,4.0,449.9999999999999,1200.5,3585.3366000000015,0.29979555145813785,1312.949918129645,32.85912004001955,146.00000000000003,177.95000000000002,138.0,372.0626427564335,97.00615647249708,29.568072434850546,126.57422890734763,245.4884138490859
80,7.0,98.0,28.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.9,2.8000000000000003,4.4,0.0,-1.0,449.9999999999999,1200.5,3703.371000000002,0.286138684135883,1360.4021781096396,32.959238567175426,147.00000000000003,179.95000000000002,140.0,358.2136118102907,97.30624661525142,29.717299245784663,127.02354586103608,231.19006594925457
19,7.0,98.0,28.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,5.0,2.8000000000000003,4.4,0.0,-1.0,449.9999999999999,1249.9999999999998,3704.400000000001,0.286138684135883,1360.4021781096396,32.959238567175426,147.00000000000003,180.00000000000003,140.0,357.6128319526085,97.31461156951839,29.108154433835544,126.42276600335393,231.19006594925457
94,7.0,98.0,27.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,5.0,2.8000000000000003,4.0,0.0,-1.0,449.9999999999999,1249.9999999999998,3610.9080000000013,0.2967364131779528,1350.3304104381616,32.89775805780401,147.00000000000003,178.00000000000003,138.0,367.8901411607798,97.13339244930837,28.95892762290143,126.0923200722098,241.79782108856998
91,7.0,98.0,27.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.9,2.8000000000000003,3.8000000000000003,0.0,4.0,449.9999999999999,1200.5,3609.8937000000014,0.2967364131779528,1353.3626789659565,32.93625667055618,147.00000000000003,177.95000000000002,138.0,368.3720499959176,97.00615647249708,29.568072434850546,126.57422890734763,241.79782108856998
12,7.0,98.0,28.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.800000000000001,2.8000000000000003,4.4,0.0,-1.0,449.9999999999999,1152.0,3702.342000000002,0.286138684135883,1360.4021781096396,32.959238567175426,147.00000000000003,179.90000000000003,140.0,358.93834763262055,97.30624661525142,30.442035068114514,127.74828168336595,231.19006594925457
16,7.0,98.0,27.0,87.0,84.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.800000000000001,2.8000000000000003,3.8000000000000003,0.0,4.0,449.9999999999999,1152.0,3608.879400000001,0.2967364131779528,1353.3626789659565,32.93625667055618,147.00000000000003,177.90000000000003,138.0,369.0967858182475,97.00615647249708,30.2928082571804,127.29896472967748,241.79782108856998
51,7.0,96.0,28.0,89.0,91.0,3500.0,24.0,24.0,10.0,10.0,3.9000000000000004,5.0,2.8000000000000003,3.9000000000000004,0.0,-6.0,760.5,1249.9999999999998,3988.441485,0.2920999067220473,1260.4662797667754,32.71060798994821,147.9,183.45,147.0,333.5744629646545,56.57886573251561,29.207339664017,85.78620539653261,247.7882575681219
