,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
57,9.0,32.0,17.0,108.0,55.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1279.5975000000003,0.5612900168384437,556.8962496151554,32.65115463641559,81.0,177.50000000000003,89.0,223.99288923643576,112.91884231736009,71.90244914470155,184.82129146206165,39.17159777437413
60,9.0,32.0,18.0,100.0,64.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1389.1500000000003,0.5301072381251969,530.969278598033,31.82964810509682,81.0,171.5,100.0,210.1679464889767,99.49849177761678,68.47923104083029,167.97772281844706,42.19022367052965
53,9.0,32.0,18.0,96.0,63.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.0,2.0,1.0,0.0,3.0,1351.2015000000001,0.5301072381251969,556.4340958593148,31.843138695426102,81.0,168.5,99.0,214.1346228102423,98.77188559798466,73.59441577843327,172.36630137641794,41.76832143382436
63,9.0,32.0,18.0,95.0,63.0,3500.0,23.0,23.0,10.0,9.0,3.0,4.0,2.0,1.0,0.0,3.0,1335.1635000000003,0.5301072381251969,565.7999228388641,31.79741124475273,81.0,166.5,99.0,214.57073405951763,98.96681270264408,73.8355999230492,172.80241262569328,41.76832143382438
85,9.0,32.0,16.0,110.0,55.0,3500.0,23.0,23.0,9.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,1257.8895,0.5963706428908465,520.0573713744778,31.756115601979236,81.0,178.50000000000003,87.0,224.07595715718043,112.07534257629132,71.95232735597189,184.02766993226322,40.048287224917225
65,9.0,32.0,17.0,100.0,55.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1221.9255,0.5612900168384438,589.7509792243237,32.60281773024736,81.0,169.5,89.0,224.72466516212563,112.39932947198949,73.153737915762,185.55306738775147,39.17159777437414
99,9.0,33.0,18.0,96.0,72.0,3500.0,23.0,23.0,9.0,10.0,3.0,4.0,3.0,3.0,0.0,0.0,1492.2360000000003,0.5140433824244333,515.3812714681627,31.77959164778725,82.0,168.5,108.00000000000001,207.87971910163515,99.18961849796462,64.15050682793036,163.34012532589497,44.539593775740194
69,9.0,33.0,17.0,90.0,55.0,3500.0,23.0,23.0,10.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1164.031,0.5442812284494001,611.9405550029683,31.855567467727894,82.0,159.5,89.0,228.06375360439378,115.66504769420685,74.10900668802128,189.77405438222814,38.28969922216565
43,9.0,33.0,17.0,99.0,64.0,3500.0,23.0,23.0,12.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1354.0660000000003,0.5442812284494001,504.7924561402055,31.78048583655959,82.0,168.5,98.0,212.80206918771643,101.45750846900538,69.18286944037135,170.64037790937672,42.1616912783397
44,9.0,33.0,18.0,99.0,72.0,3500.0,23.0,23.0,9.0,12.0,3.0,4.0,3.0,3.0,0.0,0.0,1536.5160000000003,0.5140433824244333,507.43313952561886,32.129843642281074,82.0,173.50000000000003,108.00000000000001,207.09085600297902,99.03580074219722,63.515461485041605,162.55126222723882,44.539593775740194
70,9.0,33.0,17.0,97.0,63.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.0,2.0,1.0,0.0,0.0,1332.2950000000003,0.5442812284494001,512.7960942018807,32.01023090811137,82.0,167.5,97.0,215.54743573682316,100.46463506407918,73.35133073397914,173.8159657980583,41.73146993876484
23,9.0,33.0,16.0,95.0,55.0,3500.0,23.0,23.0,10.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1159.2749999999999,0.5782988052274876,613.8805284245502,31.796035111074396,82.0,162.5,87.0,228.4133653834412,114.86229980494433,74.4044144503638,189.26671425530813,39.146651128133094
98,9.0,33.0,18.0,99.0,72.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,3.0,3.0,0.0,0.0,1509.9480000000003,0.5140433824244333,508.02907162343854,32.26750444389645,82.0,170.5,108.00000000000001,207.55258621673437,99.1717947458017,63.841197695192484,163.0129924409942,44.539593775740194
9,9.0,33.0,18.0,96.0,72.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,3.0,3.0,0.0,0.0,1483.3800000000003,0.5140433824244334,516.7045312709521,31.814931998769293,82.0,167.5,108.00000000000001,208.10666093047064,99.33272104137131,64.2343461133591,163.5670671547304,44.539593775740215
91,9.0,33.0,17.0,95.0,63.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.0,2.0,1.0,0.0,3.0,1316.3870000000002,0.5442812284494,526.6716747358756,31.76368208814716,82.0,165.5,97.0,215.7414519910101,100.52191500933809,73.4880670429072,174.00998205224528,41.73146993876482
84,9.0,33.0,18.0,99.0,72.0,3500.0,23.0,23.0,9.0,10.0,3.0,4.0,3.0,3.0,0.0,0.0,1518.8040000000003,0.5140433824244333,506.7058118206492,32.23950025073079,82.0,171.5,108.00000000000001,207.32564438789893,99.028692202395,63.75735840976374,162.78605061215876,44.539593775740194
8,9.0,33.0,17.0,95.0,63.0,3500.0,23.0,23.0,10.0,9.0,3.0,4.0,2.0,1.0,0.0,3.0,1308.4330000000002,0.5442812284494,527.994934538665,31.76004707610091,82.0,164.5,97.0,215.96839381984557,100.66501755274479,73.57190632833596,174.23692388108074,41.73146993876482
46,9.0,31.0,22.0,98.0,82.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,1887.6690000000003,0.4477152040470872,512.3860245655555,32.007360220524745,83.0,180.50000000000003,126.0,182.08299171577934,79.79059547303933,55.37924855298619,135.16984402602552,46.91314768975381
27,9.0,31.0,22.0,96.0,82.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,1866.7530000000006,0.4477152040470872,511.95168197904195,31.753669195897018,83.0,178.50000000000003,126.0,182.2092761427843,79.85923463947317,55.4368938135573,135.29612845303046,46.91314768975381
26,9.0,30.0,25.0,91.0,83.0,3500.0,25.0,25.0,13.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,2046.2050000000006,0.4071223588801512,545.0422886730775,32.37133064815508,85.0,181.00000000000003,133.0,171.06629050406355,68.76200534583987,56.148008100845104,124.91001344668497,46.15627705737858
92,9.0,31.0,25.0,91.0,83.0,3500.0,25.0,25.0,13.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,2070.2780000000007,0.3939893795614366,545.0422886730775,32.76343661381265,86.0,181.00000000000003,133.0,170.87290009218617,69.45444327447493,56.36865895657208,125.823102231047,45.04979786113917
62,9.0,32.0,24.0,94.0,83.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,2074.254000000001,0.39758042859389764,579.8021642770113,31.745561515030015,87.00000000000001,182.00000000000003,131.0,170.84075856187243,69.74505942468065,56.424412807484174,126.16947223216482,44.671286329707605
33,9.0,35.0,18.0,99.0,82.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,1781.1510000000003,0.48466947485732287,505.3872003280253,31.88234802126682,87.00000000000001,173.50000000000003,118.00000000000001,183.95813627872053,80.68847139497669,56.679476527144956,137.36794792212163,46.59018835659889
15,9.0,35.0,19.0,99.0,82.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,1832.2200000000003,0.4591605551279901,513.960681102611,31.979689589701813,87.00000000000001,175.50000000000003,120.0,183.6837434492358,81.40077683062636,56.76134819754649,138.16212502817285,45.52161842106295
2,9.0,32.0,25.0,91.0,83.0,3500.0,25.0,25.0,13.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,2094.3510000000006,0.38167721145014183,572.8194350666289,32.76343661381265,87.00000000000001,181.00000000000003,133.0,169.61352971355265,69.36028468975692,56.24951250459004,125.60979719434695,44.003732519205705
6,9.0,33.0,22.0,99.0,83.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,2045.2080000000005,0.42058094925635464,507.22809171945505,31.760848713312242,88.00000000000001,183.00000000000003,127.0,173.5478624329877,72.22108172852175,56.17913719393631,128.40021892245807,45.14764351052962
73,9.0,36.0,18.0,97.0,82.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,1780.8560000000004,0.4712064338890638,564.288687311351,31.937681608992897,88.00000000000001,171.5,118.00000000000001,184.66438285193195,81.50721942635758,57.52816158092123,139.0353810072788,45.62900184465313
75,9.0,36.0,18.0,99.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1679.4800000000002,0.4712064338890639,513.3009647044414,31.961746932279652,88.00000000000001,173.50000000000003,110.0,191.92523654593066,85.2730067909465,64.11671956081597,149.38972635176248,42.53551019416819
67,9.0,36.0,18.0,97.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1660.1200000000003,0.4712064338890639,528.945689451507,31.798207275024712,88.00000000000001,171.5,110.0,192.1353741873516,85.34698730231504,64.25287669086836,149.59986399318342,42.53551019416819
21,9.0,36.0,18.0,100.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1689.16,0.4712064338890639,504.6029372536539,31.987381788209163,88.00000000000001,174.50000000000003,110.0,191.5095610507912,85.47527710281736,63.49877375380568,148.97405085662302,42.53551019416819
35,9.0,40.0,10.0,108.0,54.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,2.0,0.0,0.0,1066.932,0.7633544229002837,558.5738215416648,31.870363659695784,89.0,162.0,74.0,241.32037408365773,114.34612860636594,86.082863187,200.42899179336592,40.89138229029177
22,9.0,40.0,10.0,98.0,54.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.0,0.0,1.0,1001.072,0.7633544229002834,584.452717771039,31.767625917240135,89.0,152.00000000000003,74.0,248.18447403509967,114.37468911986588,92.91840262494208,207.29309174480795,40.89138229029171
14,9.0,40.0,10.0,100.0,54.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,2.0,0.0,0.0,1014.244,0.7633544229002837,564.5786338860793,31.822026753527563,89.0,154.00000000000003,74.0,241.91720246511466,114.05126803190295,86.97455214291998,201.0258201748229,40.89138229029173
20,9.0,40.0,12.0,104.0,55.0,3500.0,23.0,23.0,10.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1149.5685,0.6361286857502365,572.6156401512537,31.744792283352705,89.0,163.5,79.0,231.43302515718455,116.60239938166418,76.68602787539935,193.28842725706352,38.14459790012099
78,9.0,40.0,10.0,109.0,54.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,2.0,0.0,0.0,1073.5179999999998,0.7633544229002837,558.5738215416648,31.928072830857253,89.0,163.0,74.0,241.32037408365767,114.34612860636594,86.082863187,200.42899179336592,40.89138229029173
93,9.0,38.0,17.0,97.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1647.54,0.47266527733763697,521.1964625139576,32.02586145350828,90.0,169.5,108.0,192.54184911775667,86.31495987372578,64.3691124590829,150.68407233280868,41.85777678494799
83,9.0,38.0,17.0,94.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,4.0,2.0,3.0,0.0,0.0,1613.5199999999998,0.47266527733763697,519.6881234221521,31.753704369583726,90.0,166.0,108.0,195.35836064617394,86.39677904414502,67.1038048170809,153.50058386122592,41.85777678494799
56,9.0,38.0,16.0,93.0,74.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,2.0,1.0,0.0,8.0,1545.4799999999998,0.5022068571712394,500.0013536016225,31.789475898837775,90.0,162.0,106.0,205.76105997084122,85.86056570056523,76.9328363195969,162.79340202016215,42.96765795067908
61,9.0,38.0,17.0,96.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1637.8200000000002,0.47266527733763697,521.2986769551462,31.795500323523033,90.0,168.5,108.0,192.604949762334,86.320415257732,64.42675771965402,150.74717297738601,41.85777678494799
49,9.0,38.0,18.0,91.0,82.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,1757.61,0.4464060952633238,621.1358819044594,31.971112561014213,90.0,165.5,118.00000000000001,184.8731170975943,82.73565175380935,58.29802941452701,141.03368116833636,43.839435929257945
29,9.0,38.0,17.0,95.0,82.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,1748.7000000000003,0.47266527733763697,566.8611772207014,31.83231792213279,90.0,167.5,116.0,185.8995127413952,83.08177242940887,57.85938746889407,140.94115989830294,44.958352843092285
1,9.0,41.0,10.0,95.0,54.0,3500.0,23.0,23.0,8.0,8.0,3.0,3.0,1.0,1.0,0.0,1.0,992.34,0.7447360223417401,553.8349922841935,31.768099879951844,90.0,149.00000000000003,74.0,248.29419489990937,114.55251709303155,93.59069953260236,208.1432166256339,40.150978274275474
25,9.0,41.0,10.0,97.0,54.0,3500.0,23.0,23.0,10.0,8.0,3.0,3.0,1.0,2.0,0.0,0.0,1005.66,0.74473602234174,579.037489114029,31.751286206905412,90.0,151.00000000000003,74.0,244.82808195730212,115.54786155245354,89.12924213057308,204.67710368302662,40.150978274275495
18,9.0,38.0,16.0,97.0,82.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,3.0,-3.0,0.0,1718.5500000000002,0.5022068571712391,539.0259413511446,31.74365274100065,90.0,167.5,114.0,189.33954312281546,85.73924395651723,57.38979910613392,143.12904306265114,46.2105000601643
45,9.0,38.0,17.0,94.0,82.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,3.0,-3.0,0.0,1738.2600000000002,0.47266527733763686,572.5507972831733,31.915162770992815,90.0,166.5,116.0,188.9039858799589,86.42878480930773,57.51684822755886,143.94563303686658,44.9583528430923
41,9.0,38.0,16.0,94.0,74.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,2.0,1.0,0.0,8.0,1555.02,0.5022068571712391,502.8852157165626,31.935309357016088,90.0,163.0,106.0,205.35541356300627,85.6582516570037,76.72950395532351,162.38775561232723,42.96765795067906
11,9.0,41.0,12.0,100.0,55.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1134.045,0.6206133519514502,596.2151426501193,31.908746290701373,90.0,159.5,79.0,231.75633210035625,116.4602264903433,77.84217679204913,194.30240328239245,37.453928817963785
19,9.0,38.0,17.0,94.0,74.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,1603.8,0.47266527733763697,519.9891507464716,31.78904472056586,90.0,165.0,108.0,195.53384348695425,86.48842259949663,67.18764410250964,153.67606670200627,41.85777678494799
4,9.0,38.0,17.0,91.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,1.0,0.0,3.0,1589.2199999999998,0.472665277337637,531.5276260112879,31.74724576512174,90.0,163.5,108.0,198.8527843322097,85.97148067402875,71.02352687323297,156.9950075472617,41.857776784947994
36,9.0,41.0,10.0,98.0,54.0,3500.0,23.0,23.0,10.0,8.0,3.0,3.0,1.0,2.0,0.0,0.0,1012.3200000000002,0.7447360223417401,580.6612527633133,31.749468262784934,90.0,152.00000000000003,74.0,244.8056041344867,115.5253837296382,89.12924213057308,204.65462586021127,40.150978274275474
47,9.0,40.0,16.0,97.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1633.46,0.47709651431267736,506.53830368315215,31.820334909119175,92.0,167.5,106.0,194.2731884315341,87.44775185878477,65.4581390338453,152.90589089263005,41.36729753890403
30,9.0,40.0,16.0,96.0,82.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,1746.252,0.47709651431267724,543.527793849306,31.755805154566673,92.0,166.5,114.0,187.84527211324217,84.53987338513639,58.816040997586356,143.35591438272274,44.48935773051942
72,9.0,41.0,16.0,95.0,74.0,3500.0,24.0,24.0,10.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1631.499,0.4654600139635875,519.6626433243583,31.766663816951432,93.0,165.5,106.0,195.06491576289827,87.75704781385755,66.68959163451376,154.44663944837131,40.61827631452695
77,9.0,38.0,18.0,96.0,83.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,1903.5240000000003,0.44640609526332375,605.6285367040429,31.755735697069618,93.0,172.0,119.00000000000001,176.79781251003513,73.8330171491449,58.75383878816402,132.5868559373089,44.210956572726225
12,9.0,38.0,17.0,109.0,83.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,1991.2230000000004,0.47266527733763697,500.1819908111572,31.75145798517859,93.0,183.00000000000003,117.0,175.88339540416277,73.84025079579068,56.69721975801175,130.53747055380242,45.345924850360326
80,9.0,38.0,18.0,97.0,83.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,1914.5910000000003,0.4464060952633237,605.5263222628543,31.95468454739532,93.0,173.00000000000003,119.00000000000001,176.7678642884186,73.8275617651387,58.7293459505537,132.5569077156924,44.21095657272621
3,8.0,38.0,29.0,100.0,76.0,3500.0,25.0,25.0,13.0,10.0,5.0,5.0,2.0,2.0,0.0,-2.0,2467.476,0.31171460100283804,591.0710348979123,31.754365653804697,93.0,198.0,134.0,168.83526557218408,67.73540085623416,58.16399415552219,125.89939501175635,42.93587056042775
37,9.0,38.0,19.0,97.0,83.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,1969.2750000000003,0.4229110376178858,614.0998030374408,32.05202611583027,93.0,175.00000000000003,121.0,176.26913494780757,74.2670117786166,58.81121762095523,133.07822939957185,43.190905548235726
39,9.0,38.0,18.0,99.0,83.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,1936.7250000000004,0.44640609526332375,589.8557720665351,32.13816049625795,93.0,175.00000000000003,119.00000000000001,176.56235778958913,73.79693974528345,58.55446147157945,132.3514012168629,44.210956572726225
7,9.0,45.0,10.0,104.0,55.0,3500.0,23.0,23.0,12.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1124.4750000000001,0.678537264800252,514.080028638368,31.76174483590959,94.0,159.50000000000003,75.0,236.53882421593246,118.28056531019688,80.27357919807002,198.55414450826692,37.98467970766557
54,8.0,39.0,30.0,100.0,76.0,3500.0,25.0,25.0,13.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,2556.8,0.29359785496164753,615.2777904131243,31.740941727330966,94.0,200.0,136.0,165.649012816032,68.42535326071878,55.53564370719288,123.96099696791165,41.68801584812035
89,8.0,40.0,30.0,99.0,76.0,3500.0,25.0,25.0,13.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,2571.0800000000004,0.2862579085876064,623.7263950183824,31.814792007707442,95.0,199.0,136.0,165.50629127505584,68.61916961962913,55.97286728852809,124.59203690815723,40.914254366898625
74,8.0,40.0,29.0,99.0,76.0,3500.0,25.0,25.0,13.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,2507.81,0.2961288709526962,600.5793222036582,31.814792007707442,95.0,197.0,134.0,165.96856673837738,68.61916961962913,56.01270302655804,124.63187264618718,41.33669409219021
68,9.0,46.0,10.0,100.0,55.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1107.9375000000002,0.6637864546958988,584.9761959514292,32.242047650998764,95.0,155.50000000000003,75.0,238.70171533887333,118.90747036937418,82.42236601934354,201.32983638871772,37.37187895015559
66,9.0,40.0,17.0,97.0,83.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,1900.6650000000004,0.44903201347075505,563.0134756496806,31.809255820767934,95.0,171.0,117.0,177.98854642716483,75.03940972278677,59.292152476500426,134.3315621992872,43.656984227877636
55,8.0,40.0,29.0,100.0,76.0,3500.0,25.0,25.0,13.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,2520.5400000000004,0.29612887095269624,595.0564278894284,31.919179321198747,95.0,198.0,134.0,165.78523086288396,68.76301144141505,55.685525329278704,124.44853677069375,41.3366940921902
87,9.0,40.0,16.0,100.0,84.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,1895.4400000000003,0.47709651431267724,517.2724039609841,31.770332495944775,95.0,172.0,116.0,179.70014521125069,75.59282062612424,58.837451806703186,134.43027243282742,45.26987277842328
28,8.0,41.0,29.0,95.0,76.0,3500.0,25.0,25.0,13.0,10.0,5.0,5.0,2.0,2.0,0.0,-1.0,2482.7520000000004,0.2889062155636061,671.6939785179626,31.774740593154938,96.0,193.0,134.0,168.7650575873659,68.67678865514351,59.5000419399561,128.1768305950996,40.58822699226629
48,9.0,41.0,16.0,99.0,83.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,1887.8400000000001,0.4654600139635876,529.1867386843226,31.7896694922337,96.0,171.0,115.0,179.8081593345363,75.38695255818769,60.35420888794671,135.7411614461344,44.0669978884019
76,9.0,41.0,17.0,95.0,83.0,3500.0,25.0,25.0,10.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,1898.208,0.4380800131422001,576.558499833433,31.77817106139902,96.0,169.0,117.0,178.67750666736123,75.19079440911672,60.62020770209846,135.81100211121517,42.86650455614603
5,9.0,47.0,11.0,100.0,64.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1300.32,0.5906030351259448,524.4263601279409,31.863422581842222,96.0,157.5,86.0,221.53613882691008,106.38197987308254,75.84987263077808,182.23185250386064,39.304286323049446
38,9.0,47.0,10.0,94.0,55.0,3500.0,23.0,23.0,10.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1076.4,0.6496633386385393,579.0182338789352,32.091002352188845,96.0,149.50000000000003,75.0,239.91701190542315,120.04417627448764,83.09100722101692,203.13518349550458,36.78182840991859
40,9.0,47.0,10.0,100.0,55.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,1119.6000000000001,0.6496633386385393,584.9761959514292,32.793820584535396,96.0,155.50000000000003,75.0,238.19213715858348,119.01289399263376,82.39741475603113,201.41030874866487,36.78182840991859
51,9.0,47.0,10.0,97.0,55.0,3500.0,23.0,23.0,10.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,1105.2000000000003,0.6496633386385393,600.93062057267,32.35243670022508,96.0,153.50000000000003,75.0,239.5974987089819,119.85573777870538,82.95993252035797,202.81567029906336,36.78182840991856
31,9.0,47.0,11.0,99.0,64.0,3500.0,23.0,23.0,9.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1292.0639999999999,0.5906030351259448,532.7338827120266,31.82066700588465,96.0,156.5,86.0,223.09722118378136,106.83915055699411,76.9537843037378,183.79293486073192,39.30428632304947
34,9.0,47.0,12.0,97.0,76.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,1564.2000000000003,0.541386115532116,510.2970286063483,31.777617779567304,99.0,158.0,100.0,203.75808744245387,90.54386759417321,70.3615456938535,160.9054132880267,42.85267415442719
13,9.0,47.0,12.0,99.0,76.0,3500.0,24.0,24.0,10.0,9.0,4.0,4.0,2.0,3.0,0.0,1.0,1584.0000000000002,0.541386115532116,500.75247861259913,31.982840998189555,99.0,160.0,100.0,203.33696515279888,90.42873094471764,70.05556005365406,160.4842909983717,42.85267415442719
17,8.0,47.0,25.0,110.0,84.0,3500.0,25.0,25.0,13.0,10.0,5.0,5.0,2.0,4.0,3.0,0.0,2733.6000000000004,0.29234850238734267,669.5488274740356,31.794578357239605,102.00000000000001,200.0,134.0,163.14218871059896,68.87054165895078,53.326104356559895,122.19664601551068,40.94554269508828
90,8.0,47.0,25.0,109.0,84.0,3500.0,25.0,25.0,13.0,10.0,5.0,5.0,2.0,4.0,3.0,0.0,2719.9320000000002,0.29234850238734267,686.8115878969185,31.794578357239605,102.00000000000001,199.0,134.0,163.33760104316792,68.87054165895078,53.52151668912884,122.39205834807962,40.94554269508829
