,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
49,8.0,68.0,17.0,76.0,98.0,3500.0,8.0,8.0,41.0,40.0,3.0,4.4,1.0,1.0,26.0,-5.0,449.9999999999999,968.0,4948.416,0.297153538326235,1640.6535271458738,31.912681957925145,170.4,220.0,132.0,214.51347112826284,83.3483864477337,68.97475548863093,152.32314193636464,62.19032919189821
63,8.0,68.0,17.0,79.0,104.0,3500.0,8.0,8.0,41.0,42.0,3.0,5.1000000000000005,1.0,1.0,29.0,-5.0,449.9999999999999,1300.5,5336.2668,0.297153538326235,1573.3111297383498,32.04351992037286,171.1,226.0,138.0,202.05466620262064,83.70703684049873,53.33046702513734,137.03750386563607,65.01716233698455
93,8.0,64.0,20.0,79.0,108.0,3500.0,8.0,8.0,43.0,42.0,3.0,5.5,1.0,1.0,30.0,-5.0,449.9999999999999,1512.4999999999998,6040.916,0.2683667893008809,1692.8888314895655,31.754471058695696,171.5,238.0,148.0,190.20778376792748,83.16882815366701,47.05229846835499,130.22112662202198,59.98665714590547
85,8.0,62.0,21.0,79.0,108.0,3500.0,8.0,8.0,44.0,42.0,3.0,5.5,1.0,1.0,30.0,-5.0,449.9999999999999,1512.4999999999998,6225.45,0.26383217381346213,1761.2491493286893,31.81762667839539,171.5,242.0,150.0,189.5772157759863,83.25774152043988,47.03326998169727,130.29101150213717,59.28620427384913
9,8.0,64.0,20.0,79.0,108.0,3500.0,8.0,8.0,43.0,42.0,3.0,5.5,1.1,1.0,30.0,-5.0,449.9999999999999,1512.4999999999998,6040.916,0.2683667893008809,1692.8888314895655,31.754471058695696,171.5,238.0,148.0,190.20778376792748,83.16882815366701,47.05229846835499,130.22112662202198,59.98665714590547
11,8.0,62.0,21.0,79.0,108.0,3500.0,8.0,8.0,44.0,42.0,3.0,5.5,1.1,1.0,30.0,-5.0,449.9999999999999,1512.4999999999998,6225.45,0.26383217381346213,1761.2491493286893,31.81762667839539,171.5,242.0,150.0,189.5772157759863,83.25774152043988,47.03326998169727,130.29101150213717,59.28620427384913
1,8.0,64.0,21.0,79.0,108.0,3500.0,8.0,8.0,43.0,42.0,3.0,5.5,1.1,1.0,30.0,-5.0,449.9999999999999,1512.4999999999998,6225.450000000001,0.2555874183817914,1802.0570687350116,31.797495540460222,171.5,242.0,150.0,186.82467668827903,83.25187590868724,47.00233836855555,130.2542142772428,56.570462411036246
48,8.0,72.0,16.0,76.0,99.0,3500.0,8.0,8.0,41.0,40.0,3.0,4.5,1.1,1.0,26.0,-5.0,449.9999999999999,1012.4999999999998,4937.652000000001,0.29818532144542326,1604.6798287979423,31.767277870012705,174.50000000000003,216.0,131.0,215.32571538043527,84.65165792024207,68.63810151162477,153.28975943186686,62.035955948568436
82,8.0,72.0,16.0,76.0,99.0,3500.0,8.0,8.0,41.0,40.0,3.0,4.5,1.0,1.0,26.0,-5.0,449.9999999999999,1012.4999999999998,4937.652000000001,0.29818532144542326,1604.6798287979423,31.767277870012705,174.50000000000003,216.0,131.0,215.32571538043527,84.65165792024207,68.63810151162477,153.28975943186686,62.035955948568436
64,8.0,72.0,16.0,76.0,99.0,3500.0,8.0,8.0,41.0,40.0,3.0,4.5,1.0,1.0,27.0,-5.0,449.9999999999999,1012.4999999999998,4937.652000000001,0.29818532144542326,1604.6433500432088,31.913074834379476,174.50000000000003,216.0,131.0,215.32571538043527,84.65165792024207,68.63810151162477,153.28975943186686,62.035955948568436
47,8.0,68.0,17.0,79.0,104.0,3500.0,8.0,8.0,43.0,42.0,3.0,5.300000000000001,1.0,1.0,29.0,-4.0,449.9999999999999,1404.5,5467.256400000001,0.297153538326235,1572.2801410340028,31.97419138036308,175.3,226.0,138.0,199.6615501289598,84.12178598648464,50.52260180549058,134.64438779197522,65.01716233698455
53,8.0,68.0,17.0,80.0,108.0,3500.0,8.0,8.0,43.0,42.0,3.0,5.5,1.0,1.0,30.0,-5.0,449.9999999999999,1512.4999999999998,5681.988,0.297153538326235,1509.7591810443203,31.93588381783123,175.50000000000003,228.0,142.00000000000003,197.85884283501588,84.16477829870819,46.79234676926568,130.95712506797386,66.901717767042
