,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
0,9.0,64.0,16.0,77.0,90.0,3500.0,9.0,9.0,45.0,45.0,4.0,4.0,1.3,1.0,12.0,0.0,799.9999999999999,799.9999999999999,4680.896,0.29818532144542326,2114.617469318716,32.57216684857365,176.0,218.0,122.0,203.23485475326402,53.93687920503846,97.94335891904598,151.88023812408443,51.354616629179596
6,9.0,64.0,16.0,78.0,91.0,3500.0,9.0,9.0,45.0,45.0,4.0,4.1000000000000005,1.8,1.0,12.0,0.0,799.9999999999999,840.5000000000001,4765.266,0.2981853214454233,2084.3091637046914,32.05370612740614,176.09999999999997,220.0,123.0,198.9774606229283,53.823392772809925,93.37851174037169,147.2019045131816,51.775556109746695
5,9.0,64.0,16.0,78.0,92.0,3500.0,9.0,9.0,45.0,45.0,4.0,4.2,1.8,1.0,12.0,0.0,799.9999999999999,881.9999999999999,4806.736,0.2981853214454233,2051.80473884316,31.88996752241916,176.2,220.0,124.0,195.94880286083043,53.823392772809925,89.92891449770677,143.7523072705167,52.19649559031373
77,9.0,64.0,16.0,78.0,92.0,3500.0,9.0,9.0,45.0,45.0,4.0,4.2,1.9000000000000001,1.0,12.0,0.0,799.9999999999999,881.9999999999999,4806.736,0.2981853214454233,2051.80473884316,31.88996752241916,176.2,220.0,124.0,195.94880286083043,53.823392772809925,89.92891449770677,143.7523072705167,52.19649559031373
4,9.0,64.0,16.0,78.0,92.0,3500.0,9.0,9.0,45.0,45.0,4.0,4.3,1.8,1.0,12.0,0.0,799.9999999999999,924.4999999999998,4809.463999999999,0.29818532144542337,2055.608022619462,31.890300634422946,176.29999999999998,220.0,124.0,191.1760587508166,53.92544774737148,85.05411541313136,138.97956316050283,52.19649559031375
29,9.0,62.0,17.0,83.0,94.0,3500.0,10.0,10.0,45.0,46.0,7.4,4.4,1.0,1.0,0.0,0.0,2737.9999999999995,968.0,5283.5328,0.2896980732069387,2001.2698721567212,32.02209134700785,176.39999999999998,234.0,128.0,152.83799792817095,16.402367725172155,84.8048915607128,101.20725928588496,51.63073864228599
24,9.0,62.0,19.0,82.0,94.0,3500.0,10.0,10.0,45.0,45.0,7.4,4.4,1.0,1.0,0.0,0.0,2737.9999999999995,968.0,5588.352,0.2592035391851557,2184.8606790930207,31.833627172175856,176.39999999999998,240.0,132.0,146.98399898203644,16.784467455844524,85.02110320365666,101.80557065950119,45.17842832253524
45,9.0,63.0,19.0,82.0,94.0,3500.0,10.0,10.0,45.0,45.0,7.4,4.4,1.0,1.0,0.0,0.0,2737.9999999999995,968.0,5620.031999999998,0.2550891972933279,2182.1830314092595,31.868541381855664,177.39999999999998,240.0,132.0,146.1396314595607,16.784467455844524,85.23182730708892,102.01629476293344,44.123336696627256
33,9.0,63.0,17.0,83.0,94.0,3500.0,10.0,10.0,45.0,46.0,7.4,4.4,1.0,1.0,0.0,0.0,2737.9999999999995,968.0,5313.484799999999,0.2850996910925429,2000.7274173896883,32.04912800041092,177.39999999999998,234.0,128.0,151.8429439201555,16.402367725172155,85.01561566414505,101.4179833893172,50.42496053083832
67,9.0,63.0,19.0,82.0,94.0,3500.0,10.0,10.0,45.0,45.0,7.4,4.4,1.1,1.0,0.0,0.0,2737.9999999999995,968.0,5620.031999999998,0.2550891972933279,2182.1830314092595,31.868541381855664,177.39999999999998,240.0,132.0,146.1396314595607,16.784467455844524,85.23182730708892,102.01629476293344,44.123336696627256
9,9.0,66.0,16.0,77.0,90.0,3500.0,9.0,9.0,45.0,45.0,4.0,4.0,2.3000000000000003,1.0,-9.0,0.0,799.9999999999999,799.9999999999999,4734.087999999999,0.2891494026137438,2160.4218249788764,32.04299049076364,178.0,218.0,122.0,202.40182867874375,55.429239966833016,97.89962849002292,153.32886845685593,49.072960221887804
12,9.0,64.0,16.0,79.0,90.0,3500.0,10.0,10.0,45.0,45.0,5.0,4.0,1.3,1.0,-9.0,0.0,1249.9999999999998,799.9999999999999,4820.952,0.2981853214454233,2082.3629793561013,32.15385569406577,178.0,222.0,122.0,186.35231583384132,35.58141227821394,99.41628692644775,134.9976992046617,51.35461662917962
63,9.0,64.0,16.0,79.0,91.0,3500.0,10.0,10.0,45.0,45.0,4.9,4.1000000000000005,1.3,1.0,-9.0,0.0,1200.5,840.5000000000001,4863.1986,0.2981853214454233,2051.290231769664,32.104731578765836,178.1,222.0,123.0,184.41788945513434,37.89560031472777,94.74673303065988,132.64233334538767,51.775556109746695
39,9.0,64.0,16.0,79.0,91.0,3500.0,10.0,10.0,45.0,45.0,4.9,4.1000000000000005,1.3,1.1,-9.0,0.0,1200.5,840.5000000000001,4863.1986,0.2981853214454233,2051.290231769664,32.104731578765836,178.1,222.0,123.0,184.41788945513434,37.89560031472777,94.74673303065988,132.64233334538767,51.775556109746695
82,9.0,64.0,16.0,79.0,91.0,3500.0,10.0,10.0,45.0,45.0,4.9,4.1000000000000005,1.3,1.1,-10.0,0.0,1200.5,840.5000000000001,4863.1986,0.2981853214454233,2051.290231769664,32.1748458676683,178.1,222.0,123.0,184.41788945513434,37.89560031472777,94.74673303065988,132.64233334538767,51.775556109746695
19,9.0,62.0,19.0,82.0,96.0,3500.0,10.0,10.0,46.0,45.0,7.4,4.6000000000000005,1.0,1.0,0.0,0.0,2737.9999999999995,1058.0,5743.776,0.25920353918515576,2178.9355518053317,31.789377564151806,178.6,240.0,134.0,143.71635259812098,16.87225868700706,80.98114394732812,97.85340263433518,45.86294996378581
46,9.0,62.0,18.0,83.0,96.0,3500.0,10.0,10.0,46.0,46.0,7.4,4.6000000000000005,1.3,1.0,0.0,0.0,2737.9999999999995,1058.0,5610.8976,0.2736037358065533,2026.6480711361396,31.758636682108687,178.6,238.00000000000003,132.0,146.57003607900776,16.713835797453903,80.92224182095639,97.6360776184103,48.93395846059745
38,9.0,62.0,17.0,83.0,96.0,3500.0,10.0,10.0,46.0,46.0,7.4,4.6000000000000005,1.0,1.0,-1.0,0.0,2737.9999999999995,1058.0,5433.012,0.28969807320693874,1993.0065564961162,31.953284728996007,178.6,234.0,130.0,149.69389310158383,16.491491863627825,80.76493230438426,97.25642416801209,52.437468933571736
