,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
27,9.0,63.0,22.0,80.0,99.0,3500.0,10.0,10.0,45.0,45.0,5.0,5.0,1.0,1.0,15.0,0.0,1249.9999999999998,1249.9999999999998,6312.592000000001,0.2203043067533286,2463.6168640946867,31.799298356479632,178.0,248.0,143.00000000000003,224.27485413677456,37.28847213289636,67.65943166277248,104.94790379566884,119.32695034110573
35,9.0,62.0,17.0,80.0,99.0,3500.0,10.0,10.0,46.0,45.0,5.0,5.0,1.1,1.0,14.0,0.0,1249.9999999999998,1249.9999999999998,5427.996,0.28969807320693874,1960.5896047195627,31.871249933176014,179.0,228.0,133.0,273.97633406444584,36.375291243643495,66.81589560942652,103.19118685307001,170.78514721137586
36,9.0,62.0,19.0,80.0,99.0,3500.0,10.0,10.0,46.0,45.0,5.0,5.0,1.0,1.0,14.0,0.0,1249.9999999999998,1249.9999999999998,5787.428,0.25920353918515576,2144.76991559722,32.13415234564247,179.0,236.0,137.0,251.50147982442755,36.72670786048666,67.13986743033794,103.86657529082461,147.63490453360293
37,9.0,62.0,17.0,80.0,99.0,3500.0,10.0,10.0,46.0,45.0,5.0,5.0,1.0,1.0,14.0,0.0,1249.9999999999998,1249.9999999999998,5427.996,0.28969807320693874,1960.5896047195627,31.871249933176014,179.0,228.0,133.0,273.97633406444584,36.375291243643495,66.81589560942652,103.19118685307001,170.78514721137586
38,9.0,62.0,19.0,80.0,99.0,3500.0,10.0,10.0,46.0,45.0,5.0,5.0,1.0,1.0,15.0,0.0,1249.9999999999998,1249.9999999999998,5787.428,0.25920353918515576,2144.76991559722,32.22513134734384,179.0,236.0,137.0,251.50147982442755,36.72670786048666,67.13986743033794,103.86657529082461,147.63490453360293
39,9.0,62.0,17.0,80.0,99.0,3500.0,10.0,10.0,46.0,45.0,5.0,5.0,1.0,1.0,15.0,0.0,1249.9999999999998,1249.9999999999998,5427.996,0.28969807320693874,1960.5896047195627,31.962228934877473,179.0,228.0,133.0,273.97633406444584,36.375291243643495,66.81589560942652,103.19118685307001,170.78514721137586
43,9.0,62.0,18.0,80.0,99.0,3500.0,10.0,10.0,46.0,45.0,5.0,5.0,1.0,1.0,14.0,0.0,1249.9999999999998,1249.9999999999998,5606.28,0.2736037358065532,1990.502744103344,31.83995191522203,179.0,232.0,135.0,262.1161638442393,36.708459840898605,66.97420851045584,103.68266835135444,158.43349549288487
45,9.0,62.0,17.0,80.0,99.0,3500.0,10.0,10.0,46.0,45.0,5.0,5.0,1.2000000000000002,1.0,14.0,0.0,1249.9999999999998,1249.9999999999998,5427.996,0.28969807320693874,1960.5896047195627,31.871249933176014,179.0,228.0,133.0,273.97633406444584,36.375291243643495,66.81589560942652,103.19118685307001,170.78514721137586
41,9.0,62.0,19.0,80.0,99.0,3500.0,10.0,10.0,46.0,45.0,5.0,5.0,1.1,1.0,14.0,0.0,1249.9999999999998,1249.9999999999998,5787.428,0.25920353918515576,2144.76991559722,32.13415234564247,179.0,236.0,137.0,251.50147982442755,36.72670786048666,67.13986743033794,103.86657529082461,147.63490453360293
47,9.0,62.0,18.0,80.0,99.0,3500.0,10.0,10.0,46.0,45.0,5.0,5.0,1.1,1.0,14.0,0.0,1249.9999999999998,1249.9999999999998,5606.28,0.2736037358065532,1990.502744103344,31.83995191522203,179.0,232.0,135.0,262.1161638442393,36.708459840898605,66.97420851045584,103.68266835135444,158.43349549288487
48,9.0,62.0,19.0,80.0,99.0,3500.0,10.0,10.0,46.0,45.0,5.0,5.0,1.2000000000000002,1.0,14.0,0.0,1249.9999999999998,1249.9999999999998,5787.428,0.25920353918515576,2144.76991559722,32.13415234564247,179.0,236.0,137.0,251.50147982442755,36.72670786048666,67.13986743033794,103.86657529082461,147.63490453360293
49,9.0,62.0,18.0,80.0,99.0,3500.0,10.0,10.0,46.0,45.0,5.0,5.0,1.2000000000000002,1.0,14.0,0.0,1249.9999999999998,1249.9999999999998,5606.28,0.2736037358065532,1990.502744103344,31.83995191522203,179.0,232.0,135.0,262.1161638442393,36.708459840898605,66.97420851045584,103.68266835135444,158.43349549288487
46,9.0,62.0,18.0,80.0,99.0,3500.0,10.0,10.0,46.0,45.0,5.0,5.0,1.0,1.0,15.0,0.0,1249.9999999999998,1249.9999999999998,5606.28,0.2736037358065532,1990.502744103344,31.93093091692347,179.0,232.0,135.0,262.1161638442393,36.708459840898605,66.97420851045584,103.68266835135444,158.43349549288487
30,9.0,65.0,22.0,80.0,99.0,3500.0,10.0,10.0,45.0,45.0,5.0,5.0,1.3,1.0,13.0,0.0,1249.9999999999998,1249.9999999999998,6383.52,0.21352571269938003,2480.1994232108527,31.768308049667695,180.0,248.0,143.00000000000003,219.86397701304932,37.6819707347194,68.23763864803644,105.91960938275584,113.94436763029348
31,9.0,65.0,22.0,80.0,99.0,3500.0,10.0,10.0,45.0,45.0,5.0,5.0,1.4000000000000001,1.0,13.0,0.0,1249.9999999999998,1249.9999999999998,6383.52,0.21352571269938003,2480.1994232108527,31.768308049667695,180.0,248.0,143.00000000000003,219.86397701304932,37.6819707347194,68.23763864803644,105.91960938275584,113.94436763029348
32,9.0,63.0,17.0,80.0,99.0,3500.0,10.0,10.0,46.0,45.0,5.0,5.0,1.1,1.0,14.0,0.0,1249.9999999999998,1249.9999999999998,5458.320000000001,0.2850996910925429,1960.836266790909,31.906164142855822,180.0,228.0,133.0,270.19856221211444,36.375291243643495,67.02661971285879,103.40191095650229,166.79665125561218
