,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
0,9.0,60.0,17.0,73.0,79.0,3500.0,13.0,13.0,43.0,43.0,3.0,3.0,1.0,3.2,0.0,-1.0,449.9999999999999,449.9999999999999,4231.85,0.29935467564717005,2084.3656799451437,32.47995328859018,175.00000000000003,214.0,113.0,325.25756595839437,96.24974318895214,181.1659120149787,277.41565520393084,47.84191075446356
65,9.0,60.0,17.0,73.0,79.0,3500.0,13.0,13.0,43.0,43.0,3.0,3.0,1.0,2.9000000000000004,0.0,-1.0,449.9999999999999,449.9999999999999,4231.85,0.29935467564717005,2084.3656799451437,32.47995328859018,175.00000000000003,214.0,113.0,325.25756595839437,96.24974318895214,181.1659120149787,277.41565520393084,47.84191075446356
82,9.0,60.0,17.0,73.0,79.0,3500.0,13.0,13.0,43.0,43.0,3.0,3.0,1.0,3.1,0.0,-1.0,449.9999999999999,449.9999999999999,4231.85,0.29935467564717005,2084.3656799451437,32.47995328859018,175.00000000000003,214.0,113.0,325.25756595839437,96.24974318895214,181.1659120149787,277.41565520393084,47.84191075446356
64,9.0,60.0,17.0,73.0,79.0,3500.0,13.0,13.0,43.0,43.0,3.0,3.0,1.0,3.2,0.0,-4.0,449.9999999999999,449.9999999999999,4231.85,0.2993546756471701,2083.968618877957,32.480984564468336,175.00000000000003,214.0,113.0,325.2575659583944,96.24974318895214,181.1659120149787,277.41565520393084,47.84191075446359
37,9.0,61.0,17.0,73.0,79.0,3500.0,13.0,13.0,43.0,43.0,3.0,3.0,1.0,3.4000000000000004,0.0,-1.0,449.9999999999999,449.9999999999999,4256.032,0.29444722194803613,2105.6541449312294,31.764274206481332,176.00000000000003,214.0,113.0,323.77939588488437,96.24974318895214,180.84152425835703,277.0912674473092,46.688128437575166
75,9.0,57.0,23.0,76.0,90.0,3500.0,14.0,14.0,44.0,44.0,4.0,3.9000000000000004,1.0,2.0,0.0,-1.0,799.9999999999999,760.5,5870.249599999998,0.2329075279634733,2692.932450911116,31.884397866326537,176.89999999999998,244.0,136.0,212.87629368062017,61.76537065384625,111.36586276635397,173.1312334202002,39.74506026041994
44,9.0,57.0,19.0,76.0,90.0,3500.0,14.0,14.0,44.0,44.0,4.0,3.9000000000000004,1.0,1.4000000000000001,0.0,13.0,799.9999999999999,760.5,5162.649599999999,0.28194069174525715,2109.4358234321408,32.698591405838876,176.89999999999998,227.99999999999997,128.0,219.637857149002,59.821689832957965,110.21420377053127,170.03589360348923,49.60196354551278
31,9.0,57.0,19.0,76.0,90.0,3500.0,14.0,14.0,44.0,44.0,4.0,3.9000000000000004,1.0,1.6,0.0,13.0,799.9999999999999,760.5,5162.649599999999,0.28194069174525715,2109.4358234321408,32.698591405838876,176.89999999999998,227.99999999999997,128.0,219.637857149002,59.821689832957965,110.21420377053127,170.03589360348923,49.60196354551278
28,9.0,57.0,23.0,76.0,90.0,3500.0,14.0,14.0,44.0,44.0,4.0,3.9000000000000004,1.0,1.8,0.0,-1.0,799.9999999999999,760.5,5870.249599999998,0.2329075279634733,2692.932450911116,31.884397866326537,176.89999999999998,244.0,136.0,212.87629368062017,61.76537065384625,111.36586276635397,173.1312334202002,39.74506026041994
27,9.0,57.0,20.0,76.0,90.0,3500.0,14.0,14.0,44.0,44.0,4.0,3.9000000000000004,1.0,1.8,0.0,12.0,799.9999999999999,760.5,5335.303999999999,0.2678436571579942,2294.411280693871,31.78974151443589,176.89999999999998,231.99999999999997,130.0,217.25057882094336,60.076623077991215,110.47230365739779,170.548926735389,46.70165208555436
72,9.0,57.0,19.0,76.0,90.0,3500.0,14.0,14.0,44.0,44.0,4.0,3.9000000000000004,1.0,1.5,0.0,13.0,799.9999999999999,760.5,5162.649599999999,0.28194069174525715,2109.4358234321408,32.698591405838876,176.89999999999998,227.99999999999997,128.0,219.637857149002,59.821689832957965,110.21420377053127,170.03589360348923,49.60196354551278
11,9.0,62.0,17.0,73.0,79.0,3500.0,13.0,13.0,43.0,43.0,3.0,3.0,1.0,3.4000000000000004,0.0,-1.0,449.9999999999999,449.9999999999999,4280.214,0.28969807320693874,2104.689473148899,31.877877673162345,177.00000000000003,214.0,113.0,323.28870827353876,96.24645903211645,181.46198778377922,277.7084468158957,45.580261457643125
67,9.0,62.0,17.0,73.0,79.0,3500.0,13.0,13.0,43.0,43.0,3.0,3.0,1.0,3.5,0.0,-1.0,449.9999999999999,449.9999999999999,4280.214,0.28969807320693874,2104.689473148899,31.877877673162345,177.00000000000003,214.0,113.0,323.28870827353876,96.24645903211645,181.46198778377922,277.7084468158957,45.580261457643125
53,9.0,60.0,17.0,74.0,79.0,3500.0,13.0,13.0,44.0,44.0,3.0,3.1,1.0,3.9000000000000004,0.0,-1.0,449.9999999999999,480.49999999999994,4322.6568,0.29935467564717005,2071.409453251279,32.31220026776798,177.09999999999997,216.0,113.0,314.58947396522626,96.42795480762784,170.31960840313485,266.7475632107627,47.84191075446356
2,9.0,60.0,17.0,74.0,79.0,3500.0,13.0,13.0,44.0,44.0,3.0,3.1,1.0,3.8000000000000003,0.0,-1.0,449.9999999999999,480.49999999999994,4322.6568,0.29935467564717005,2071.409453251279,32.31220026776798,177.09999999999997,216.0,113.0,314.58947396522626,96.42795480762784,170.31960840313485,266.7475632107627,47.84191075446356
