,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,strand1,strand2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
39,8.0,66.0,23.0,76.0,90.0,3500.0,8.0,8.0,45.0,45.0,3.0,4.6000000000000005,1.1,1.0,-22.0,0.0,449.9999999999999,1058.0,5860.294399999999,0.22629083682814732,2330.6093372955042,31.907399599607427,176.59999999999997,244.0,136.0,288.52948083291074,86.5692514532843,69.18438941191125,155.75364086519556,132.7758399677152
90,8.0,66.0,22.0,76.0,90.0,3500.0,8.0,8.0,45.0,45.0,3.0,4.6000000000000005,1.1,1.0,22.0,0.0,449.9999999999999,1058.0,5679.455999999999,0.23657678395669948,2141.195837203067,31.972768308743657,176.59999999999997,240.0,134.0,295.21160124253174,86.11342091624887,68.65059559978981,154.76401651603868,140.44758472649303
38,8.0,66.0,22.0,76.0,90.0,3500.0,8.0,8.0,45.0,45.0,3.0,4.6000000000000005,1.0,1.0,22.0,0.0,449.9999999999999,1058.0,5679.455999999999,0.23657678395669948,2141.195837203067,31.972768308743657,176.59999999999997,240.0,134.0,295.21160124253174,86.11342091624887,68.65059559978981,154.76401651603868,140.44758472649303
42,8.0,66.0,23.0,76.0,90.0,3500.0,8.0,8.0,45.0,45.0,3.0,4.6000000000000005,1.0,1.0,-22.0,0.0,449.9999999999999,1058.0,5860.294399999999,0.22629083682814732,2330.6093372955042,31.907399599607427,176.59999999999997,244.0,136.0,288.52948083291074,86.5692514532843,69.18438941191125,155.75364086519556,132.7758399677152
10,8.0,66.0,21.0,76.0,90.0,3500.0,8.0,8.0,45.0,45.0,3.0,4.6000000000000005,1.0,1.0,22.0,0.0,449.9999999999999,1058.0,5501.443199999999,0.24784234509749467,2107.599080291267,31.792469770390102,176.59999999999997,236.0,132.0,302.44777837906423,85.01115639726093,68.43304432170027,153.4442007189612,149.00357766010302
8,8.0,66.0,20.0,76.0,90.0,3500.0,8.0,8.0,45.0,45.0,3.0,4.6000000000000005,1.0,1.0,22.0,0.0,449.9999999999999,1058.0,5326.2559999999985,0.2602344623523694,1957.3169424612436,31.76954686108479,176.59999999999997,231.99999999999997,130.0,311.74917861543213,84.9281086422407,68.22403732793103,153.15214597017172,158.59703264526036
81,8.0,66.0,23.0,76.0,94.0,3500.0,8.0,8.0,45.0,45.0,3.0,5.0,1.0,1.1,24.0,0.0,449.9999999999999,1249.9999999999998,6046.32,0.2262908368281473,2249.6445203723274,31.848435796503857,177.0,244.0,140.0,280.61429371235334,86.77987350385187,58.55337571309351,145.33324921694538,135.28104449540797
64,8.0,66.0,24.0,76.0,93.0,3500.0,8.0,8.0,45.0,45.0,3.0,5.0,1.2000000000000002,1.0,22.0,0.0,449.9999999999999,1249.9999999999998,6189.336000000001,0.21686205196030786,2343.108069776494,31.848114694165886,177.0,248.0,141.0,274.26405022576535,88.09702333943125,58.53937220946402,146.63639554889528,127.62765467687007
14,8.0,66.0,24.0,76.0,93.0,3500.0,8.0,8.0,45.0,45.0,3.0,5.0,1.1,1.0,22.0,0.0,449.9999999999999,1249.9999999999998,6189.336000000001,0.21686205196030786,2343.108069776494,31.848114694165886,177.0,248.0,141.0,274.26405022576535,88.09702333943125,58.53937220946402,146.63639554889528,127.62765467687007
57,8.0,66.0,24.0,76.0,93.0,3500.0,8.0,8.0,45.0,45.0,3.0,5.0,1.0,1.0,22.0,0.0,449.9999999999999,1249.9999999999998,6189.336000000001,0.21686205196030786,2343.108069776494,31.848114694165886,177.0,248.0,141.0,274.26405022576535,88.09702333943125,58.53937220946402,146.63639554889528,127.62765467687007
