,n_estimators,learning_rate,max_depth,num_leaves,R2,MAE,MSE,RMSE,MAPE,MPE
152,10.0,0.001,20.0,100.0,0.017353783214293105,5.945566658095281,59.76367763054115,7.7305767277931166,66.36666870832335,-41.84651473355771
153,10.0,0.01,20.0,100.0,0.1605394965225799,5.485787487855043,51.05516035210517,7.145180692580297,61.21840094161905,-38.61336101548905
154,10.0,0.05,20.0,100.0,0.5778749789905613,3.8532629666720055,25.673346797304838,5.066791526292965,42.85295362230879,-26.937467235358163
155,10.0,0.1,20.0,100.0,0.8106216080801302,2.542167895723799,11.518100536857641,3.393696918507615,27.91050132250954,-17.135667052579738
156,10.0,0.001,20.0,127.0,0.017495980804113874,5.9452353350784515,59.75502778486308,7.730017315472514,66.36258073991871,-41.843302613615734
157,10.0,0.01,20.0,127.0,0.16196632155857588,5.4821957250998405,50.968375520467944,7.139105494571649,61.17862955805949,-38.58473913082516
158,10.0,0.05,20.0,127.0,0.5820967133753185,3.838407762781266,25.416829751484407,5.04139985552321,42.686596958427984,-26.826619989167007
159,10.0,0.1,20.0,127.0,0.8158320390129077,2.5108196383873356,11.20128348965632,3.346694279893901,27.59727013840659,-16.968102610558113
160,10.0,0.001,30.0,31.0,0.01637053582138619,5.948009539609872,59.82350017475608,7.7344441373256405,66.38976752789692,-41.861092552660395
161,10.0,0.01,30.0,31.0,0.1515681134519254,5.510494629376803,51.60092870160761,7.183264510800842,61.462934601238885,-38.76705316064972
162,10.0,0.05,30.0,31.0,0.5477503597740435,3.973525073215673,27.506190571544742,5.2445023169161535,44.03950967746706,-27.61182029467105
163,10.0,0.1,30.0,31.0,0.7757823929805573,2.7446292048901535,13.637571535989148,3.692743250823775,29.928114743850916,-18.266267330622036
164,10.0,0.001,30.0,60.0,0.016974980427518972,5.946609535231235,59.78671937378,7.7320667303245845,66.37712203676617,-41.852825426304946
165,10.0,0.01,30.0,60.0,0.15712622456267372,5.495990137178912,51.26275465383206,7.159692240948085,61.323173929948915,-38.677652001765665
166,10.0,0.05,30.0,60.0,0.5664261303857643,3.9003716490849016,26.369987471973957,5.1350592322088096,43.335068017701055,-27.216250705931174
167,10.0,0.1,30.0,60.0,0.7980684177093789,2.617320263506138,12.281910697617516,3.5044190051277235,28.678457976688026,-17.569174116760678
168,10.0,0.001,30.0,80.0,0.017197517849103616,5.945956522809361,59.77318455903678,7.731191477925241,66.37127482251239,-41.849447668767056
169,10.0,0.01,30.0,80.0,0.1591329268523774,5.489759371574635,51.140673338222186,7.151163090174441,61.26452779309371,-38.64281466689634
170,10.0,0.05,30.0,80.0,0.5730780618786429,3.8716479795150804,25.965276952972783,5.095508198869061,43.06465371828351,-27.06847290836577
171,10.0,0.1,30.0,80.0,0.8054896306016772,2.573425148535355,11.830387539251255,3.4394119042552234,28.24315095358761,-17.320444235088917
172,10.0,0.001,30.0,100.0,0.017353783214293105,5.945566658095281,59.76367763054115,7.7305767277931166,66.36666870832335,-41.84651473355771
173,10.0,0.01,30.0,100.0,0.1605394965225799,5.485787487855043,51.05516035210517,7.145180692580297,61.21840094161905,-38.61336101548905
174,10.0,0.05,30.0,100.0,0.5778749789905613,3.8532629666720055,25.673346797304838,5.066791526292965,42.85295362230879,-26.937467235358163
175,10.0,0.1,30.0,100.0,0.8106216080801302,2.542167895723799,11.518100536857641,3.393696918507615,27.91050132250954,-17.135667052579738
176,10.0,0.001,30.0,127.0,0.017495980804113874,5.9452353350784515,59.75502778486308,7.730017315472514,66.36258073991871,-41.843302613615734
177,10.0,0.01,30.0,127.0,0.16196632155857588,5.4821957250998405,50.968375520467944,7.139105494571649,61.17862955805949,-38.58473913082516
178,10.0,0.05,30.0,127.0,0.5820967133753185,3.838407762781266,25.416829751484407,5.04139985552321,42.686596958427984,-26.826619989167007
179,10.0,0.1,30.0,127.0,0.8158320390129077,2.5108196383873356,11.20128348965632,3.346694279893901,27.59727013840659,-16.968102610558113
180,10.0,0.001,50.0,31.0,0.01637053582138619,5.948009539609872,59.82350017475608,7.7344441373256405,66.38976752789692,-41.861092552660395
181,10.0,0.01,50.0,31.0,0.1515681134519254,5.510494629376803,51.60092870160761,7.183264510800842,61.462934601238885,-38.76705316064972
182,10.0,0.05,50.0,31.0,0.5477503597740435,3.973525073215673,27.506190571544742,5.2445023169161535,44.03950967746706,-27.61182029467105
183,10.0,0.1,50.0,31.0,0.7757823929805573,2.7446292048901535,13.637571535989148,3.692743250823775,29.928114743850916,-18.266267330622036
184,10.0,0.001,50.0,60.0,0.016974980427518972,5.946609535231235,59.78671937378,7.7320667303245845,66.37712203676617,-41.852825426304946
185,10.0,0.01,50.0,60.0,0.15712622456267372,5.495990137178912,51.26275465383206,7.159692240948085,61.323173929948915,-38.677652001765665
186,10.0,0.05,50.0,60.0,0.5664261303857643,3.9003716490849016,26.369987471973957,5.1350592322088096,43.335068017701055,-27.216250705931174
187,10.0,0.1,50.0,60.0,0.7980684177093789,2.617320263506138,12.281910697617516,3.5044190051277235,28.678457976688026,-17.569174116760678
188,10.0,0.001,50.0,80.0,0.017197517849103616,5.945956522809361,59.77318455903678,7.731191477925241,66.37127482251239,-41.849447668767056
189,10.0,0.01,50.0,80.0,0.1591329268523774,5.489759371574635,51.140673338222186,7.151163090174441,61.26452779309371,-38.64281466689634
190,10.0,0.05,50.0,80.0,0.5730780618786429,3.8716479795150804,25.965276952972783,5.095508198869061,43.06465371828351,-27.06847290836577
191,10.0,0.1,50.0,80.0,0.8054896306016772,2.573425148535355,11.830387539251255,3.4394119042552234,28.24315095358761,-17.320444235088917
192,10.0,0.001,50.0,100.0,0.017353783214293105,5.945566658095281,59.76367763054115,7.7305767277931166,66.36666870832335,-41.84651473355771
193,10.0,0.01,50.0,100.0,0.1605394965225799,5.485787487855043,51.05516035210517,7.145180692580297,61.21840094161905,-38.61336101548905
194,10.0,0.05,50.0,100.0,0.5778749789905613,3.8532629666720055,25.673346797304838,5.066791526292965,42.85295362230879,-26.937467235358163
195,10.0,0.1,50.0,100.0,0.8106216080801302,2.542167895723799,11.518100536857641,3.393696918507615,27.91050132250954,-17.135667052579738
196,10.0,0.001,50.0,127.0,0.017495980804113874,5.9452353350784515,59.75502778486308,7.730017315472514,66.36258073991871,-41.843302613615734
197,10.0,0.01,50.0,127.0,0.16196632155857588,5.4821957250998405,50.968375520467944,7.139105494571649,61.17862955805949,-38.58473913082516
198,10.0,0.05,50.0,127.0,0.5820967133753185,3.838407762781266,25.416829751484407,5.04139985552321,42.686596958427984,-26.826619989167007
199,10.0,0.1,50.0,127.0,0.8158320390129077,2.5108196383873356,11.20128348965632,3.346694279893901,27.59727013840659,-16.968102610558113
200,30.0,0.001,-1.0,31.0,0.048326031644455925,5.847486855140114,57.87999387700701,7.6077710492992425,65.25790159132502,-41.15169397197242
