,n_estimators,learning_rate,max_depth,num_leaves,R2,MAE,MSE,RMSE,MAPE,MPE
460,100.0,0.001,3.0,31.0,0.10398637917199102,5.643025588783458,54.494970045902235,7.381948613985718,62.73589744660918,-39.57390134272393
461,100.0,0.01,3.0,31.0,0.5524793976626208,3.8594456710466742,27.218615713253325,5.21699903510847,40.70874302761497,-24.493089074838515
462,100.0,0.05,3.0,31.0,0.8723265003970315,1.8760887761933613,7.765719230982176,2.786533503734312,16.199193363572643,-7.831444290166894
463,100.0,0.1,3.0,31.0,0.9405328316659018,1.2253955112151924,3.6173281903549084,1.9016983541546508,10.32875404686007,-2.36660537822112
464,100.0,0.001,3.0,60.0,0.10398637917199102,5.643025588783458,54.494970045902235,7.381948613985718,62.73589744660918,-39.57390134272393
465,100.0,0.01,3.0,60.0,0.5524793976626208,3.8594456710466742,27.218615713253325,5.21699903510847,40.70874302761497,-24.493089074838515
466,100.0,0.05,3.0,60.0,0.8723265003970315,1.8760887761933613,7.765719230982176,2.786533503734312,16.199193363572643,-7.831444290166894
467,100.0,0.1,3.0,60.0,0.9405328316659018,1.2253955112151924,3.6173281903549084,1.9016983541546508,10.32875404686007,-2.36660537822112
468,100.0,0.001,3.0,80.0,0.10398637917199102,5.643025588783458,54.494970045902235,7.381948613985718,62.73589744660918,-39.57390134272393
469,100.0,0.01,3.0,80.0,0.5524793976626208,3.8594456710466742,27.218615713253325,5.21699903510847,40.70874302761497,-24.493089074838515
470,100.0,0.05,3.0,80.0,0.8723265003970315,1.8760887761933613,7.765719230982176,2.786533503734312,16.199193363572643,-7.831444290166894
471,100.0,0.1,3.0,80.0,0.9405328316659018,1.2253955112151924,3.6173281903549084,1.9016983541546508,10.32875404686007,-2.36660537822112
472,100.0,0.001,3.0,100.0,0.10398637917199102,5.643025588783458,54.494970045902235,7.381948613985718,62.73589744660918,-39.57390134272393
473,100.0,0.01,3.0,100.0,0.5524793976626208,3.8594456710466742,27.218615713253325,5.21699903510847,40.70874302761497,-24.493089074838515
474,100.0,0.05,3.0,100.0,0.8723265003970315,1.8760887761933613,7.765719230982176,2.786533503734312,16.199193363572643,-7.831444290166894
475,100.0,0.1,3.0,100.0,0.9405328316659018,1.2253955112151924,3.6173281903549084,1.9016983541546508,10.32875404686007,-2.36660537822112
476,100.0,0.001,3.0,127.0,0.10398637917199102,5.643025588783458,54.494970045902235,7.381948613985718,62.73589744660918,-39.57390134272393
