1.100000000000000000e+01,1.660000000000000000e+02,4.300000000000000000e+01,6.900000000000000000e+01,2.000000000000000000e+02,3.300000000000000000e+03,1.600000000000000000e+01,2.600000000000000000e+01,2.500000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+01,2.500000000000000000e+00,3.000000000000000000e+00,-7.500000000000000000e+00,1.450000000000000000e+01,3.000000000000000000e+01,1.097239690722270069e+02,1.094130066712060056e+02
1.500000000000000000e+01,7.600000000000000000e+01,1.600000000000000000e+01,6.100000000000000000e+01,2.520000000000000000e+02,8.400000000000000000e+03,2.500000000000000000e+01,1.300000000000000000e+01,5.000000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-1.800000000000000000e+01,-4.000000000000000000e+00,3.000000000000000000e+01,1.134906312805239992e+02,1.140838250757449970e+02
2.000000000000000000e+00,1.130000000000000000e+02,4.200000000000000000e+01,9.500000000000000000e+01,5.300000000000000000e+01,4.000000000000000000e+03,2.600000000000000000e+01,4.400000000000000000e+01,2.100000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,-1.650000000000000000e+01,3.000000000000000000e+01,4.912516182023069611e+00,4.909554269235139934e+00
1.200000000000000000e+01,1.350000000000000000e+02,2.100000000000000000e+01,7.000000000000000000e+01,1.200000000000000000e+02,7.000000000000000000e+03,4.000000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01,1.500000000000000000e+01,2.500000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.250000000000000000e+01,4.500000000000000000e+00,3.000000000000000000e+01,8.502912924536299499e+01,8.495566151504350216e+01
6.000000000000000000e+00,1.370000000000000000e+02,1.600000000000000000e+01,8.600000000000000000e+01,1.060000000000000000e+02,3.200000000000000000e+03,4.000000000000000000e+00,2.600000000000000000e+01,3.400000000000000000e+01,4.600000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+00,-1.100000000000000000e+01,-7.500000000000000000e+00,3.000000000000000000e+01,2.588340497513310012e+01,2.605996250489920030e+01
3.000000000000000000e+00,1.570000000000000000e+02,4.600000000000000000e+01,9.800000000000000000e+01,7.200000000000000000e+01,4.100000000000000000e+03,1.200000000000000000e+01,4.300000000000000000e+01,3.500000000000000000e+01,2.900000000000000000e+01,5.000000000000000000e+00,4.500000000000000000e+00,2.500000000000000000e+00,1.500000000000000000e+00,7.500000000000000000e+00,-4.000000000000000000e+00,3.000000000000000000e+01,1.145787056553490046e+01,1.146185434657810021e+01
3.000000000000000000e+00,2.500000000000000000e+01,2.300000000000000000e+01,8.200000000000000000e+01,1.020000000000000000e+02,7.100000000000000000e+03,2.500000000000000000e+01,3.700000000000000000e+01,2.000000000000000000e+01,1.300000000000000000e+01,7.000000000000000000e+00,7.500000000000000000e+00,5.000000000000000000e+00,3.500000000000000000e+00,-4.500000000000000000e+00,-1.500000000000000000e+00,3.000000000000000000e+01,4.462980646785119632e+00,4.455590445021809565e+00
3.000000000000000000e+00,1.450000000000000000e+02,2.300000000000000000e+01,9.000000000000000000e+01,8.400000000000000000e+01,2.700000000000000000e+03,4.300000000000000000e+01,3.500000000000000000e+01,1.900000000000000000e+01,3.500000000000000000e+01,3.000000000000000000e+00,9.500000000000000000e+00,2.000000000000000000e+00,4.500000000000000000e+00,1.000000000000000000e+01,-1.350000000000000000e+01,3.000000000000000000e+01,9.182047991623420558e+00,9.123609292559249795e+00
7.000000000000000000e+00,1.240000000000000000e+02,2.100000000000000000e+01,7.800000000000000000e+01,1.230000000000000000e+02,5.500000000000000000e+03,2.000000000000000000e+01,9.000000000000000000e+00,3.600000000000000000e+01,4.500000000000000000e+01,7.500000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e-01,1.500000000000000000e+00,4.500000000000000000e+00,-8.000000000000000000e+00,3.000000000000000000e+01,3.168063070260620151e+01,3.169318407422939998e+01
6.000000000000000000e+00,1.730000000000000000e+02,2.500000000000000000e+01,1.000000000000000000e+02,9.200000000000000000e+01,8.600000000000000000e+03,2.900000000000000000e+01,3.200000000000000000e+01,1.600000000000000000e+01,4.100000000000000000e+01,8.500000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+00,3.000000000000000000e+01,2.660328442906499902e+01,2.661066917563089973e+01
