,N1,N2,d1,d2,freq,move_tx,move_rx,offset_tx,offset_rx,per,space1,space2,space3,space4,space5,space6,l1,l2,h1,w1,I1,I2,volume,total_loss,Lmt,Lmr,Llt,Llr,R1,R2,copperloss_tx,copperloss_rx,copperloss,coreloss
0,13.958953657362438,18.619370353141996,1.6296417179048663,1.6301562418831133,40006.427791418966,2.303196784238459,2.4207205845094353,3.9615241013961136,-1.2856374722970014,3500.195146624844,3.8877651273966416,13.149271659753044,4.556749136162734,9.45992436709683,2.2981425274644596,2.3436906866753873,8.128944280430117,19.283345948620706,30.788997389991643,32.964281082913715,4.355507258863555,3.1703615494661044,194.63852916086242,14.476904049169956,5.875430848953476,3.2614883949400273,22.763739254654247,23.208725524280695,0.03546616085727319,0.028908088587306233,0.6741975314324206,0.2904944914049816,0.9646920228374022,13.513534490115953
1,13.95642356357619,18.658149998677825,1.629640741054236,1.6301685117613354,40006.455908156044,2.2983253477103203,2.3928437151173143,6.391096656579836,-2.8151985928698102,3500.017696436634,3.9751190641100322,13.035369573806824,4.542815641597511,9.701219600780837,2.304013661834407,2.346443683970086,11.78581810998529,20.542761538133835,32.22493303550063,94.14259364970444,4.354196595908974,3.1696336486407546,590.0943106710156,2.915291327318676,8.988496897264154,4.600649554994156,41.38363895954054,43.66497470798376,0.03419023487502522,0.03570886363501765,0.6499426888802795,0.35883479978192884,1.0087774886622083,1.9083258423859235
2,13.956697245655636,18.64662793976631,1.629649206394401,1.6301279958942099,40006.74349648148,2.2907552113932192,2.420396507978285,3.876797111857842,-0.8279615532635693,3499.997293080693,3.708215453601621,13.069091544512933,4.3327280848740966,9.449792572650816,2.2992577668092204,2.3468853425898515,8.018504195087747,19.28762436060689,29.415614988971225,62.11541509562778,4.355167984135063,3.1702468443500678,280.4621880862407,6.283991899437447,7.019224192989512,3.917988738067787,30.22986646379349,30.042758926835575,0.03619886006870505,0.031380515054860975,0.6881258503620555,0.31533965773479244,1.003465508096848,5.282001679376626
3,13.958114517973408,18.878609499493084,1.6295561617193697,1.6301124094703545,40007.90477486778,2.291702219910298,2.3948190909880043,2.84226659326985,-3.184109652294672,3500.1001216295545,3.7684629513981394,13.12582791858397,4.616688281087579,9.287583302576232,2.300028796468046,2.3479560085326248,8.509045772800489,19.290016478969946,32.73564655723673,52.71892171060866,4.3545035415416775,3.1698781462903978,280.4358938511885,7.57428996365805,6.196221333860004,3.6021028737944496,26.096391027310975,27.965129845025515,0.03703242030714116,0.029794577448019558,0.7039714970706308,0.29940272931740375,1.0033742263880345,6.572712567148675
4,13.958766018631255,18.58721438812007,1.629554563721248,1.6301301784497506,40006.399164563554,2.3025917298984404,2.4027029424873287,-0.1862055926760009,-3.1935178717450037,3500.1183435436596,4.206275810367614,13.13461081480043,4.800176264052036,9.45866698637278,2.30526580997343,2.3454241276049874,10.641041339309986,19.290700477434356,32.034650797077774,94.13528793248798,4.355237836142069,3.170061766732529,516.4599179663463,3.268040348254064,9.053472857566582,4.787385558758253,37.285321016534425,38.93869353816481,0.04138122110758837,0.03712339103752595,0.786640460766812,0.37304924419699453,1.1596897049638066,2.1100535665730917
5,13.95610138348552,18.422800349098694,1.6296953961649723,1.6301314674347744,40007.22828768803,2.2900430823283218,2.400158222612005,3.6534944262840594,-0.9051230884591099,3500.113199094051,4.039371433228638,13.07031672635311,4.535177198930902,9.461321568404689,2.29973686709884,2.3515119006601983,10.464952984375303,19.291150518243477,29.58767857703472,91.40945284644373,4.3548987096917,3.1702795292428574,474.09739316166696,3.2940080085904757,9.324283978500786,4.761983346943369,37.10487555751083,38.26886091242193,0.04101909794150179,0.034180008467994405,0.7797566442287726,0.34347148709402897,1.1232281313228016,2.17254289566249
6,13.95610138348552,18.428613472792996,1.6296953961649723,1.6301315720849847,40007.26301589305,2.2900430823283218,2.400314946571607,3.6461624949210796,-0.8855873613304251,3500.019963215331,4.039371433228638,13.069032483176215,4.535177198930902,9.705150337545831,2.29973686709884,2.3515119006601983,11.806220065580082,19.291150518243477,29.58767857703472,91.40945284644373,4.354943862835482,3.1702795292428574,534.7974328412381,2.996859348838713,9.619542088889585,4.765554625615073,36.87997059375505,37.16180305123808,0.040350504837798784,0.0341895499972308,0.7670469567646199,0.34356736896717255,1.1106143257317924,1.8879624318787056
7,13.95610138348552,18.660678887768285,1.6296953961649723,1.630130509536445,40007.327563733874,2.317583242649452,2.40012652524876,3.6534944262840594,-0.9051230884591099,3500.113199094051,4.039371433228638,13.07031672635311,4.535177198930902,9.461321568404689,2.29973686709884,2.3515119006601983,8.644487290608241,19.29115013473087,29.565346603246304,91.40945284644373,4.3548987096917,3.1698400500151305,399.9137577489506,3.8067804319093708,8.760013844631594,4.783618295650795,37.27578123339523,38.08661339049745,0.03979604318779784,0.03206659235611514,0.756506862582762,0.32223397992736547,1.0787408425101275,2.729841328540406
8,13.941978843297953,18.631783695934615,1.6296812260081313,1.6301709200433303,40007.34806340773,2.297271010355171,2.3947946567729144,3.728392383865912,-3.217203721607787,3500.008117184033,3.915262674208511,12.88932312504766,4.822935995715697,9.45976098456004,2.3042870360940926,2.3449946348407713,8.885610265269277,19.291070592159816,32.02418106148694,94.15806186887637,4.354824267762035,3.1700392584151875,440.7046359490526,3.780814865766582,8.775054825212335,5.0051945942809475,38.30972265416945,39.74399491736374,0.042822595682025316,0.03399705393143849,0.8140404148770286,0.3416329952516322,1.1556734101286608,2.627064532514328
9,13.956710398398409,18.443408729258323,1.629484029723406,1.6301146632326002,40006.449707077176,2.290802490215124,2.421116557241224,6.370902101135714,-2.8654809418103606,3500.116476250459,3.9229241223629367,13.071550025425234,4.543005719251187,9.473803141964966,2.3012722789594826,2.347664034198888,11.746896061198917,19.29110854623219,32.03528953992446,94.12992933798068,4.354906238901293,3.170285232463978,567.3566828443518,2.993924794194337,9.353353298376952,4.728920775937538,41.38363895954054,43.504589947479126,0.03962590346071853,0.03607933349844434,0.753272574426875,0.3625576143925173,1.1158301888193924,1.8797884167697827
