,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
18,-0.4952114002036966,-0.0032638730101346787,-0.37010088906980604,-0.004335216198810656,-0.022504774240981882,-0.00464303457774234,-0.003862370469289765,-0.000422335032776147,-0.0007539867296378463,-0.007759268741854272,-0.001871008992635809,-0.0011877139872333924,-0.014390682419377448,-12.559775761711052,-17.044935000844255
19,-0.11116406824159829,-0.007284881206226589,-0.01899248633022411,-0.004897950223786483,-0.007351489428981012,-0.0030089947725457583,-0.02080189070277533,-0.0008771499296201763,-0.0009513979582377877,-0.026569051632553513,-0.00017998445734647742,-0.016775854009845995,-0.0047401243893361086,-9.333778173229426,-10.472103235313428
20,-0.28191511545502795,-0.010662238489964742,-0.2800029840629438,-0.005446986019706275,-0.03118963143342928,-0.0031840462254650844,-0.02373455450260308,-0.0009592582702118596,-0.0009999243929845836,-0.03770532323617869,-0.001363601052195274,-0.0009217827674302959,-0.012381977615784974,-10.768086969822235,-13.742853100344966
21,-0.38192720706147354,-0.013338885628537066,-0.5138942783718788,-0.00623082524837736,-0.02755995162988572,-0.004643711178293283,-0.024063704141748025,-0.0005308120313114469,-0.0009819141432618702,-0.006673891728710915,-0.0019074777211563333,-0.003721250126812097,-0.01642149408205678,-11.608188539316378,-16.257309589943485
22,-0.5140103239536971,-0.024967102667110625,-0.33120186206344804,-0.005555219885042382,-0.010692003729443799,-0.004333602823327271,-0.08773346887840981,-0.0004107137991084283,-0.0005851193916514651,-0.002700187011303561,-1.5493399752098677e-05,-2.1382312826444453e-05,-0.001335675654311418,-12.717686721211056,-17.044935000844255
23,-0.31680210521378177,-0.01448303258191428,-0.5638080261207331,-0.0054470114473231775,-0.0208791552585846,-0.005179877476268004,-0.003303055261695377,-0.0007893682169435283,-0.0008725550921124447,-0.030031000149537752,-0.0003921874439907616,-0.012302526482731257,-0.006790158081103113,-11.061137683795767,-15.89694577227896
24,-0.5057573506744782,-0.010258691905070345,-0.8114985241221583,-0.005795668499228933,-0.0042277706228423615,-0.006187911206686394,-0.014656814879417931,-0.0005100780033654023,-0.0008668010417617092,-0.030027466208316145,-0.0012993504143889946,-0.0005210291233443625,-0.012014971299985463,-12.648361745665618,-17.215659424671305
25,-0.24359572492796108,-0.022312534548096872,-0.13476172820598847,-0.0037773454613115047,-0.024839511371356187,-0.006198348127313244,-0.03383836462888491,-0.00041406261993319005,-0.0007737131890110791,-0.029799247803628377,-0.0005693208263901421,-9.633323081428805e-05,-0.007974656482407656,-10.446204089394874,-14.347698188791792
26,-0.2395434753749607,-0.02095894330527427,-0.2508550889634521,-0.0053722727636218125,-0.021606700276340086,-0.006170054533606886,-0.029803745151986624,-0.0007974565807023911,-0.00034331071014932204,-0.030620047631714612,-0.0003809812537607813,-0.0011900325543957881,-0.006595847306708624,-10.41216519314967,-14.320080958469783
27,-0.5057573506744782,-0.012830843728818181,-0.4092476965477773,-0.005816565447370049,-0.006457577696074673,-0.006220177920240206,-0.02367133917713691,-0.000523308514884151,-0.0009915400025328567,-0.006972442020758404,-0.0013970415699024572,-0.0013778695823441437,-0.012450764318693273,-12.648361745665618,-17.215659424671305
28,-0.5057573506744782,-0.011732830229558249,-0.349017587559051,-0.0058162727736314175,-0.0064535089897870095,-0.00621533957661581,-0.023443870520090067,-0.0005226945590105789,-0.0009914580406576614,-0.005487925298690929,-0.0013959878121627104,-0.0013768658548562707,-0.012446096637267227,-12.648361745665618,-17.215659424671305
29,-0.5122806801375749,-0.022909268737183387,-0.40660257233532454,-0.005412948194211009,-0.0024894976938913322,-0.006153296709926161,-0.09010637115977777,-0.0009881908146485183,-0.0008549524795714738,-0.007662865458594993,-0.00042665939854634227,-0.0007680683057681696,-0.0069034547591694095,-12.70315771315563,-17.044935000844255
30,-0.06626831106807005,-0.011414483446420216,-0.29231507771977117,-0.005152848261800592,-0.0359079129157215,-0.00432335115601885,-0.013392037051590816,-0.0008802785313067273,-0.000855831998510036,-0.03770525066641519,-0.0007498798027959279,-0.008088158821665963,-0.009161021647986756,-8.956653812971789,-7.832956151866342
31,-0.24125908197748946,-0.02215733281226174,-0.1401295217619546,-0.0037250663754610862,-0.012415477572164853,-0.006198317383445346,-0.0704697031322547,-0.0004142696665254322,-0.0007753271627845288,-0.030056181537879898,-0.0004647480216997262,-0.003026800837132587,-0.007216116777627277,-10.426576288610912,-14.362941195055972
32,-0.2776185861838127,-0.022981790388349632,-0.252405397959391,-0.005809755075172519,-0.004032022127838714,-0.006187914962038326,-0.012474300409717412,-0.0005100569050033268,-0.000760330237279526,-0.03028801736832379,-0.000457910362464573,-0.00096646175065305,-0.007161985855662828,-10.731996123944027,-14.320080958469783
33,-0.30611461120370953,-0.02473061020467182,-0.25010524888792157,-0.005342997702245087,-0.03185763843349485,-0.005234309021533341,-0.03580686451121573,-0.0008917965935694085,-0.0008699597659613116,-0.024319971290880236,-1.1094184960014771e-05,-0.002436804274382772,-0.0011346286407679933,-10.97136273411116,-14.440529916616581
34,-0.5260314983893764,-0.013080525403925758,-0.39097422430317713,-0.0049990013462288515,-0.010058444386211075,-0.00620833660161304,-0.09016648583611898,-0.0009728630210400589,-0.0008647602205505033,-0.006821712357358366,-0.0013268824705072449,-0.00026411901036758244,-0.012164027665350394,-12.818664586470762,-17.044935000844255
35,-0.516208597345464,-0.020838195616145774,-0.4561348366012131,-0.002889083207151177,-0.04180508850261641,-0.00457498141337855,-0.025093050034467466,-0.0009684668526145855,-0.0007646825031675566,-0.0066834898283229275,-0.00026160176791137726,-0.004321530288407675,-0.005519628324153944,-12.736152217701898,-17.044935000844255
36,-0.24463307007736784,-0.011882436615814975,-0.14040194726835734,-0.002302501629141983,-0.02921104566390299,-0.004451898780478565,-0.01792980210912701,-0.00039106644890441237,-0.0007751531390577074,-0.029399348731873012,-0.001289261513010534,-0.00016401565233649577,-0.011964113806869039,-10.45491778864989,-14.371546793669784
37,-0.516208597345464,-0.02353473580907109,-0.4561348366012131,-0.002889083207151177,-0.04180508850261641,-0.00457498141337855,-0.025093050034467466,-0.0009684668526145855,-0.0007646825031675566,-0.0066834898283229275,-0.000123102210648862,-0.004321530288407675,-0.003844119342470994,-12.736152217701898,-17.044935000844255
38,-0.5003655238745701,-0.016580768729613067,-0.8335192479023062,-0.0055359257267889985,-0.013488239235362316,-0.002998060629630812,-0.010537108760553276,-0.0004238694308054248,-0.0005591429583226124,-0.029580821619701762,-0.0004491185920275628,-0.0012122490711751785,-0.00718741713979857,-12.60307040054639,-17.84732728343724
39,-0.31624685127337804,-0.02048376797702448,-0.21611925635982743,-0.005364036665954875,-0.029609717596641476,-0.002975153923897191,-0.0033740838571973213,-0.0009618467624760978,-0.0009968781447054426,-0.01831827507669754,-0.00018535458841379337,-0.004168467011537982,-0.004678815722871742,-11.056473550696376,-16.1353157713842
40,-0.06758936720367219,-0.01072803930527465,-0.1833308903284597,-0.006105728104211214,-0.009887535179903099,-0.006249352155408052,-0.013032856349643835,-0.0008956661818462883,-0.0008406765408771132,-0.032909883935450315,-0.0014472023542978524,-0.002208754171296261,-0.012615574860487005,-8.967750684510847,-8.68060922374739
41,-0.015401083115328871,-0.02140531408998032,-0.08721782888820157,-0.0033034226474008784,-0.005784286075384754,-0.00024726686318667643,-0.0007947072924744297,-0.0002379137246686926,-8.114717136778184e-05,-0.0015678351449835717,-1.2876390189016348e-05,-0.00047276953902540103,-0.001574766586637314,-8.529369098168763,-6.930223304266791
42,-0.2437520101551631,-0.01625368581785589,-0.37473343546623494,-0.0052378681386618265,-0.02816379789359905,-0.005378646817904908,-0.02600191062882627,-0.0009520057851209999,-0.0009712359873370571,-0.03887084829176779,-3.069624452721469e-05,-0.008698426938938051,-0.0022690897339689717,-10.44751688530337,-13.857593857215571
43,-0.5237782336793597,-0.010981712868374205,-0.24135116404459064,-0.0025008292681064975,-0.021137364334820403,-0.0046602336860102345,-0.08839153373410878,-0.0009685865178158479,-0.000844227944168486,-0.0012412763251090752,-0.0008624209438196638,-0.0007815677323527595,-0.009925643065669846,-12.799737162906622,-16.924273335322354
44,-0.4778047395499271,-0.008325869780795832,-0.2709728703433171,-0.00436794374747614,-0.058478415662369006,-0.006236198670887397,-0.08766379331676621,-0.0009180117478220525,-0.0007508994326870755,-0.002391683100169146,-0.0015132497075916072,-0.001150129738861959,-0.012930418663652483,-12.413559812219388,-17.060688876275858
45,-0.20331114381273313,-0.0190698112335708,-0.3046809185650995,-0.005447006733631095,-0.031205710017562067,-0.005161350181470969,-0.01161912777660143,-0.0009588442279600619,-0.000999923990460778,-0.03910943026842173,-0.0013695422247061446,-0.0009262822723253876,-0.012384969676386472,-10.107813608026959,-13.00306600996155
46,-0.3750858596172475,-0.024994309274591522,-0.39029579151943394,-0.002423389504440431,-0.04747976069301328,-0.0062402469352794065,-0.019519016257308244,-0.0008692181846221043,-0.0009996302614656513,-0.005266510504077515,-0.0009806839143104594,-0.008294300362849923,-0.01190265295311965,-11.55072122078488,-16.0634420532617
47,-0.5195081689262797,-0.014686975675546308,-0.3965460652172846,-0.005785330419915,-0.012312311675288276,-0.006210689066372423,-0.019954743605452144,-0.0005031117926950257,-0.0008730313688379344,-0.007047021566240187,-0.001354135066742498,-0.0027490508460846596,-0.012286688025387913,-12.76386861898075,-17.044935000844255
48,-0.38534576459981623,-0.014547607509590393,-0.5105948601031257,-0.005319451006223145,-0.03995546763515224,-0.004436470084269605,-0.025234396172725312,-0.0005298914696163044,-0.000980264046147982,-0.005407461863034159,-0.0017195750005401923,-0.003721250126812097,-0.015654052872619735,-11.636904422638457,-16.086585166116432
49,-0.5277504252825186,-0.023364979244241767,-0.8530689534192315,-0.0029585942350029613,-0.02040035420151411,-0.006197332936885498,-0.015117383416097568,-0.0008435137851442103,-0.0009979391281467122,-0.029334597041567614,-0.0001551056070777358,-0.0019002149679841387,-0.0047832031551710095,-12.833103572373156,-17.044935000844255
50,-0.3670227750512251,-0.024464874531850915,-0.6432918024146994,-0.003923398692415556,-0.016280472988721397,-0.006099145026381152,-0.038461316625878456,-0.0004461370690931177,-0.0008465352032277518,-0.02824036336170811,-0.00015212936831386257,-0.0013846785548406817,-0.004838283645888142,-11.482991310430291,-16.19222473425368
51,-0.006598701729376181,-0.010025554782666373,-0.348144890423058,-0.005535058725318337,-0.02196486391200917,-0.004487560203993625,-0.019984831967642343,-0.0009737613595980302,-0.0009990263047027546,-0.04011716138295355,-0.001100305443943877,-0.005636060939581226,-0.011089242720880875,-8.45542909452676,-6.434998056216801
52,-0.1896385280899427,-0.007783911589711143,-0.036008807736396704,-0.004648672208512313,-0.03087281968824015,-0.005713095508897706,-0.009603004665956781,-0.0007188981771973927,-0.0009966032457608904,-0.025388706112762425,-0.001624354047545463,-0.01191443874391929,-0.013384689219871926,-9.992963635955519,-13.70986238278709
53,-0.10685261194497704,-0.016279346310283892,-0.006897573601683635,-0.004913842753063355,-0.025353354885058937,-0.0030269559734219277,-0.01831723324973311,-0.000974254872326512,-0.0008361716215399055,-0.025267484447578942,-0.012029284116085196,-0.009088708412753606,-0.03672557290010585,-9.297561940337808,-10.430413848270776
54,-0.509649116015356,-0.01612145658139971,-0.33882911148569417,-0.0053823380131533295,-0.014428936257180261,-0.006172851869932464,-0.0876896519651148,-0.0008565639645365437,-0.0008494367635036382,-0.0033652476128651064,-0.00035500497116974664,-0.0020822624395557066,-0.00659726548561268,-12.68105257452899,-16.913202546028113
55,-0.4096363192596954,-0.004086206617033834,-0.8032724262997135,-0.005341563721997592,-0.011913880641136817,-0.00304019830235249,-0.013636392079269822,-0.0003967219348871542,-0.0007678689479049562,-0.038818636376747075,-0.0021625357330061455,-0.0021837702383720103,-0.015469934472815422,-11.840945081781442,-16.994617016846675
56,-0.3646514996571362,-0.01290284358721449,-0.4879474140961029,-0.005554835919224782,-0.03161908075364751,-0.003925480511999888,-0.02421275739390357,-0.0008497598032122081,-0.000112297214065537,-0.007548209022503333,-0.0007517947984816026,-0.00916348071667009,-0.010342211267878983,-11.463072597119945,-16.6943146599315
57,-0.1888622314778443,-0.010098022860051898,-0.005779575137738636,-0.005335327845642794,-0.024010251249612837,-0.004771526212912637,-0.06366831618722238,-0.0009772840584736035,-0.0009986653075045766,-0.025372250896135425,-0.0014907632126083489,-0.0009358108350697633,-0.012812418757984344,-9.986442744413893,-13.248081411590562
58,-0.17157694794481868,-0.024963833252243342,-0.2614179472401339,-0.005554923100956568,-0.011826767067632511,-0.006182785384680196,-0.089963333196617,-0.0003432509010519451,-0.0007676417074148494,-0.037561987656291214,-9.383649203164813e-05,-0.00011249992648316625,-0.0038079897913705823,-9.841246362736477,-12.840250514565076
59,-0.3065533318523255,-0.020153001911407,-0.5161491960914378,-0.005372540974869895,-0.020363519633491745,-0.006170047863218643,-0.0297867371082798,-0.0008687344284081552,-0.00034512137294924586,-0.030386768574421626,-0.00036983195500809674,-0.0007450700070029265,-0.006595860997447589,-10.975047987559535,-15.529657614694937
60,-0.2565381631725309,-0.0199914949313685,-0.2438430383487655,-0.0053670332292682765,-0.021606700276340086,-0.00624885378890142,-0.012734311138453563,-0.0007923990169640009,-0.0007890990874910125,-0.03023017380421628,-0.0003879821922427538,-0.0011900325543957881,-0.006639654605069071,-10.55492057064926,-14.320080958469783
61,-0.04362705607433242,-0.014020940786630114,-0.27090391439557454,-0.005327058605022822,-0.016588439625857106,-0.004514083265504318,-0.014512224058629095,-0.00042625590225556974,-0.000996444873793304,-0.03448926500291107,-0.0005130714463272312,-0.015169858300805883,-0.0076590064827223026,-8.766467271024393,-7.832465349983578
62,-0.31846698808232365,-0.011583916492085145,-0.4459131594140617,-0.005454120839828711,-0.02462090374150115,-0.004512769919773548,-0.0049142606765764305,-0.0009722375973774424,-0.0008591036067933577,-0.027533337569254003,-0.000578013627864847,-0.0014237378419830614,-0.008197888756325242,-11.07512269989152,-15.529657614694937
63,-0.34740933995097983,-0.006416455057395363,-0.12709791272601376,-0.004600690657685082,-0.05183402157920157,-0.0052505390292377895,-0.033507004993369435,-0.000549507243688934,-0.000873394963683339,-0.004798109223991621,-0.0027625834180288462,-0.0035308665717314917,-0.01968748697951278,-11.318238455588231,-15.254901150975977
64,-0.5130099741022115,-0.0235731292140252,-0.4457707641264967,-0.003220269202244758,-0.042385039327279495,-0.005018405384588424,-0.013296840913012056,-0.0009699973019599097,-0.0008642723851573844,-0.006361273402971369,-8.961110364379727e-05,-0.003967660617052974,-0.0034454803080119284,-12.709283782458577,-17.044935000844255
65,-0.4999818344026802,-0.012716910714894085,-0.2957218389504273,-0.005375462027067663,-0.012892677177350636,-0.0049112749552106,-0.013830547783132325,-0.0006234981427598971,-0.0003366326088874671,-0.005544445619465911,-9.807854600880744e-05,-0.004478588626174526,-0.0038842862851987694,-12.599847408982514,-17.044935000844255
66,-0.4999818344026802,-0.0032638730101346787,-0.37891608385550135,-0.004334009186496655,-0.022511952369771333,-0.00464303457774234,-0.003851125489234335,-0.000422335032776147,-0.0007533862990712809,-0.008077114086602536,-0.0006293775145719608,-0.0011877139872333924,-0.008332301317962337,-12.599847408982514,-17.044935000844255
67,-0.5223609925952138,-0.021788123126502662,-0.4493363329212145,-0.0029729660754075258,-0.04272282050029617,-0.004572123293507376,-0.008373998279988474,-0.0009648482497815444,-0.0009942349668791374,-0.006329646805689986,-0.00020745661741968508,-0.004256153941945692,-0.004855640907066407,-12.787832337799797,-17.044935000844255
68,-0.4778047395499271,-0.00819329545811251,-0.2621124389050707,-0.004507276064126455,-0.05940673900988345,-0.004595902643292187,-0.08872081157962156,-0.00048337476511242324,-0.0008483415109830961,-0.0015399751720260684,-0.0007064542627274536,-0.004527656925537727,-0.009005236265473929,-12.413559812219388,-17.080048226970167
69,-0.23904927790818106,-0.012814837937362303,-0.08258302171037832,-0.0034654936590606733,-0.022665908268653633,-0.005737890967081408,-0.06469464889704082,-0.0003857040938661931,-0.0008927198792676382,-0.026378931334981315,-0.0003631452162047357,-0.0007417839176943008,-0.006496292245765517,-10.408013934428721,-14.362941195055972
70,-0.5240366180383733,-0.006207644505635329,-0.17765917202715484,-0.004324478530572443,-0.02442246537255398,-0.004643526389000057,-0.0038790133787585776,-0.0004230278737064156,-0.000755066173881031,-6.803103568263974e-05,-0.002905376686027987,-0.0006717986558228403,-0.020214643746717716,-12.801907591522337,-17.044935000844255
71,-0.5130099741022115,-0.011765497372941181,-0.39373608234953755,-0.0027013920518668875,-0.04938662523533367,-0.005110713088206511,-0.01599688148789406,-0.0005204750382002885,-0.000851164766093586,-0.004435015348102507,-0.0002919149062732738,-0.006723108968224732,-0.005861456132848561,-12.709283782458577,-17.044935000844255
72,-0.3021647818237783,-0.011721053882340795,-0.28697289248666363,-0.005348849623720401,-0.020910834585836802,-0.004561689597576385,-0.0023576320826682764,-0.000985021714642397,-0.0008754134207633036,-0.02355132200746518,-0.00021688317051383205,-0.0031220134597920958,-0.005000596711076628,-10.938184167319738,-14.699525521822098
73,-0.5122806801375749,-0.007813584920665192,-0.3258660586171594,-0.005370246944778951,-0.009460173793661254,-0.006231985579795846,-0.08462906486659917,-0.0007902785630137398,-0.0009688359816680753,-0.0017798911261775866,-2.1023831016327602e-05,-0.005719576159136334,-0.0017722339505862376,-12.70315771315563,-16.913202546028113
74,-0.5078579287039472,-0.024952025793312307,-0.3469492545619655,-0.005367730158020223,-0.009938838835178656,-0.006198036111680098,-0.09007462994623153,-0.0004113845639903827,-0.0007744762884638938,-0.0045068535507040855,-0.00012617332027865767,-0.0007338521261775045,-0.0038348697899215495,-12.666006601113157,-17.044935000844255
75,-0.5269768569226122,-0.010947425877344716,-0.24146023299059674,-0.002501865428237804,-0.01732799433002756,-0.004483850996520123,-0.08821857339688473,-0.0009687759357730357,-0.0008421897758278202,-0.0011959429736559022,-0.0008653816121669341,-0.001793805865036305,-0.009942521960032235,-12.826605598149943,-16.924273335322354
76,-0.42235152394495573,-0.0240852569032362,-0.18121123344785983,-0.005180804681323582,-0.00045097043627164904,-0.0061443866397603636,-0.009805887760921915,-0.0008392444199055586,-0.0008488668624351106,-0.005503807222463726,-9.356848237421402e-06,-0.015217824371327399,-0.001286504244422177,-11.947752801137629,-16.544598805848178
77,-0.06323337434147157,-0.01737957189161311,-0.33099164696914285,-0.005228509055060881,-0.030842514583142293,-0.006208822156361544,-0.007817027858836437,-0.0004970964778878877,-7.852961714587881e-05,-0.04243632959811254,-0.0017272271788951097,-0.012174098037567877,-0.013920373774727785,-8.931160344468362,-7.574950776462448
78,-0.4032684488929473,-0.022624616863813018,-0.6715289330212545,-0.005341578161161947,-0.013161820726258667,-0.005079459655997731,-0.04759605166298542,-0.0003967454680921878,-0.0008611676574334892,-0.028225396086790613,-0.0003109240409127452,-0.002259755437184106,-0.005951857325565306,-11.787454970700757,-16.19222473425368
79,-0.4778047395499271,-0.008325869780795832,-0.27087885430555253,-0.0043659677725960905,-0.058478415662369006,-0.0062363673179489645,-0.08766379331676621,-0.0009171850484088929,-0.0007523347290303557,-0.0023871837922644053,-0.0015132497075916072,-0.001150129738861959,-0.012930418663652483,-12.413559812219388,-17.060688876275858
80,-0.33711894160796363,-0.024967767754605876,-0.0047068624179276335,-0.005186596455498852,-0.03919289517158277,-0.005141522111200755,-8.491784878114842e-05,-0.0005637058118278648,-0.0008590896518361058,-0.009169537240934151,-0.004608009586963132,-0.009079734854068213,-0.02467691942627149,-11.231799109506895,-14.362507578801345
81,-0.04688781465393426,-0.02486703701531981,-0.2595962325001283,-0.0054040128534864566,-0.00791878152474655,-0.00622995640926472,-0.042207087617703525,-0.0009006259501806005,-4.589915921438267e-05,-0.03823654258017752,-0.0012468059483517213,-0.0006164241454260998,-0.01148754161369774,-8.793857643093048,-7.574950776462448
82,-0.38534576459981623,-0.014547607509590393,-0.5105948601031257,-0.005319451006223145,-0.03995546763515224,-0.004436470084269605,-0.025234396172725312,-0.0005298914696163044,-0.000980264046147982,-0.005407461863034159,-0.0017195750005401923,-0.003721250126812097,-0.015654052872619735,-11.636904422638457,-16.086585166116432
83,-0.5185098747296578,-0.01148148951295521,-0.24256797222518292,-0.0051860697019842856,-0.032429439786793336,-0.0062499863580228856,-0.0800558573617507,-0.0009699331466006619,-0.0005921976413559148,-0.0008938994299775332,-0.0006150687023174976,-0.006265670344052518,-0.008440843019553878,-12.755482947729126,-16.801017290681987
84,-0.2565381631725309,-0.018168068689659537,-0.2438430383487655,-0.0053670332292682765,-0.021606700276340086,-0.00624885378890142,-0.012734311138453563,-0.0007923990169640009,-0.0007890990874910125,-0.03023017380421628,-0.0004819545896784272,-0.0011900325543957881,-0.0073956549612697,-10.55492057064926,-14.320080958469783
85,-0.013015481432927311,-0.010465939724326806,-0.13195353684190392,-0.005436434511331252,-0.027741666107267207,-0.004385300385959027,-0.0016388270180364944,-0.0009662868919583586,-4.57711395177288e-05,-0.02797625885369267,-0.0006829744672127348,-0.0014523393068495032,-0.0088386690828856,-8.50933004403659,-6.434998056216801
86,-0.5185098747296578,-0.01148148951295521,-0.2425985296065019,-0.0051865391578606234,-0.032429439786793336,-0.006249987987445819,-0.0800558573617507,-0.0009700907950451564,-0.0005916160797568613,-0.0008948390189038334,-0.0006150687023174976,-0.006265670344052518,-0.008440843019553878,-12.755482947729126,-16.801017290681987
87,-0.366407979463399,-0.011025056001190437,-0.07338267855038079,-0.005266964621953867,-0.008813409712529176,-0.00606245287306372,-0.031344417303640154,-0.0008616126999716558,-0.0009729918845034368,-0.004319896498996416,-0.00043346350246551807,-0.00533326062558234,-0.007092815802511696,-11.477827027492552,-16.19222473425368
88,-0.322392885342398,-0.010685939707471486,-0.5290051822790269,-0.006114005624727845,-0.0010021644133615588,-0.006243581233470202,-0.012095794040945773,-0.0007005788166218409,-0.0008695464789633115,-0.031933691193992454,-0.0010183617046367688,-0.004395960962208142,-0.010769773742774958,-11.108100236876144,-15.332923488791213
89,-0.20036473744958516,-0.011809914431353586,-0.17066834917716656,-0.0032726777344635996,-0.036411520849866104,-0.0029907384686572412,-0.018659356306572193,-0.0009778988000056171,-0.0008532168332870016,-0.024234209613016533,-0.009003240888490756,-0.008812614587614353,-0.03300031861439429,-10.083063794576516,-13.728780943624324
