,0,1
0,0.000399237037335546,4.160954255488778
1,0.00029471104437316814,6.431338699934896
2,0.0009048625784319626,3.011693568859039
3,0.0014236559143152815,2.859748842156999
4,0.00047326328298392977,3.7568854388022532
5,0.00031686422468736906,5.368709784007876
6,0.0010172555065175233,2.9420682395097955
7,0.00047326328298392977,3.7568854388022532
8,0.0005937512916597339,3.5053324510418653
9,0.0008435032623766095,3.071833826286879
10,0.00029561368705749755,6.40585233635152
11,0.000585903427485859,3.553842520325537
12,0.0003406042976012905,5.279661839629311
13,0.0010683012587936029,2.9286090673037184
14,0.000280767137865737,6.550309511008742
15,0.00029988081160727226,5.685340359266467
16,0.00039928073043041387,4.1604709463571
17,0.000275073394410984,6.859622395376118
18,0.0008537673892499453,3.0245245125999025
19,0.0002894892162616839,6.538627404775835
20,0.0003001172199428407,5.629484337395101
21,0.0006197881993387307,3.3034119272532534
22,0.0010524533725581923,2.9357204200560623
23,0.0005875791531490506,3.5404019892709564
24,0.0009273325834161179,2.9924346128617034
25,0.0003833809344402296,4.177341652850033
26,0.0004012841791631573,4.109962455341742
27,0.0009543176968584166,2.97157919610519
28,0.0009303199665848955,2.983768668777132
29,0.0010691463097276994,2.9150952928022327
30,0.0002550666861812106,7.884768086007572
31,0.000399237037335546,4.160954255488778
32,0.0004226961687717163,3.8799271946551164
33,0.00045890991912647504,3.872788732396381
34,0.0010769836133991725,2.90818568548074
35,0.0010174588366005913,2.9414203090978153
36,0.00034948206519397383,4.382922649854361
37,0.0010174588366005913,2.9414203090978153
38,0.0008306960257041315,3.1012954096876473
39,0.0005180613790208692,3.6481649876203854
40,0.00026392821956815866,7.160461977641831
41,0.0001056060008376156,inf
42,0.00034711626809475355,5.049820300576661
43,0.0011085185498964972,2.8714667218330843
44,0.0014542305645941288,2.8431808827368816
45,0.0002977698000643595,5.896378280507166
46,0.000596452300894307,3.4414680885576496
47,0.0009525378071934062,2.9818085734066146
48,0.0006184625744709595,3.305121641236341
49,0.0009248842200715085,3.0098172872247884
50,0.0006562544206843915,3.2831858299871306
51,0.00024393902532008613,8.316517545401776
52,0.0003451848050550501,5.210360623967992
53,0.00029033927676499355,6.461948691122203
54,0.0010892569731415238,2.90200593769339
55,0.0006770678708673743,3.2794614046097355
56,0.0005850993117222801,3.564234314852045
57,0.0003406042976012905,5.279661839629311
58,0.00033942402011788,5.337187254322596
59,0.000536756680168255,3.569344859469312
60,0.00040895527310187815,4.048189820598354
61,0.0002449825241307128,7.898085527865988
62,0.0005281137379266101,3.5825051991438457
63,0.0004834222756588557,3.667769278344627
64,0.0009974645901228755,2.9448708508031887
65,0.000899154180586495,3.0220540446373985
66,0.0008537753238606663,3.024524512599902
67,0.000981519707176699,2.9524778646888024
68,0.0014014359131709355,2.8600176584558152
69,0.00037903696764430786,4.221540232175758
70,0.0007656339258891514,3.101372559447285
71,0.0009858106152597843,2.9524380528771714
72,0.00046997388786800947,3.7731632478904733
73,0.0010981654573577976,2.8802970679561435
74,0.001090799520007425,2.8910950982200867
75,0.0011084763887943235,2.8714682414937314
76,0.0007604090579887208,3.2143813479371453
77,0.00024363758432603295,8.334841428830096
78,0.0006959934797434675,3.217406558008304
79,0.0014542305645941288,2.8431808827368816
80,0.00041240112948606045,3.9729405087361527
81,0.0002580787595241347,7.22408923517456
82,0.0006185354796039125,3.304868067935847
83,0.0012243820194816207,2.865916077351314
84,0.00040895527310187815,4.048189820598354
85,0.00023050442609300647,8.433031013661346
86,0.0012243820194816207,2.865916077351314
87,0.0006839161558297434,3.2392527954556596
88,0.0005279400387651565,3.603938896917791
89,0.0003077906248471653,5.593669867662742
